IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_828,Fingerprint_821,Fingerprint_818,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_672,Fingerprint_669,Fingerprint_648,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_611,MOT_2D_linker_CSV,MOT_2D_linker_EXP,SDOM_subdomainI,SDOM_subdomainI_EXP,SDOM_subdomainV_CSV,EXP_FASTK,EXP_BTK,EXP_CDKL4,EXP_SRPK3,EXP_MARK3,EXP_MET,Predicted IC50,Validation
-1.591297,908150,155,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,-0.878135773,6
1.736926,908152,155,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,2.3503641137,3
1.739179,908470,155,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,0.9013040706,8
0.36849,1240131,155,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,0.3448332742,5
-0.237207,1240135,155,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,0.3374436179,1
1.283798,1240136,155,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,1.3310772499,9
-0.387822,1240138,155,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,-1.106212224,3
1.005828,1240139,155,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,0.6566885585,8
2.737158,1240141,155,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,3.0243433862,2
-2.688433,1290808,155,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,-1.666943648,8
2.642087,1290810,155,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,2.4035556419,3
-1.921875,1290813,155,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,-0.92520377,2
-1.752144,1290814,155,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,0.9546221742,10
0.512094,907173,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,1.3076776459,10
1.231177,908150,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,1.9313367416,6
0.837596,908152,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,2.4046752762,6
-0.765299,908470,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,2.4975116093,2
-0.198831,1240131,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,3.1392726691,6
-0.233269,1240135,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,2.6566484649,10
-0.586059,1240136,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,2.4737391914,10
-0.183305,1240138,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,3.0473016309,9
-1.312796,1240139,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,1.3289655568,4
1.524761,1240141,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,5.1733007773,3
-3.279837,1290808,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,2.7511327748,4
0.176139,1290810,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,3.6657548326,9
-0.128363,1290813,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,1.857041561,3
0.994698,1290814,157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,4.5786668468,1
2.401844,907173,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,1.8335688113,6
3.692496,908150,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,1.4465623207,2
3.309357,908152,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,2.4570917425,6
1.832623,908470,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,2.5994749638,9
3.716548,1240131,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,1.827709776,8
2.364037,1240135,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,2.0051115138,7
1.776977,1240136,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,1.9727046147,8
1.636367,1240138,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,1.019283295,6
1.733314,1240139,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,0.7058354448,5
4.30354,1240141,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,3.7939773345,2
3.240195,1290808,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,2.0144079048,6
3.249266,1290810,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,3.4779816016,10
3.178688,1290813,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,0.9664644745,6
3.607109,1290814,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,2.8865782785,9
-0.14029,907173,159,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,-1.792952637,5
-0.515962,908150,159,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,-0.878135773,4
4.073879,908152,159,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,2.3503641137,8
0.22955,908470,159,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,0.9013040706,1
0.290787,1240131,159,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,0.3448332742,3
-0.21101,1240135,159,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,0.3374436179,3
1.020034,1240136,159,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,1.3310772499,1
0.743498,1240138,159,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,-1.106212224,1
0.607117,1240139,159,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,0.6566885585,7
4.304556,1240141,159,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,3.0243433862,6
-2.292401,1290808,159,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,-1.666943648,9
1.815008,1290810,159,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,2.4035556419,10
-0.69103,1290813,159,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,-0.92520377,10
0.520194,1290814,159,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,0.9546221742,8
2.653104,907173,167,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,1.7163107673,8
2.564734,908150,167,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,2.2527347762,8
5.103737,908152,167,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,3.237072609,1
2.919904,908470,167,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,2.9014865417,6
3.039393,1240131,167,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,2.2611284115,4
2.715469,1240135,167,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,3.1504026415,3
2.328288,1240136,167,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,2.7825810212,4
3.019906,1240138,167,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,3.5169624976,10
1.525583,1240139,167,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,0.8702266152,10
2.722973,1240141,167,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,3.0162383679,4
1.335652,1290808,167,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,1.1948575291,5
3.036106,1290810,167,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,3.8839552853,7
2.795722,1290813,167,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,1.6615453701,6
5.636194,1290814,167,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,4.938595148,4
3.822552,907173,176,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,4.3115511574,10
6.715288,908150,176,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,4.8692948532,7
5.28578,908152,176,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,4.8938081264,4
6.801548,908470,176,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,5.1044521236,1
4.381779,1240131,176,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,5.0290989139,2
4.254363,1240135,176,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,5.1138890515,10
4.057889,1240136,176,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,4.8561130903,8
4.500577,1240138,176,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,5.0847775733,4
3.073979,1240139,176,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,3.7153401567,2
6.736052,1240141,176,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,5.0366899183,4
3.394056,1290808,176,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,3.5453458665,8
4.743609,1290810,176,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,5.064611441,10
3.904548,1290813,176,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,3.7552432695,6
5.328702,1290814,176,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,5.1461115011,10
3.574275,907173,177,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,3.356547524,3
1.863462,908150,177,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,2.7436805691,3
5.16282,908152,177,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,3.3550139846,6
4.672635,908470,177,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,3.6493650974,2
4.111422,1240131,177,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,4.0142661738,6
5.550795,1240135,177,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,4.6934111077,5
3.706788,1240136,177,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,3.519982046,9
3.811894,1240138,177,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,3.6953151222,1
3.075746,1240139,177,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,4.1037233379,7
6.128544,1240141,177,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,4.9538175884,8
1.384595,1290808,177,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,3.4463781265,1
4.529784,1290810,177,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,4.8192256339,5
5.308134,1290813,177,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,4.0482356563,8
5.683353,1290814,177,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,4.6889907853,4
3.749953,907173,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,2.965966831,9
0.588472,908150,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,2.1650275285,7
4.504402,908152,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,3.7576586711,6
1.709068,908470,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,3.7310824533,4
3.114917,1240131,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,4.0599106606,3
1.68188,1240135,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,4.9034916712,7
1.701954,1240136,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,3.2510598353,5
2.498129,1240138,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,3.3285017763,2
0.220071,1240139,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,1.2734058723,2
5.365943,1240141,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,4.9083829554,8
-1.742112,1290808,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,3.1797957429,1
4.468358,1290810,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,4.9251079529,4
