IC50,Cancer,Drug,PKA_161,PKA_161_CHA,PKA_161_ENG,PKA_161_EXP,PKA_226,DOM_PI3_PI4_kinase,MUT_ULK4,CNV_PTK2_gain,REC_R_HSA_176298_EXP,PWY_R_HSA_193648_CSV,PWY_R_HSA_373755,PWY_R_HSA_6804115,PWY_R_HSA_68877_CSV,PWY_R_HSA_73894_EXP,GO_0002053,GO_0002053_EXP,GO_0003351,GO_0007283_CSV,GO_0032436_CSV,GO_0042060,GO_0043524,GO_0048010,GO_0048813,EXP_EPHB6,EXP_MAP3K12,EXP_TYK2,EXP_PRKCG,EXP_PAK3,EXP_SIK2,EXP_PASK,EXP_WNK4
2.216401,749717,301,0,0,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0,0,1.623285,0.833567,0,3,0,0,3.1564023623,3.3776156033,7.3522622151,3.1943787018,3.1210505897,4.2488504859,4.2380663768,3.1252425012
5.066424,905946,301,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2.9346408359,3.5195166351,8.0952808852,3.3867450328,3.3054909788,3.7543195725,3.8552842174,3.0265696164
5.271561,905957,301,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2917009377,0,0,0,0,0,0,0,0,0,3.2660958742,3.3303883124,7.9759299853,3.1933297733,3.26282365,4.1160478662,3.1897059344,2.944423017
4.274296,905960,301,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9152356892,0,0,0,0,0,1,0,0,0,3.1175436087,3.1853169966,8.0296604124,3.254000965,3.109808918,4.0326284163,4.0673691343,3.4680149988
2.930362,906801,301,0,0,0,0,0,0,0,0,0,0,2,0,0,5.8338085826,0,0,0,0,0,0,0,2,0,3.5425441968,3.3284598588,7.527113165,3.3045836914,3.0299149741,4.1901545637,4.1550541969,3.0712562864
3.201445,906812,301,0,0,0,0,0,0,0,0,0,0,0,0,0,13.178430696,0,0,0,0,0,0,0,2,0,3.8546026547,3.4823429827,7.0105596892,3.2122513846,3.1417491662,4.3741028047,4.5092482412,2.8992583303
0.277857,906844,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9660404784,3.9935349319,8.0326658835,3.1154436506,3.1549497654,4.1654271861,5.0176717292,2.8749949746
5.190991,906851,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8923831174,3.6172218784,8.0787724838,3.3318047783,3.1242687915,4.0339663765,4.1397901517,3.181474444
2.062466,906862,301,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1549449795,0,0,0,0,0,1,0,1,0,3.2220061363,3.0720914693,6.7991233014,3.2486245769,3.3155984591,4.1194587757,4.7189066391,3.2351098269
4.252555,907045,301,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.790263,0,0,1,1,0,3.2276833326,3.2084051927,7.3191469118,3.2926216917,3.13870324,3.9324102927,3.8736577096,7.2930018986
2.92151,907046,301,0,0,0,0,0,0,0,0,0,0,0,1,0,15.364396658,0,0,0,0,0,1,0,1,0,3.1680062792,3.6120473152,7.467399251,3.1990845707,3.0744334779,5.0929809529,4.3349889303,4.6289716869
-0.120697,907047,301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3344626692,3.1178521552,8.466781423,3.2022425586,3.0635048006,5.1716707266,4.4455062113,2.8798409697
-0.95649,907048,301,1,-1,-1.325,4.8120907937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788489,0,0,0,0,0,6.2887474171,3.0092684646,8.1404157677,3.3343198137,3.0165565138,4.3270365226,4.3307564601,2.9064315425
4.230139,908121,301,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9221739941,0,0,0,0,0,0,0,2,0,3.7257575609,3.076681571,7.37549887,3.2529690537,3.1057240383,4.1819802353,4.3412523845,3.0345494516
1.661666,908122,301,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0509201518,0,0,0,0,0,0,0,0,0,3.1942800368,3.1929792419,8.4414040602,3.145263083,3.2305508519,4.2327432133,3.7493690985,3.0729575264
0.024191,908123,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.2761739693,2.7520846003,9.9629550451,3.2513771133,3.1230917247,4.7992700098,5.0109685667,2.917376701
2.82167,908151,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,3.2214327207,2.9426406728,7.2323673931,3.3541533356,3.1014435663,4.3880125001,4.1483378576,3.1867768347
0.546145,909256,301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.9567786481,2.9840274988,8.4997530615,3.2115009656,3.2404682811,4.173155721,4.958213665,2.8704571751
3.441458,909778,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3595636552,1,0,0,1,0,0,0,3.1414368884,3.3675542792,7.495562085,3.5408128705,3.164356259,3.7978911982,4.4565740665,2.985736403
2.708277,910704,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6.6820151742,3.9937718218,7.7762169651,3.1816753757,3.0178263398,3.6008379371,4.0121254222,2.991257806
1.950843,910852,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8495397386,3.0903660868,8.0825236139,3.2638026483,3.1029046068,4.3954103232,4.2146980639,2.9569413157
5.022342,910910,301,0,0,0,0,0,0,0,0,0,0.746166,0,0,0,11.824999272,0,0,0,0,0,0,0,0,0,3.0779615408,3.5977587079,7.5674346613,3.299945304,2.9819082181,4.4682331975,3.8940011801,3.0678321449
3.506542,910927,301,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4404733071,0,0,0,0,0,1,0,0,0,3.0437723503,4.0042123915,7.7622736505,3.0986377163,2.9351703016,4.6542612685,3.9592798472,3.0123183958
3.768033,910948,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.706277,0,1,1,1,0,5.9246733677,4.0908234016,7.4849890305,3.247984012,3.1769013349,4.3184694508,4.6071314728,3.1649797746
3.293179,924106,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.4477513264,3.1403069077,7.7743441543,3.388860384,3.340393312,4.7094043165,5.0555033281,3.1009686989
5.92168,924240,301,0,0,0,0,0,0,0,0,0,0.632105,1,2,0,9.578193468,0,0,0,0.823976,0,0,0,0,0,3.3626915153,3.5091029542,7.5828358681,3.2929279331,3.3342505266,4.0786836544,4.4790316673,5.1863054991
2.423182,946359,301,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5332953274,1,4.1577292737,0,0,0,1,1,3,1,4.0776189235,3.1851297775,8.8942901558,3.3987970633,3.4189612907,4.1787118168,4.5830480231,3.136024292
3.215212,946382,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.70754,0,0,1,1,0,3.1779038668,3.8418285541,8.6252363318,3.3955706709,3.1785003374,3.8948927251,4.0140793532,2.9403653141
3.688651,949093,301,0,0,0,0,0,1,0,0,3.9382338563,0,0,1,0.650866,0,0,0,0,0,0.650866,0,0,0,1,2.9223807838,5.1080496892,6.5519084875,3.3286806027,4.4512434316,3.9267117855,4.8657093735,3.181218415
4.86515,1240172,301,0,0,0,0,0,0,0,0,0,0,0,0,0.875777,13.150189286,0,0,1,0.875777,0,0,0,0,0,2.9508577831,3.7810059311,5.677357163,3.3126619696,4.5231074419,3.7723026065,4.3515376923,2.964879319
5.167899,1290798,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835172,0,0,0,0,0,2.7120864773,3.0576672189,7.3366492987,3.2722484161,3.142165785,3.9978370316,3.9446703438,2.9911911812
4.352413,1290905,301,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.781817,0,2,2,2,3.1959557893,3.2284287252,6.7873031789,3.217966342,3.9107803123,4.1455546591,4.3641648593,2.9808327242
3.780308,1290922,301,0,0,0,0,0,1,0,0,0,0,0,0,0,6.2548911131,1,4.0936479847,0,0,0,0,1,0,0,5.1172814714,3.6211484971,9.4677814599,3.3584528186,3.2563929585,4.2897656247,3.6650880283,3.1001978064
3.392002,1298157,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.914430279,3.144626821,7.2371728093,3.2092251494,3.0497134271,4.4151941244,4.0277297306,4.1600577954
2.841732,1303900,301,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7400797568,0,0,0,0,0,0,0,0,0,3.1145994284,3.3401512287,8.5684995651,3.2109697826,3.2222939622,3.658049865,4.5988011836,2.9381421436
3.146002,1330941,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1592079292,3.4418423859,6.638479365,3.2662818961,3.1548571355,3.5396686041,3.9316118905,2.9141392629
1.668849,749710,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3185826133,2.9996791651,7.908006052,3.2613558719,3.0777875191,4.3733548782,4.618865047,2.8756369718
0.848793,749711,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2249086224,3.105042331,9.0040724196,3.280185472,3.617051823,4.3351031059,4.4042592037,2.9567255508
2.550358,749712,302,0,0,0,0,0,0,0,0,0,0.810793,0,0,0,7.7636549205,0,0,0,0.831479,0,0,0,0,0,3.2197405116,3.5905487178,7.8244297182,3.2660987834,3.2272018637,4.054982507,3.9604657113,3.2475918573
0.327692,749714,302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.6847730768,3.1033603521,7.9093392573,3.1788454817,3.1494707609,3.9718528653,3.783353862,3.0240359206
-2.147951,749715,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0489007833,2.9395998904,8.4648590409,3.302863538,3.3254243993,4.3914341894,4.2790178663,3.0489435542
-0.31857,749716,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7522302436,3.3734940905,8.1319606904,3.3966364248,3.6788421359,3.7941087045,4.2601794475,3.1468346177
-0.023618,749717,302,0,0,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0,0,1.623285,0.833567,0,3,0,0,3.1564023623,3.3776156033,7.3522622151,3.1943787018,3.1210505897,4.2488504859,4.2380663768,3.1252425012
5.066424,905946,302,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2.9346408359,3.5195166351,8.0952808852,3.3867450328,3.3054909788,3.7543195725,3.8552842174,3.0265696164
5.267919,905957,302,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2917009377,0,0,0,0,0,0,0,0,0,3.2660958742,3.3303883124,7.9759299853,3.1933297733,3.26282365,4.1160478662,3.1897059344,2.944423017
2.368583,905960,302,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9152356892,0,0,0,0,0,1,0,0,0,3.1175436087,3.1853169966,8.0296604124,3.254000965,3.109808918,4.0326284163,4.0673691343,3.4680149988
0.010116,906801,302,0,0,0,0,0,0,0,0,0,0,2,0,0,5.8338085826,0,0,0,0,0,0,0,2,0,3.5425441968,3.3284598588,7.527113165,3.3045836914,3.0299149741,4.1901545637,4.1550541969,3.0712562864
1.416303,906812,302,0,0,0,0,0,0,0,0,0,0,0,0,0,13.178430696,0,0,0,0,0,0,0,2,0,3.8546026547,3.4823429827,7.0105596892,3.2122513846,3.1417491662,4.3741028047,4.5092482412,2.8992583303
0.882563,906844,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9660404784,3.9935349319,8.0326658835,3.1154436506,3.1549497654,4.1654271861,5.0176717292,2.8749949746
0.782587,906851,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8923831174,3.6172218784,8.0787724838,3.3318047783,3.1242687915,4.0339663765,4.1397901517,3.181474444
-1.218774,906862,302,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1549449795,0,0,0,0,0,1,0,1,0,3.2220061363,3.0720914693,6.7991233014,3.2486245769,3.3155984591,4.1194587757,4.7189066391,3.2351098269
1.225446,907045,302,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.790263,0,0,1,1,0,3.2276833326,3.2084051927,7.3191469118,3.2926216917,3.13870324,3.9324102927,3.8736577096,7.2930018986
-1.688936,907046,302,0,0,0,0,0,0,0,0,0,0,0,1,0,15.364396658,0,0,0,0,0,1,0,1,0,3.1680062792,3.6120473152,7.467399251,3.1990845707,3.0744334779,5.0929809529,4.3349889303,4.6289716869
3.409045,907047,302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3344626692,3.1178521552,8.466781423,3.2022425586,3.0635048006,5.1716707266,4.4455062113,2.8798409697
0.933489,907048,302,1,-1,-1.325,4.8120907937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788489,0,0,0,0,0,6.2887474171,3.0092684646,8.1404157677,3.3343198137,3.0165565138,4.3270365226,4.3307564601,2.9064315425
3.364448,908121,302,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9221739941,0,0,0,0,0,0,0,2,0,3.7257575609,3.076681571,7.37549887,3.2529690537,3.1057240383,4.1819802353,4.3412523845,3.0345494516
-0.857492,908122,302,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0509201518,0,0,0,0,0,0,0,0,0,3.1942800368,3.1929792419,8.4414040602,3.145263083,3.2305508519,4.2327432133,3.7493690985,3.0729575264
0.559972,908123,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.2761739693,2.7520846003,9.9629550451,3.2513771133,3.1230917247,4.7992700098,5.0109685667,2.917376701
0.066111,908151,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,3.2214327207,2.9426406728,7.2323673931,3.3541533356,3.1014435663,4.3880125001,4.1483378576,3.1867768347
-1.033685,909256,302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.9567786481,2.9840274988,8.4997530615,3.2115009656,3.2404682811,4.173155721,4.958213665,2.8704571751
0.397653,909778,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3595636552,1,0,0,1,0,0,0,3.1414368884,3.3675542792,7.495562085,3.5408128705,3.164356259,3.7978911982,4.4565740665,2.985736403
3.164274,910704,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6.6820151742,3.9937718218,7.7762169651,3.1816753757,3.0178263398,3.6008379371,4.0121254222,2.991257806
-0.057812,910852,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8495397386,3.0903660868,8.0825236139,3.2638026483,3.1029046068,4.3954103232,4.2146980639,2.9569413157
-0.045392,910910,302,0,0,0,0,0,0,0,0,0,0.746166,0,0,0,11.824999272,0,0,0,0,0,0,0,0,0,3.0779615408,3.5977587079,7.5674346613,3.299945304,2.9819082181,4.4682331975,3.8940011801,3.0678321449
1.817196,910927,302,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4404733071,0,0,0,0,0,1,0,0,0,3.0437723503,4.0042123915,7.7622736505,3.0986377163,2.9351703016,4.6542612685,3.9592798472,3.0123183958
1.472143,910948,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.706277,0,1,1,1,0,5.9246733677,4.0908234016,7.4849890305,3.247984012,3.1769013349,4.3184694508,4.6071314728,3.1649797746
1.902608,924106,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.4477513264,3.1403069077,7.7743441543,3.388860384,3.340393312,4.7094043165,5.0555033281,3.1009686989
4.132785,924240,302,0,0,0,0,0,0,0,0,0,0.632105,1,2,0,9.578193468,0,0,0,0.823976,0,0,0,0,0,3.3626915153,3.5091029542,7.5828358681,3.2929279331,3.3342505266,4.0786836544,4.4790316673,5.1863054991
-1.069443,946359,302,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5332953274,1,4.1577292737,0,0,0,1,1,3,1,4.0776189235,3.1851297775,8.8942901558,3.3987970633,3.4189612907,4.1787118168,4.5830480231,3.136024292
0.497287,946382,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.70754,0,0,1,1,0,3.1779038668,3.8418285541,8.6252363318,3.3955706709,3.1785003374,3.8948927251,4.0140793532,2.9403653141
0.02758,949093,302,0,0,0,0,0,1,0,0,3.9382338563,0,0,1,0.650866,0,0,0,0,0,0.650866,0,0,0,1,2.9223807838,5.1080496892,6.5519084875,3.3286806027,4.4512434316,3.9267117855,4.8657093735,3.181218415
3.143314,1240172,302,0,0,0,0,0,0,0,0,0,0,0,0,0.875777,13.150189286,0,0,1,0.875777,0,0,0,0,0,2.9508577831,3.7810059311,5.677357163,3.3126619696,4.5231074419,3.7723026065,4.3515376923,2.964879319
5.261485,1290798,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835172,0,0,0,0,0,2.7120864773,3.0576672189,7.3366492987,3.2722484161,3.142165785,3.9978370316,3.9446703438,2.9911911812
2.22597,1290905,302,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.781817,0,2,2,2,3.1959557893,3.2284287252,6.7873031789,3.217966342,3.9107803123,4.1455546591,4.3641648593,2.9808327242
1.668933,1290922,302,0,0,0,0,0,1,0,0,0,0,0,0,0,6.2548911131,1,4.0936479847,0,0,0,0,1,0,0,5.1172814714,3.6211484971,9.4677814599,3.3584528186,3.2563929585,4.2897656247,3.6650880283,3.1001978064
0.355253,1298157,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.914430279,3.144626821,7.2371728093,3.2092251494,3.0497134271,4.4151941244,4.0277297306,4.1600577954
0.308717,1303900,302,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7400797568,0,0,0,0,0,0,0,0,0,3.1145994284,3.3401512287,8.5684995651,3.2109697826,3.2222939622,3.658049865,4.5988011836,2.9381421436
1.799065,1330941,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1592079292,3.4418423859,6.638479365,3.2662818961,3.1548571355,3.5396686041,3.9316118905,2.9141392629
4.853269,749710,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3185826133,2.9996791651,7.908006052,3.2613558719,3.0777875191,4.3733548782,4.618865047,2.8756369718
3.827994,749711,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2249086224,3.105042331,9.0040724196,3.280185472,3.617051823,4.3351031059,4.4042592037,2.9567255508
5.865208,749712,304,0,0,0,0,0,0,0,0,0,0.810793,0,0,0,7.7636549205,0,0,0,0.831479,0,0,0,0,0,3.2197405116,3.5905487178,7.8244297182,3.2660987834,3.2272018637,4.054982507,3.9604657113,3.2475918573
5.013107,749714,304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.6847730768,3.1033603521,7.9093392573,3.1788454817,3.1494707609,3.9718528653,3.783353862,3.0240359206
5.842404,749715,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0489007833,2.9395998904,8.4648590409,3.302863538,3.3254243993,4.3914341894,4.2790178663,3.0489435542
4.669992,749716,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7522302436,3.3734940905,8.1319606904,3.3966364248,3.6788421359,3.7941087045,4.2601794475,3.1468346177
3.290725,749717,304,0,0,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0,0,1.623285,0.833567,0,3,0,0,3.1564023623,3.3776156033,7.3522622151,3.1943787018,3.1210505897,4.2488504859,4.2380663768,3.1252425012
5.735854,905946,304,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2.9346408359,3.5195166351,8.0952808852,3.3867450328,3.3054909788,3.7543195725,3.8552842174,3.0265696164
5.442051,905957,304,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2917009377,0,0,0,0,0,0,0,0,0,3.2660958742,3.3303883124,7.9759299853,3.1933297733,3.26282365,4.1160478662,3.1897059344,2.944423017
5.779135,905960,304,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9152356892,0,0,0,0,0,1,0,0,0,3.1175436087,3.1853169966,8.0296604124,3.254000965,3.109808918,4.0326284163,4.0673691343,3.4680149988
5.827217,906801,304,0,0,0,0,0,0,0,0,0,0,2,0,0,5.8338085826,0,0,0,0,0,0,0,2,0,3.5425441968,3.3284598588,7.527113165,3.3045836914,3.0299149741,4.1901545637,4.1550541969,3.0712562864
2.906641,906812,304,0,0,0,0,0,0,0,0,0,0,0,0,0,13.178430696,0,0,0,0,0,0,0,2,0,3.8546026547,3.4823429827,7.0105596892,3.2122513846,3.1417491662,4.3741028047,4.5092482412,2.8992583303
3.749502,906844,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9660404784,3.9935349319,8.0326658835,3.1154436506,3.1549497654,4.1654271861,5.0176717292,2.8749949746
2.71814,906851,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8923831174,3.6172218784,8.0787724838,3.3318047783,3.1242687915,4.0339663765,4.1397901517,3.181474444
2.238617,906862,304,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1549449795,0,0,0,0,0,1,0,1,0,3.2220061363,3.0720914693,6.7991233014,3.2486245769,3.3155984591,4.1194587757,4.7189066391,3.2351098269
3.265478,907045,304,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.790263,0,0,1,1,0,3.2276833326,3.2084051927,7.3191469118,3.2926216917,3.13870324,3.9324102927,3.8736577096,7.2930018986
5.181688,907046,304,0,0,0,0,0,0,0,0,0,0,0,1,0,15.364396658,0,0,0,0,0,1,0,1,0,3.1680062792,3.6120473152,7.467399251,3.1990845707,3.0744334779,5.0929809529,4.3349889303,4.6289716869
4.714197,907047,304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3344626692,3.1178521552,8.466781423,3.2022425586,3.0635048006,5.1716707266,4.4455062113,2.8798409697
3.289236,907048,304,1,-1,-1.325,4.8120907937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788489,0,0,0,0,0,6.2887474171,3.0092684646,8.1404157677,3.3343198137,3.0165565138,4.3270365226,4.3307564601,2.9064315425
3.930584,908121,304,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9221739941,0,0,0,0,0,0,0,2,0,3.7257575609,3.076681571,7.37549887,3.2529690537,3.1057240383,4.1819802353,4.3412523845,3.0345494516
3.270099,908122,304,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0509201518,0,0,0,0,0,0,0,0,0,3.1942800368,3.1929792419,8.4414040602,3.145263083,3.2305508519,4.2327432133,3.7493690985,3.0729575264
1.619568,908123,304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.2761739693,2.7520846003,9.9629550451,3.2513771133,3.1230917247,4.7992700098,5.0109685667,2.917376701
2.601982,908151,304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,3.2214327207,2.9426406728,7.2323673931,3.3541533356,3.1014435663,4.3880125001,4.1483378576,3.1867768347
1.729048,909256,304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.9567786481,2.9840274988,8.4997530615,3.2115009656,3.2404682811,4.173155721,4.958213665,2.8704571751
4.49051,909778,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3595636552,1,0,0,1,0,0,0,3.1414368884,3.3675542792,7.495562085,3.5408128705,3.164356259,3.7978911982,4.4565740665,2.985736403
3.343271,910704,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6.6820151742,3.9937718218,7.7762169651,3.1816753757,3.0178263398,3.6008379371,4.0121254222,2.991257806
4.603376,910852,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8495397386,3.0903660868,8.0825236139,3.2638026483,3.1029046068,4.3954103232,4.2146980639,2.9569413157
5.258671,910910,304,0,0,0,0,0,0,0,0,0,0.746166,0,0,0,11.824999272,0,0,0,0,0,0,0,0,0,3.0779615408,3.5977587079,7.5674346613,3.299945304,2.9819082181,4.4682331975,3.8940011801,3.0678321449
4.937813,910927,304,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4404733071,0,0,0,0,0,1,0,0,0,3.0437723503,4.0042123915,7.7622736505,3.0986377163,2.9351703016,4.6542612685,3.9592798472,3.0123183958
3.854648,910948,304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.706277,0,1,1,1,0,5.9246733677,4.0908234016,7.4849890305,3.247984012,3.1769013349,4.3184694508,4.6071314728,3.1649797746
3.810619,924106,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.4477513264,3.1403069077,7.7743441543,3.388860384,3.340393312,4.7094043165,5.0555033281,3.1009686989
6.605826,924240,304,0,0,0,0,0,0,0,0,0,0.632105,1,2,0,9.578193468,0,0,0,0.823976,0,0,0,0,0,3.3626915153,3.5091029542,7.5828358681,3.2929279331,3.3342505266,4.0786836544,4.4790316673,5.1863054991
2.537364,946359,304,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5332953274,1,4.1577292737,0,0,0,1,1,3,1,4.0776189235,3.1851297775,8.8942901558,3.3987970633,3.4189612907,4.1787118168,4.5830480231,3.136024292
4.331452,946382,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.70754,0,0,1,1,0,3.1779038668,3.8418285541,8.6252363318,3.3955706709,3.1785003374,3.8948927251,4.0140793532,2.9403653141
2.464529,949093,304,0,0,0,0,0,1,0,0,3.9382338563,0,0,1,0.650866,0,0,0,0,0,0.650866,0,0,0,1,2.9223807838,5.1080496892,6.5519084875,3.3286806027,4.4512434316,3.9267117855,4.8657093735,3.181218415
3.783864,1240172,304,0,0,0,0,0,0,0,0,0,0,0,0,0.875777,13.150189286,0,0,1,0.875777,0,0,0,0,0,2.9508577831,3.7810059311,5.677357163,3.3126619696,4.5231074419,3.7723026065,4.3515376923,2.964879319
4.814979,1290798,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835172,0,0,0,0,0,2.7120864773,3.0576672189,7.3366492987,3.2722484161,3.142165785,3.9978370316,3.9446703438,2.9911911812
5.346543,1290905,304,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.781817,0,2,2,2,3.1959557893,3.2284287252,6.7873031789,3.217966342,3.9107803123,4.1455546591,4.3641648593,2.9808327242
2.208099,1290906,304,0,0,0,0,0,0,0,0,0,0,1,0,0.845121,0,0,0,0,0,0.845121,1,1,2,1,3.7910974138,3.2242060431,6.8675388733,3.3154121366,3.0894007391,3.8949076743,4.27400992,3.0053044979
6.212871,1290922,304,0,0,0,0,0,1,0,0,0,0,0,0,0,6.2548911131,1,4.0936479847,0,0,0,0,1,0,0,5.1172814714,3.6211484971,9.4677814599,3.3584528186,3.2563929585,4.2897656247,3.6650880283,3.1001978064
