IC50,Cancer,Drug,From_Sanger,Fingerprint_833,Fingerprint_825,Fingerprint_824,Fingerprint_820,Fingerprint_819,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_780,Fingerprint_779,Fingerprint_712,Fingerprint_707,Fingerprint_705,Fingerprint_687,Fingerprint_685,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_656,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_617,Fingerprint_611,Fingerprint_576,EXP_HASPIN,EXP_SCYL1,EXP_TRPM6,PKA_141_CSV_X_Fingerprint_776,EXP_BLK_X_EXP_DAPP1,EXP_GRK7_X_EXP_CCR8,EXP_LRRK2_X_EXP_RAB29,EXP_LRRK2_X_EXP_TFDP1,EXP_LRRK2_X_EXP_TUBB4B,EXP_MAP3K1_X_EXP_NRK,EXP_MAP3K1_X_EXP_PLCG2,EXP_MAPK14_X_EXP_ACTA1,EXP_MAPK14_X_EXP_AR,EXP_MAPK14_X_EXP_ELAVL1,EXP_MAPK14_X_EXP_ESR1,EXP_MAPK14_X_EXP_IL2RG,EXP_RAF1_X_EXP_SCNN1G,Predicted IC50,Validation
2.843564,949171,176,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.4338479604,4.1595411361,3.289320604,0,9.0542677752,9.1353780847,17.645025095,17.864209891,31.110575756,26.933334526,32.951009592,17.75155848,15.448389768,37.179568548,15.544544868,15.989271157,19.105469263,2.4669132039,4
1.802425,907314,1194,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,3.0218463931,5
2.917007,907314,1049,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,3.7690198443,7
4.468789,949174,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.2158263514,4.3929698596,3.0115716678,0,8.7251729566,9.3515990705,20.563795867,20.538027633,31.068294503,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,15.831266898,18.146380472,1.7294585499,4
3.920958,949172,292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,3.7905974833,3.8541252522,3.0231986151,0,11.149422112,8.3251214425,22.632457676,20.990307379,36.460992098,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.21844991,16.696472689,3.14827841,8
2.330141,910780,330,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,5.0458126605,4.2593268081,2.8752378377,0,8.6117793653,9.0516868093,19.900077189,19.998698621,34.286227953,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,16.199408223,21.451593142,2.7732319167,5
2.399606,949174,119,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,4.2158263514,4.3929698596,3.0115716678,0,8.7251729566,9.3515990705,20.563795867,20.538027633,31.068294503,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,15.831266898,18.146380472,2.2534873238,2
2.115612,908135,1010,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.290078221,4.066407361,2.8770099757,0,8.9650272512,10.162985163,18.605261671,23.508687843,32.692231901,25.169463464,27.650814553,16.666358778,14.566286846,31.909858996,15.568211725,14.605615512,19.538078468,2.1693744809,3
0.252091,949178,1143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4.678199378,4.0184321145,2.9583897982,0,8.7640075956,9.5427208269,22.682254415,21.769895708,34.784442498,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,16.010234475,19.924346738,1.667562987,3
4.627221,1240181,1219,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.8031645295,4.0102491795,3.2983902447,0,8.8067814313,8.7113588297,11.283383184,18.829803323,33.683106401,27.87370347,34.779294834,16.162184112,15.563669554,37.654598001,15.750972205,15.349458736,18.279480391,3.9550127727,5
3.625121,688086,255,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,4.4785874998,4.0549330007,2.95881721,0,10.169277903,9.5366919462,13.860718235,21.350870205,36.982723058,20.34228916,22.254744152,15.198513763,14.033594589,35.83269458,13.998118509,14.216085374,19.2498904,4.0754296925,8
1.097274,907170,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,5.0635108536,4.0900633709,2.8986290134,0,8.6455592277,10.013538969,25.701916742,23.54630943,37.675555548,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,15.952673215,22.034208758,0.9550126533,2
2.113967,949179,281,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,4.7687271588,4.222663077,2.9242028521,0,8.9944653946,10.308635272,15.25268687,21.809262996,35.480450305,26.200535559,29.030502398,16.845952568,16.278323392,33.977563126,15.43063563,15.259080529,23.221226066,3.0518782271,2
2.07942,753616,153,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,3.17935239,3.9634915079,3.0475652609,0.578771,9.0264918555,9.3426480612,18.226215841,18.341604866,30.841826338,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,14.618251683,18.385609673,2.6034125958,7
4.884478,753616,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3.17935239,3.9634915079,3.0475652609,0,9.0264918555,9.3426480612,18.226215841,18.341604866,30.841826338,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,14.618251683,18.385609673,3.4305991341,3
3.552063,949171,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,3.4338479604,4.1595411361,3.289320604,0,9.0542677752,9.1353780847,17.645025095,17.864209891,31.110575756,26.933334526,32.951009592,17.75155848,15.448389768,37.179568548,15.544544868,15.989271157,19.105469263,3.3770765599,1
4.309889,949175,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,4.2415071253,4.1515818123,2.8746356601,0,9.7344181715,9.2463042495,18.609696304,21.998993277,37.42602218,22.965242531,25.698981196,17.181795537,15.722519976,32.811262488,15.366038043,16.047075512,21.089836006,3.5520983458,1
2.818628,724828,1046,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,3.5856504959,4.3903258774,3.0691783036,0.786054,9.8650226192,9.0056971956,22.628513518,20.238928151,35.748681308,30.492621486,32.706503628,18.06711897,16.692020082,38.477637379,17.022214836,16.282965564,16.794608468,2.9613043895,2
5.164073,688086,230,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,4.4785874998,4.0549330007,2.95881721,0,10.169277903,9.5366919462,13.860718235,21.350870205,36.982723058,20.34228916,22.254744152,15.198513763,14.033594589,35.83269458,13.998118509,14.216085374,19.2498904,3.885328391,5
3.468649,908135,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,4.290078221,4.066407361,2.8770099757,0,8.9650272512,10.162985163,18.605261671,23.508687843,32.692231901,25.169463464,27.650814553,16.666358778,14.566286846,31.909858996,15.568211725,14.605615512,19.538078468,2.5729309713,2
2.573014,949177,1219,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.0658684474,3.8604550152,2.9197997475,0,8.7080049239,8.7443985555,21.690679818,20.946376122,35.59947164,19.883955892,25.048025582,17.01022708,16.560266027,40.23189266,16.545584931,15.741236981,18.353032769,2.8639947824,7
2.856644,910780,292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,5.0458126605,4.2593268081,2.8752378377,0,8.6117793653,9.0516868093,19.900077189,19.998698621,34.286227953,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,16.199408223,21.451593142,2.9713029786,7
3.577395,717431,1043,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,3.9170860861,4.2768052887,2.955795611,0,8.786151842,10.107697921,15.72228805,18.992213048,32.730217887,25.806043854,34.070609297,15.281969069,13.956076341,31.853428261,14.847536039,14.329368322,18.473026638,3.4930909727,10
2.723223,949175,249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.2415071253,4.1515818123,2.8746356601,0,9.7344181715,9.2463042495,18.609696304,21.998993277,37.42602218,22.965242531,25.698981196,17.181795537,15.722519976,32.811262488,15.366038043,16.047075512,21.089836006,1.2372734071,8
3.021504,907170,275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,5.0635108536,4.0900633709,2.8986290134,0,8.6455592277,10.013538969,25.701916742,23.54630943,37.675555548,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,15.952673215,22.034208758,3.3962434314,9
1.285309,910780,1053,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,5.0458126605,4.2593268081,2.8752378377,0,8.6117793653,9.0516868093,19.900077189,19.998698621,34.286227953,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,16.199408223,21.451593142,1.9144374301,2
3.346013,907314,293,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,3.2092127998,1
2.015372,908135,262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,4.290078221,4.066407361,2.8770099757,0,8.9650272512,10.162985163,18.605261671,23.508687843,32.692231901,25.169463464,27.650814553,16.666358778,14.566286846,31.909858996,15.568211725,14.605615512,19.538078468,3.0067118956,3
-0.249672,949171,87,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3.4338479604,4.1595411361,3.289320604,0,9.0542677752,9.1353780847,17.645025095,17.864209891,31.110575756,26.933334526,32.951009592,17.75155848,15.448389768,37.179568548,15.544544868,15.989271157,19.105469263,-0.832680333,2
2.612272,906803,273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.7537471722,4.4025031686,3.0694430663,0,8.9980036392,9.4069801878,29.966421999,26.324356159,44.907757407,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,15.875453027,16.833903304,2.7745511491,1
1.193839,925342,235,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,5.0886920842,4.9423886138,2.9730211377,0,8.1089848921,9.3805012363,22.225065139,29.986056878,44.870036229,16.301461963,19.749656645,18.618563213,17.11236429,46.199578436,17.144949954,17.276438276,30.955342457,1.0653713527,4
2.501875,949179,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,4.7687271588,4.222663077,2.9242028521,0,8.9944653946,10.308635272,15.25268687,21.809262996,35.480450305,26.200535559,29.030502398,16.845952568,16.278323392,33.977563126,15.43063563,15.259080529,23.221226066,3.3068907037,5
2.424079,949172,1054,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,3.7905974833,3.8541252522,3.0231986151,0,11.149422112,8.3251214425,22.632457676,20.990307379,36.460992098,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.21844991,16.696472689,1.5149288022,2
2.171381,949178,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,4.678199378,4.0184321145,2.9583897982,0,8.7640075956,9.5427208269,22.682254415,21.769895708,34.784442498,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,16.010234475,19.924346738,1.9643264024,3
3.412928,753618,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,4.1574311249,4.0837585012,2.7940765549,0,9.1522763627,9.7526114225,20.532644233,19.460233764,31.836455316,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.000839219,20.540685264,3.6089622718,2
4.408404,908447,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,3.5832775049,3.8617881886,3.0544994437,0,9.0026310422,9.1869703409,14.153790029,18.715265394,31.68911723,29.990610407,41.204520107,16.070792095,14.467801628,33.457453769,15.233893866,15.088003093,19.542371655,4.2112539143,6
0.759986,906803,1015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.7537471722,4.4025031686,3.0694430663,0,8.9980036392,9.4069801878,29.966421999,26.324356159,44.907757407,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,15.875453027,16.833903304,0.7051291164,10
5.538454,906803,345,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,3.7537471722,4.4025031686,3.0694430663,0,8.9980036392,9.4069801878,29.966421999,26.324356159,44.907757407,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,15.875453027,16.833903304,4.9731689421,4
0.048563,908447,256,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,3.5832775049,3.8617881886,3.0544994437,0,9.0026310422,9.1869703409,14.153790029,18.715265394,31.68911723,29.990610407,41.204520107,16.070792095,14.467801628,33.457453769,15.233893866,15.088003093,19.542371655,1.6316039969,10
3.465464,906803,229,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,3.7537471722,4.4025031686,3.0694430663,0,8.9980036392,9.4069801878,29.966421999,26.324356159,44.907757407,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,15.875453027,16.833903304,3.2509913522,8
0.214724,906803,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3.7537471722,4.4025031686,3.0694430663,0,8.9980036392,9.4069801878,29.966421999,26.324356159,44.907757407,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,15.875453027,16.833903304,0.8766994104,1
2.505366,688087,331,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,3.2950346767,4.0830376644,2.9258890326,0,8.7427920457,8.5917220749,12.442731122,18.660860709,30.898679328,22.712584341,30.603924991,14.790398064,14.552269247,33.436347384,14.871018392,14.526002467,16.574184631,2.4929927575,4
0.946486,949176,273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.0098079055,4.0900577916,3.024543874,0,8.9238343101,9.0501120602,20.972626537,20.316937993,34.571810262,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,15.133814869,18.402522364,1.6755541565,6
5.971445,949172,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.7905974833,3.8541252522,3.0231986151,0,11.149422112,8.3251214425,22.632457676,20.990307379,36.460992098,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.21844991,16.696472689,6.76935928,6
4.347482,949174,91,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,4.2158263514,4.3929698596,3.0115716678,0,8.7251729566,9.3515990705,20.563795867,20.538027633,31.068294503,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,15.831266898,18.146380472,3.6750415351,1
4.978641,688087,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3.2950346767,4.0830376644,2.9258890326,0,8.7427920457,8.5917220749,12.442731122,18.660860709,30.898679328,22.712584341,30.603924991,14.790398064,14.552269247,33.436347384,14.871018392,14.526002467,16.574184631,2.1196865101,2
1.378129,908447,229,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,3.5832775049,3.8617881886,3.0544994437,0,9.0026310422,9.1869703409,14.153790029,18.715265394,31.68911723,29.990610407,41.204520107,16.070792095,14.467801628,33.457453769,15.233893866,15.088003093,19.542371655,3.3250717417,8
1.853678,753618,262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,4.1574311249,4.0837585012,2.7940765549,0,9.1522763627,9.7526114225,20.532644233,19.460233764,31.836455316,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.000839219,20.540685264,2.3711560903,6
2.63697,910780,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,5.0458126605,4.2593268081,2.8752378377,0,8.6117793653,9.0516868093,19.900077189,19.998698621,34.286227953,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,16.199408223,21.451593142,2.6167442962,9
4.864427,753620,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,3.9955726526,3.9191471035,3.0498159977,0,9.5399515979,9.1848564941,18.276361766,19.336953608,31.939125327,24.98614708,28.387834836,15.103576539,14.867471601,34.975821721,14.187359872,14.640156611,19.802836881,4.4831444086,5
-0.398158,949175,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.2415071253,4.1515818123,2.8746356601,0,9.7344181715,9.2463042495,18.609696304,21.998993277,37.42602218,22.965242531,25.698981196,17.181795537,15.722519976,32.811262488,15.366038043,16.047075512,21.089836006,0.970601466,6
-0.990901,753618,83,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,4.1574311249,4.0837585012,2.7940765549,0,9.1522763627,9.7526114225,20.532644233,19.460233764,31.836455316,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.000839219,20.540685264,-1.067091334,4
2.382692,910780,159,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,5.0458126605,4.2593268081,2.8752378377,0,8.6117793653,9.0516868093,19.900077189,19.998698621,34.286227953,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,16.199408223,21.451593142,2.3645460808,3
0.126017,906803,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3.7537471722,4.4025031686,3.0694430663,0,8.9980036392,9.4069801878,29.966421999,26.324356159,44.907757407,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,15.875453027,16.833903304,-0.038152579,9
3.019438,907170,229,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,5.0635108536,4.0900633709,2.8986290134,0,8.6455592277,10.013538969,25.701916742,23.54630943,37.675555548,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,15.952673215,22.034208758,3.2854470429,2
5.269733,908447,255,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.5832775049,3.8617881886,3.0544994437,0,9.0026310422,9.1869703409,14.153790029,18.715265394,31.68911723,29.990610407,41.204520107,16.070792095,14.467801628,33.457453769,15.233893866,15.088003093,19.542371655,4.1988242683,6
-3.178399,949176,87,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.0098079055,4.0900577916,3.024543874,0,8.9238343101,9.0501120602,20.972626537,20.316937993,34.571810262,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,15.133814869,18.402522364,-2.660317005,9
3.178699,949176,1203,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,4.0098079055,4.0900577916,3.024543874,0,8.9238343101,9.0501120602,20.972626537,20.316937993,34.571810262,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,15.133814869,18.402522364,3.8081444621,4
4.256532,908447,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3.5832775049,3.8617881886,3.0544994437,0,9.0026310422,9.1869703409,14.153790029,18.715265394,31.68911723,29.990610407,41.204520107,16.070792095,14.467801628,33.457453769,15.233893866,15.088003093,19.542371655,3.4218844972,4
1.903825,910941,1029,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,4.0291194529,3.9884774045,2.8420529563,0,8.5918016358,8.8521282218,16.961920956,20.476188857,33.481065723,16.701618872,16.984614246,16.829801291,15.364137469,34.538571369,14.926425818,14.20205503,18.677997784,2.7369816484,2
1.044581,1240181,275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,4.8031645295,4.0102491795,3.2983902447,0,8.8067814313,8.7113588297,11.283383184,18.829803323,33.683106401,27.87370347,34.779294834,16.162184112,15.563669554,37.654598001,15.750972205,15.349458736,18.279480391,2.0526287487,5
0.809889,717431,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,3.9170860861,4.2768052887,2.955795611,0,8.786151842,10.107697921,15.72228805,18.992213048,32.730217887,25.806043854,34.070609297,15.281969069,13.956076341,31.853428261,14.847536039,14.329368322,18.473026638,1.7341326128,6
1.412451,908135,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,4.290078221,4.066407361,2.8770099757,0,8.9650272512,10.162985163,18.605261671,23.508687843,32.692231901,25.169463464,27.650814553,16.666358778,14.566286846,31.909858996,15.568211725,14.605615512,19.538078468,2.5173152952,9
0.079513,688087,83,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,3.2950346767,4.0830376644,2.9258890326,0,8.7427920457,8.5917220749,12.442731122,18.660860709,30.898679328,22.712584341,30.603924991,14.790398064,14.552269247,33.436347384,14.871018392,14.526002467,16.574184631,-0.366710318,6
0.076591,925342,1054,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,5.0886920842,4.9423886138,2.9730211377,0,8.1089848921,9.3805012363,22.225065139,29.986056878,44.870036229,16.301461963,19.749656645,18.618563213,17.11236429,46.199578436,17.144949954,17.276438276,30.955342457,0.2633021822,1
2.280499,753616,256,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,3.17935239,3.9634915079,3.0475652609,0,9.0264918555,9.3426480612,18.226215841,18.341604866,30.841826338,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,14.618251683,18.385609673,1.8728634411,1
1.411181,949176,1015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4.0098079055,4.0900577916,3.024543874,0,8.9238343101,9.0501120602,20.972626537,20.316937993,34.571810262,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,15.133814869,18.402522364,2.278294749,4
5.348106,910941,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,4.0291194529,3.9884774045,2.8420529563,0,8.5918016358,8.8521282218,16.961920956,20.476188857,33.481065723,16.701618872,16.984614246,16.829801291,15.364137469,34.538571369,14.926425818,14.20205503,18.677997784,4.5534948133,10
4.492832,949171,193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.4338479604,4.1595411361,3.289320604,0,9.0542677752,9.1353780847,17.645025095,17.864209891,31.110575756,26.933334526,32.951009592,17.75155848,15.448389768,37.179568548,15.544544868,15.989271157,19.105469263,5.3734769818,1
3.573091,910780,1219,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.0458126605,4.2593268081,2.8752378377,0,8.6117793653,9.0516868093,19.900077189,19.998698621,34.286227953,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,16.199408223,21.451593142,2.6599705625,6
3.412213,907170,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5.0635108536,4.0900633709,2.8986290134,0,8.6455592277,10.013538969,25.701916742,23.54630943,37.675555548,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,15.952673215,22.034208758,2.5349276946,6
4.262248,753620,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,3.9955726526,3.9191471035,3.0498159977,0,9.5399515979,9.1848564941,18.276361766,19.336953608,31.939125327,24.98614708,28.387834836,15.103576539,14.867471601,34.975821721,14.187359872,14.640156611,19.802836881,4.1513126008,6
5.187183,949171,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.4338479604,4.1595411361,3.289320604,0,9.0542677752,9.1353780847,17.645025095,17.864209891,31.110575756,26.933334526,32.951009592,17.75155848,15.448389768,37.179568548,15.544544868,15.989271157,19.105469263,4.8440543831,8
3.463092,949174,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.2158263514,4.3929698596,3.0115716678,0,8.7251729566,9.3515990705,20.563795867,20.538027633,31.068294503,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,15.831266898,18.146380472,1.020384218,7
3.483844,907314,1015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,2.6009682457,10
6.3196,949172,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3.7905974833,3.8541252522,3.0231986151,0,11.149422112,8.3251214425,22.632457676,20.990307379,36.460992098,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.21844991,16.696472689,5.8155035819,2
