IC50,Cancer,Drug,PKA_124_VOL_X_Fingerprint_644,PKA_130_POL_X_Fingerprint_658,PKA_134_ASA_X_Fingerprint_576,PKA_134_ASA_X_Fingerprint_644,PKA_134_HYD_X_Fingerprint_644,PKA_134_POL_X_Fingerprint_779,PKA_134_VOL_X_Fingerprint_576,PKA_134_VOL_X_Fingerprint_644,PKA_139_P_CSV_X_Fingerprint_709,PKA_139_P_EXP_X_Fingerprint_709,PKA_139_P_X_Fingerprint_709,PKA_139_X_Fingerprint_779,PKA_145_HYD_X_Fingerprint_707,PKA_145_POL_X_Fingerprint_685,PKA_145_VOL_X_Fingerprint_776,PKA_145_VOL_X_Fingerprint_821,PKA_145_X_Fingerprint_644,PKA_158_ASA_X_Fingerprint_363,PKA_158_ASA_X_Fingerprint_646,PKA_160_ENG_X_Fingerprint_644,PKA_160_ENG_X_Fingerprint_776,PKA_205_B62_X_Fingerprint_712,PKA_205_ENG_X_Fingerprint_797,PKA_205_EXP_X_Fingerprint_797,PKA_205_HYD_X_Fingerprint_779,PKA_205_POL_X_Fingerprint_702,PKA_205_POL_X_Fingerprint_714,PKA_205_R_CSV_X_Fingerprint_709,PKA_205_VOL_X_Fingerprint_779,PKA_207_HYD_X_Fingerprint_617,PKA_207_HYD_X_Fingerprint_798,PKA_218_B62_X_Fingerprint_644,PKA_218_EXP_X_Fingerprint_644,PKA_218_HYD_X_Fingerprint_818,PKA_230_ASA_X_Fingerprint_659,PKA_230_ENG_X_Fingerprint_779,PKA_230_EXP_X_Fingerprint_779,PKA_230_VOL_X_Fingerprint_779,PKA_234_ASA_X_Fingerprint_576,PKA_269_B62_X_Fingerprint_646,PKA_289_EXP_X_Fingerprint_617,PKA_293_ASA_X_Fingerprint_702,PKA_293_ASA_X_Fingerprint_707,PKA_293_B62_X_Fingerprint_702,PKA_293_HYD_X_Fingerprint_826,PKA_52_B62_X_Fingerprint_576,EXP_CDK12_X_EXP_TCEA1,EXP_CDK20_X_EXP_GTF2H3,EXP_CDK4_X_EXP_HIST1H2BA,EXP_CDK4_X_EXP_NFATC1,EXP_CDK4_X_EXP_NOTCH1,EXP_CDK4_X_EXP_SMAD3,EXP_CDK6_X_EXP_CDC25A,EXP_CSNK1E_X_EXP_MPHOSPH10,EXP_CSNK1E_X_EXP_WDR43,EXP_CSNK2A1_X_EXP_NFATC1,EXP_EIF2AK3_X_EXP_PSEN1,EXP_FGFR2_X_EXP_FGF8,EXP_FGFR2_X_EXP_RNF41,EXP_MAP2K1_X_EXP_PIK3CA,EXP_MAP2K1_X_EXP_YWHAQ,EXP_MAP3K8_X_EXP_NFATC2,EXP_MAPK12_X_EXP_TGM6,EXP_MAPK3_X_EXP_GAB2,EXP_PRKACG_X_EXP_GNG7,EXP_PRKACG_X_EXP_GPR161,EXP_SMG1_X_EXP_RPL15,EXP_SMG1_X_EXP_RPL3,EXP_TP53RK_X_EXP_TPRKB,PWY_R_HSA_1226099_X_PWY_R_HSA_1280215,PWY_R_HSA_174143_EXP_X_PWY_R_HSA_2555396_EXP,PWY_R_HSA_380972_X_PWY_R_HSA_5693571,PWY_R_HSA_449836_X_PWY_R_HSA_69620,GO_0000165_CSV_X_GO_0031532_CSV,GO_0001541_X_GO_0014066,GO_0001666_X_GO_0071364,GO_0002931_EXP_X_GO_0008285_EXP,GO_0006182_X_GO_0030097,GO_0006928_EXP_X_GO_0016049_EXP,GO_0006928_X_GO_0023014,GO_0007155_EXP_X_GO_0007275_EXP,GO_0010212_EXP_X_GO_0043087_EXP,GO_0031397_X_GO_0038095,GO_0035162_EXP_X_GO_0046330_EXP,GO_0043087_EXP_X_GO_0043525_EXP,GO_0048812_X_GO_0051091,Predicted IC50,Validation
2.649488,753594,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.153341949,20.083349992,29.208382273,29.290386312,30.642351747,41.320517419,36.399107207,77.083699293,61.561825479,22.743251538,30.100134022,12.622974714,19.789399196,53.299740272,82.053524941,8.4235927732,19.365790994,20.197071941,11.91198213,17.278906823,71.849197197,32.034007986,30.513895163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2763002172,1
2.371363,753599,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.277459336,16.342528442,29.560188547,27.887194633,30.937089579,44.885042112,21.609603094,70.495831577,51.318980301,21.888980202,38.902481763,9.8223995357,15.583860344,55.924464034,68.472868062,9.5870514994,15.40029135,21.782398519,11.083748644,15.788738123,72.547483162,29.083682833,40.237867934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.048422199,6
3.056361,753605,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,1,0,0,45.035851285,14.236399361,28.010967516,27.052602177,31.831789663,44.218286607,31.512473945,74.860089891,53.681495313,21.315814253,38.493300946,10.818828397,15.773975081,51.301223418,78.808379664,9.3084581954,17.973762268,22.632821621,9.9360234175,15.472251019,78.072188351,30.885144963,38.770744012,0,0,0,0,0.6585695739,0,1,21.96632081,0,0,0,0,0,0,0,0,0,1.8376054893,2
3.389305,753607,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.189390945,16.729370384,24.055252391,26.471061049,31.680005081,35.547849821,18.411829509,71.126130985,39.659541904,22.289911085,38.074563384,10.912582516,13.992197819,55.157936735,76.451878606,8.7329187655,16.359307218,24.696672488,10.415255379,19.956110445,53.471658209,19.880841449,24.596557797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1374393503,5
2.62762,753610,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.646909946,23.572639742,31.367344341,33.984112776,36.168870785,50.178212234,55.828665215,74.907970583,59.163682031,25.550862303,32.164903129,10.173437636,18.087474164,52.386518077,74.323354658,8.3665412481,26.468787945,18.663630587,13.673045047,14.741337597,78.552641515,31.149634307,34.455409164,2,0,0,0,0.551447334,1,0,0,0,0,0,0,0,0,0,0,0,1.2677410937,5
0.488292,905949,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.710001447,15.211786886,24.868512469,26.089425856,26.964046695,59.35555597,22.030538608,61.82670022,46.236119866,23.095213339,41.436622896,8.947971724,14.471226587,49.168906608,81.030038552,10.770760085,15.670702396,20.039906073,11.501229732,14.760307042,73.476873021,26.659382964,30.655379422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293400297,10
1.772017,905967,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.892098227,18.229734736,24.734912787,24.258097223,28.574008127,51.504131133,32.246652577,70.867780222,51.930526507,21.030672388,42.863024409,9.8514861699,14.592131647,55.982119276,76.7479083,10.922697124,14.610587887,25.548114167,11.289513138,15.515838576,57.050508617,24.187753288,33.068244343,0,0,0,0,0,0,0,0,0,0,0,45.65526487,0,0,0,17.068977926,0,3.304223419,1
3.833356,906808,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.214874995,17.075329823,27.423508827,28.577425152,30.140993425,40.183358913,19.307686724,72.356343302,50.917923293,21.187508457,32.719375557,8.7555117221,15.203327232,57.579767838,82.568513154,8.3253981502,17.625722095,29.159164753,9.7356122593,11.150551723,64.788747122,25.69021594,31.72071372,0,0,0,0,0,0,0,0,0,0,0,17.991921099,0,0,0,0,0,3.3116986,8
3.519595,908465,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.50715772,18.91623318,51.428876209,27.162689066,28.417324251,67.526295133,22.298619788,70.490298525,52.032758077,25.044750054,44.778968042,10.353813796,18.578967922,58.716464349,80.112340759,9.6234846718,14.446535121,23.144578711,10.52230035,13.598170008,69.682762361,29.823974926,39.553470195,1,0,0,0,0,0,0,34.522580029,0,0,0,0,0,0,0,0,1,1.8787971267,1
1.120036,908467,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.417673106,15.95793033,27.387815587,28.252165778,30.498705464,40.247700892,24.980592349,82.29936657,62.261826143,21.898657118,32.114791679,9.3322402339,18.037831018,47.897722998,89.35725529,8.2258983105,23.893844373,22.041331484,11.831100264,16.321249271,66.812907785,25.064919575,41.116270376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6600897433,6
2.794539,908468,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.461732559,15.458297927,26.585188165,31.991484797,31.785879629,37.601384045,20.399647501,79.473913917,48.567771304,27.272167094,33.231764115,10.171959449,15.516853661,54.11078179,82.443502979,10.89644005,18.707260701,24.430042152,15.233060764,21.579503695,49.172694037,22.478278547,33.224046761,0,0,0,0,0,0,0,23.843781592,0,0,0,10.901782751,0,0,0,0,1,2.3288894242,5
3.784245,908469,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.97442443,15.730178399,26.343970456,32.135712594,31.090129291,42.419501521,26.44440322,74.747861538,47.417933746,24.612344775,31.725640066,8.9230214714,13.96848536,59.930266487,81.483766053,9.3316430319,16.481976347,27.107172113,10.289707008,16.140710408,69.464187956,28.936926738,34.616344799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9124180744,6
3.026916,908483,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.98990421,17.020731495,25.584645408,27.053469423,29.057666177,41.954457497,44.982632996,85.894926111,72.956271388,23.720580445,33.509445333,12.901887423,18.523304421,52.323915887,79.326788858,8.0953594437,20.421440283,17.979079555,11.607528835,15.349460098,81.358194673,33.219273764,34.390726228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2780305024,1
3.222194,910692,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.929711288,15.689682254,29.369807446,31.286410634,32.984698491,47.35341549,39.87915119,71.479533165,49.467152012,20.222036798,38.809508608,9.7230988406,15.379634393,49.469365095,77.282638483,9.3658074797,23.255962483,20.699755387,10.339308452,13.759214979,77.850894662,30.624291802,27.053468797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5277096133,4
1.90858,910851,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.900252699,16.732775119,28.148899641,34.425681704,31.363551422,41.806774012,37.836537143,63.078532889,47.134901814,25.332099275,34.878130719,12.915906914,20.102420735,58.497183242,64.224856815,8.639090692,20.795430731,21.354919519,11.244674979,15.994501663,74.400621713,27.278366835,35.854206023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5844917787,2
1.813533,910899,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.563855483,17.320416889,29.387844625,32.630193644,31.010187895,39.931421941,29.707094513,66.78951037,45.055552423,25.475091397,31.408529036,10.252738259,18.477351506,58.190218861,77.319838974,8.3780849012,17.832106944,28.193440049,9.9641139094,15.287599937,71.862494612,27.576142517,38.172027374,1,22.751206989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4367042436,7
3.800405,1240182,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.923857847,16.549159822,26.715843579,32.022486829,33.617632977,44.060047954,16.344486463,74.581343692,41.531197716,24.217039229,36.366005659,9.0131299137,16.972652488,54.282415041,73.982015876,9.2897029903,17.122321631,28.713248247,11.892130912,15.556826739,68.822849839,28.537982343,31.068473766,0,0,0,1,0,0,0,0,0,19.439187522,1,0,0,0,0,0,0,3.8620289762,10
2.588138,1240189,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.142076019,18.563662724,29.252515904,29.275444649,32.090928358,43.519972102,60.863031956,70.237059456,57.166216459,23.949480276,35.197946419,10.189103067,15.253237818,44.833775629,67.572851413,9.651920557,21.142947531,28.024201631,12.070878737,12.38033861,65.414752991,28.862117428,33.886915235,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1.9634335579,1
3.412542,1240192,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.116891088,19.00156715,25.126480952,29.149323209,27.514402024,38.089873952,36.01666816,75.073509715,57.466275253,25.669302035,34.678402928,9.6934997409,13.177138642,51.726444454,68.812655699,9.18499828,21.321675758,25.51063842,12.685928974,17.504380206,67.932378556,27.150411099,31.706087824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7443194571,9
2.022338,1240193,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.993958435,24.351812786,25.993953062,30.796127009,32.483680776,51.716435576,25.218510082,86.650348195,71.167008586,26.639849077,28.922889769,19.08864428,19.354626571,50.656364111,73.148740152,7.7199605802,18.235585878,18.123782491,13.395883164,24.370340453,84.639158322,38.329704266,48.982951043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4107920822,9
3.694241,1297439,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.842782807,17.163898418,25.575127328,27.17622812,26.346651692,43.689712841,17.290497597,70.268137372,45.196395179,22.055889013,44.826491305,9.1982301365,14.278966522,61.031344593,80.173667751,9.9924840217,18.609569278,28.111578,10.91705551,14.261331859,64.581386467,25.394770743,32.508335681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8447471768,3
2.525136,1298349,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.324908117,14.013831199,27.299919223,28.85072765,31.700735606,39.630552847,21.966188432,59.594231648,43.867189033,23.420263611,37.511428745,10.382895755,16.862310308,50.388744405,78.146357546,11.429126934,19.628418814,26.150579056,12.183296741,13.224473854,59.016093013,23.386141993,23.012394295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0732848426,5
3.32433,1299062,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,50.028330898,18.761140901,27.952933736,30.961110428,29.639019728,69.990740103,37.02622547,72.629002483,58.384446256,25.523407828,38.283830186,8.9737242872,14.065950296,63.640933761,83.338992846,9.1333353348,18.150634362,19.255334224,11.532410522,14.689878411,72.101767283,27.493436087,32.374693691,0,22.94805238,0,0,0,0,0,0,0,0,0,19.830161261,0,0,0,0,1,2.8005564564,5
3.244161,1322213,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.06107652,21.011104868,27.15268121,26.1816483,30.846189323,39.45612663,41.803036839,83.882417029,56.41873274,21.824236058,36.722593118,8.9583369049,15.523595651,68.075142046,87.21443195,9.9390117636,17.321885922,19.810357555,9.6781881304,12.514624781,69.840319726,30.116947313,31.463783563,0,0,0,0,0,0,0,36.219529586,0,0,0,0,0,0,0,0,0,2.548117394,6
2.699132,1330964,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.59436711,17.135317077,27.444286669,27.618502594,37.268326034,54.926207661,23.55896566,86.017859956,58.735027739,21.862198857,31.057613774,17.671583752,24.245761648,42.069002842,71.45043085,8.6059456473,18.014446162,20.369287634,12.192401046,14.062606762,72.934466789,29.73912665,42.180654197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0428776271,1
0.304158,1330972,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.316168135,21.415197587,29.138750147,32.364232109,32.055805783,39.884359727,34.682705988,78.176062474,50.789365773,24.923743124,36.791791033,9.11563075,14.504897597,58.043267578,75.127408172,8.3907338687,13.626523957,26.339689586,9.1512027015,25.314728681,73.607155877,29.516877771,43.972882012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5307979632,2
5.227092,1330973,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,-67.1,0,-2,0,0,54.836352983,15.753171398,25.305832846,26.551759189,30.129687662,57.354007177,31.071302144,61.539187763,44.513865965,20.503062318,39.251397583,9.145063154,13.736823779,55.208192672,81.096777006,9.8215077862,21.60002075,17.644693426,10.255790035,11.300888588,64.089640752,24.236106543,35.267227751,0,0,2,4,0,0,0,0,2,0,0,0,27.932644964,1,0,27.932644964,0,5.0892452121,9
3.705312,687596,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.943023769,17.571398689,25.53576345,30.475671091,30.403661057,43.810615423,41.068853099,75.216439437,49.736007776,22.052788002,30.315420879,10.717008434,18.297917276,61.265204821,80.586792756,13.786492629,19.708465304,21.286853657,10.775549542,11.364786601,64.185840441,26.604106676,37.596495869,0,0,1,0,0,0,0,0,0,0,0,0,16.014733645,0,0,17.990651255,0,3.1696041594,2
4.895091,687600,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.964443825,22.083780737,28.204971862,29.134612755,32.62075738,44.217346186,19.513446195,72.749042048,51.148781309,21.193580968,31.731324881,9.1634887009,11.987259519,63.173089244,88.658302313,10.559737084,18.260136126,22.243098912,10.432562524,12.53112396,73.092954001,27.58717362,34.234516848,0,0,0,0,0,0,0,0,0,0,0,22.856345216,0,0,12.510734468,0,0,3.6865206463,5
3.648148,687985,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.898547865,19.110134504,29.103155771,29.516331622,31.396280072,41.260764207,49.499252061,78.079212013,62.423625039,23.921893975,28.649833152,11.461208277,15.551732863,49.484365661,71.189299202,7.9440406462,21.220653584,18.983722866,10.455661745,14.418465684,79.257093432,31.011401817,44.988819252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9752919872,7
4.112836,687995,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.304808479,19.612319965,25.814905118,33.966046293,34.533749396,48.88186751,36.2485318,73.344416208,51.194789724,25.122609767,30.007025436,11.953460141,17.792027644,44.218612702,77.593026871,10.426018659,17.402978291,27.880967164,13.342818711,21.478648109,65.111560511,25.169037085,37.179936585,0,23.039756667,0,0,0.6324869936,0,0,0,0,0,0,0,0,0,0,0,1,2.0129677071,6
5.158338,687997,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.264933912,15.992262017,26.284454261,26.120751775,27.957240618,35.77705849,34.76117728,73.084836973,45.866516744,21.890689832,32.390546357,10.419489619,13.955455004,54.686540249,80.763596232,9.3852291453,15.576012661,26.392907686,10.713037454,12.37268359,71.642382491,27.632564556,32.324292387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.017806931,0,0,3.2196550106,5
4.543468,688001,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.469038887,17.702164189,28.364368319,32.094212702,34.298046999,46.84955886,34.746694941,76.078006456,44.426696175,23.683913057,27.220397056,10.231647673,16.349323349,58.446452556,88.250364251,8.922353519,17.763539939,22.109144076,11.310916462,15.555853649,68.384384421,28.03037593,34.354472315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4428185607,1
4.320207,688006,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.953058546,13.429748327,27.756442237,29.587154514,33.540138997,36.941629715,25.865095081,75.614195994,52.176545236,23.578606041,40.139971265,15.702094483,18.170213365,51.045559517,80.943258385,9.0428807577,18.629563087,21.00719403,10.438463751,17.821318854,67.489821712,29.065793623,31.906068166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6461753945,10
5.365362,688007,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.906930704,15.385137384,26.712421665,30.25476037,32.817133389,36.934724517,24.379164067,67.33923193,48.135903594,23.045379677,44.519752698,10.942569633,18.204663579,49.182775025,82.464674942,8.8550125471,13.122309545,29.306623514,10.944263307,15.307326558,65.7001835,23.664639916,36.12725883,0,0,0,0,0,0,0,0,0,0,0,0,15.302415501,0,0,15.302415501,0,3.0490414859,8
5.019372,688014,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4218489437,0,0,0,0,0,51.633383694,14.879905443,26.637561232,28.995327693,34.17711903,40.728788227,23.464888838,77.720290842,48.824670745,22.780258873,39.26038275,9.6030679368,14.873496602,58.141968198,75.962926167,9.7965497427,18.572506173,30.118314462,11.327152911,19.006467727,79.021630414,30.461847575,30.304084613,0,0,0,0,0,0,0,0,0,0,0,15.698944832,0,0,0,0,0,2.7559340709,6
5.383933,688018,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.042498802,17.112209168,27.445991866,26.904808562,30.409887866,37.734527096,22.594864027,74.209214473,51.425237351,21.836876348,36.414385612,12.616259038,18.721464948,65.325159983,81.849623394,7.5899661194,20.490177479,23.696756398,12.671940494,15.288858447,64.717975534,27.614309685,39.163563135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0880993185,7
5.432311,688021,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.067862586,17.270376254,27.513861763,30.716119054,29.680514244,36.460489233,23.087763709,70.83605392,44.323355486,23.918149319,39.619276874,8.8253732674,14.118895458,58.594642304,85.772770428,10.689880221,13.925416978,29.447741606,9.7800701889,18.574147851,70.256783951,26.472950952,34.791360245,0,0,0,1,0,0,0,0,1,20.559830339,2,18.962112915,0,1,12.512925088,0,0,3.868832837,9
5.110302,688023,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.638559842,19.880763314,27.28531165,29.923631442,31.251797189,39.636056159,61.528956598,78.309434828,63.005323238,24.753817915,40.909840665,11.761152702,22.146235822,62.656234705,80.10633586,8.2484657816,15.494000439,18.769661582,11.355404654,14.310915304,69.969588666,30.210367854,40.321037205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2776224852,10
4.872874,688025,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.662376351,14.200260892,27.633428132,32.178924033,32.597364373,41.647355346,48.456040373,67.132858225,47.568489273,26.904952321,28.780788296,11.103418082,17.396369931,48.27954706,80.815304055,9.1112813179,19.085752476,30.240953724,10.228768778,14.245273871,69.34357912,27.057921291,36.913242154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3662611528,10
3.734168,688026,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.985591093,17.539774666,29.161032928,29.065978717,32.30650165,39.641158716,34.929258965,80.052588474,55.339162008,22.7196213,33.927904754,10.563148862,13.788916015,48.107082054,53.302779658,8.9229764547,21.801978692,24.155715056,14.055018523,20.241943094,62.427092317,26.447303469,37.043885,1,0,0,0,0,0,0,25.368588247,0,0,0,0,0,0,0,0,0,1.7714537854,10
