IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_826,Fingerprint_822,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_797,Fingerprint_791,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_697,Fingerprint_686,Fingerprint_677,Fingerprint_673,Fingerprint_672,Fingerprint_659,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,EXP_STK10,EXP_PLK3,EXP_PRKCG,EXP_SGK2,EXP_CLK4,EXP_PLK3_X_EXP_PTEN,EXP_PRKCG_X_EXP_TRPV4,PWY_R_HSA_2682334_X_PWY_R_HSA_416476,Predicted IC50,Validation
2.361712,1240154,1042,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,3.213089818,8
3.738743,1240223,1042,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,3.3811419775,5
4.107589,1290722,1042,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,3.8331260521,6
2.218057,906696,1043,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,3.0529360877,3
4.822336,906795,1043,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,4.1228906357,9
4.13545,906864,1043,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,4.4247505063,10
3.760726,910568,1043,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,3.3848292089,4
3.276226,924102,1043,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,4.0928986533,7
3.72375,924104,1043,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,2.3663692472,9
4.530098,924238,1043,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,4.3733121299,4
5.429668,930299,1043,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,4.890133275,4
3.60276,1240154,1043,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,3.7939867542,7
4.484514,1240223,1043,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,4.7155009652,6
4.52468,1290722,1043,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,4.4787350928,1
2.664176,906696,1046,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,2.503789024,7
2.158939,906795,1046,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,2.2293440931,2
1.012565,906864,1046,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,2.5634985133,8
2.913388,910568,1046,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,2.0326858819,3
3.023309,924102,1046,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,1.5298741079,9
2.14696,924104,1046,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,2.4404300539,5
1.128948,924238,1046,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,2.3974740077,10
3.21727,930299,1046,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,2.6065928165,4
0.198639,1240154,1046,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,0.8092757422,8
1.593743,906696,1049,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,1.8283489946,1
3.154958,906795,1049,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,3.5142099035,1
2.354841,906864,1049,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.2847992013,8
1.482147,910568,1049,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,1.5810579488,2
3.346143,924102,1049,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,2.6219976575,3
2.717266,924104,1049,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,2.099431536,4
1.98416,924238,1049,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,2.1745442443,6
4.179523,930299,1049,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,3.4234943631,8
2.507174,1240154,1049,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,1.8896998494,5
2.303889,1240223,1049,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.4825769957,9
3.415255,1290722,1049,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,2.7966024971,9
0.909311,906696,1050,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,0.5290560042,3
3.205958,906795,1050,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,3.034777123,5
1.461635,906864,1050,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,2.0992261301,7
0.661719,910568,1050,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,1.2586930997,7
1.577219,924102,1050,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,1.7105268642,8
1.536469,924104,1050,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,1.0071424648,9
2.616064,924238,1050,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,1.6181239259,5
2.252922,930299,1050,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,2.4304128676,3
0.261403,1240154,1050,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,0.639764604,9
0.091369,1240223,1050,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,0.9918533784,8
3.18388,1290722,1050,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,2.7716939789,8
2.606193,906696,1052,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,2.1709316321,6
3.728468,906795,1052,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,3.8309313813,10
4.367126,906864,1052,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.7902511697,4
2.069883,910568,1052,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,2.1760516212,8
2.830491,924102,1052,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,2.8759953024,4
3.245221,924104,1052,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,2.1860677719,3
2.734471,924238,1052,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,2.683653582,1
5.02365,930299,1052,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,4.3839142181,1
1.176835,1240154,1052,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,2.3264270898,6
2.934997,1240223,1052,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.8568994783,2
1.907928,1290722,1052,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,3.5424350382,4
-0.685859,906696,1053,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,1.0221374213,10
1.977333,906795,1053,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,2.708500875,1
2.36727,906864,1053,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,2.4585546591,10
1.17896,910568,1053,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,0.6881048258,5
1.488472,924102,1053,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,1.6979593344,10
1.40628,924104,1053,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,1.5159840695,5
0.501832,1240154,1053,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,0.8925742953,6
1.883754,1240223,1053,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,1.3839631396,4
2.101271,1290722,1053,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,1.7904671715,6
-1.539123,906696,1054,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,0.2337443629,10
1.249235,906795,1054,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,1.6861819068,5
2.847099,906864,1054,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,1.3231588296,9
-0.587881,910568,1054,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,-0.168074029,6
1.252063,924102,1054,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,0.6604143907,9
0.119867,924104,1054,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,0.4049907941,5
-0.007182,1240154,1054,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,-0.037218645,3
-0.781624,1240223,1054,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,0.5182751942,10
1.277459,1290722,1054,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,0.9267025106,7
-3.423126,906696,1057,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,-3.436162249,2
-3.088544,906795,1057,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,-1.906739039,1
-3.658832,906864,1057,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,-2.063725657,7
-4.084813,910568,1057,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,-3.99716789,6
-3.095591,924102,1057,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,-3.093895187,6
-3.876709,924104,1057,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,-3.20983449,7
2.022828,930299,1057,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,-1.896968599,2
-3.633781,1240154,1057,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,-3.861310129,5
-3.737408,1240223,1057,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,-3.290918583,4
-2.316035,1290722,1057,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,-2.863336376,1
-0.920557,906696,1059,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,-1.318406597,9
-0.359673,906795,1059,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,1.404261549,1
0.918101,906864,1059,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,0.4026845098,6
-0.437438,910568,1059,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,-1.020832436,10
0.437048,924102,1059,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,0.4279862528,4
-0.553446,924104,1059,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,-0.234641377,2
0.146281,930299,1059,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,-0.332515854,7
-1.760751,1240154,1059,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,-1.042289563,4
-0.842915,1240223,1059,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,-0.449676917,5
0.45668,1290722,1059,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,0.278389606,1
-4.745907,906696,1060,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,-3.594719437,10
-2.697249,906795,1060,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,-1.995901218,6
-1.026621,906864,1060,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,-1.572577306,9
-1.577625,910568,1060,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,-3.871464439,2
-2.573997,924102,1060,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,-3.124142802,4
-2.555203,924104,1060,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,-3.335577153,1
1.864892,930299,1060,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,-1.087353126,10
-4.599311,1240154,1060,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,-3.729578086,2
-4.72149,1240223,1060,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,-3.27370068,2
-3.200935,1290722,1060,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,-2.631001753,8
0.412659,906696,1061,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,1.9748446525,5
1.96357,906795,1061,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,3.8342694741,5
4.150007,906864,1061,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.2912459753,6
4.065914,910568,1061,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,2.2248237001,5
3.934051,924102,1061,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,2.6648078831,8
3.174889,924104,1061,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,2.1207483717,4
4.740236,930299,1061,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,3.809580349,1
0.971711,1240154,1061,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,1.9014604735,4
2.278787,1240223,1061,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.3392818711,1
4.196038,1290722,1061,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,3.5441991075,1
