IC50,Cancer,Drug,MOT_3D_RegulatorySpine_CSV,REC_R_HSA_3928602,REC_R_HSA_5218804,GO_0007286,GO_0016477_CSV,GO_0035023,GO_0048008,GO_0070372_EXP,FAM_CK1,EXP_CSNK1A1L,Predicted IC50,Validation
2.188209,908127,1158,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,3
3.142234,909716,1158,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,3
2.785515,909720,1158,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,3
5.668171,909754,1158,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,8
2.68777,909756,1158,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,6
2.995157,909759,1158,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,1
3.20841,971773,1158,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,5
4.326241,1240215,1158,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,9
2.841303,1299061,1158,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,3
0.217464,908127,1161,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,3
0.262941,909716,1161,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,3
0.381548,909720,1161,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,3
2.597723,909754,1161,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,2
2.926344,909756,1161,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,10
0.239538,909759,1161,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,4
0.552343,971773,1161,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,6
0.890447,1240215,1161,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,5
0.299426,1299061,1161,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,10
2.627191,908127,1164,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,4
2.817473,909716,1164,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,5
2.070896,909720,1164,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,5
3.99139,909754,1164,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,8
1.608936,909756,1164,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,8
1.88739,909759,1164,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,8
2.966711,971773,1164,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,6
2.830018,1240215,1164,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,6
2.681276,1299061,1164,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,3
4.629451,906999,1194,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,9
1.806732,907298,1194,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,8
3.159223,908127,1194,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,3
4.921989,909264,1194,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,3
4.4746,909716,1194,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,3
3.83232,909720,1194,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,8
4.018862,909732,1194,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,7
6.085382,909754,1194,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,5
3.87835,909756,1194,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,10
2.970969,909759,1194,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,5
4.022244,910784,1194,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,9
4.654387,925343,1194,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,2
2.120033,971773,1194,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,7
5.242633,971774,1194,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,1
1.801731,1240166,1194,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,10
1.730408,1240210,1194,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,3
3.73652,1240215,1194,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,7
3.683358,1299061,1194,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,2
2.634533,908127,1203,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,5
3.989554,909716,1203,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,2
3.643576,909720,1203,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,1
5.317032,909754,1203,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,4
4.242214,909756,1203,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,5
1.242504,909759,1203,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,2
2.379954,971773,1203,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,7
3.83034,1240215,1203,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,3
2.851692,1299061,1203,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,9
1.998473,906999,1219,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,9
2.036983,907298,1219,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,1
1.82442,908127,1219,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,4
2.095715,909264,1219,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,2
2.624544,909716,1219,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,5
1.348204,909720,1219,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,6
2.136236,909732,1219,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,10
3.829425,909754,1219,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,4
0.831789,909756,1219,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,10
1.76017,909759,1219,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,10
1.321208,910784,1219,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,2
2.877184,925343,1219,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,1
2.708155,971773,1219,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,9
2.125335,971774,1219,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,1
1.656032,1240166,1219,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,2
1.752342,1240210,1219,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,2
2.091988,1240215,1219,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,4
1.851386,1299061,1219,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,2
-0.476379,906999,1242,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,2
0.96316,907298,1242,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,2
-0.886431,908127,1242,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,3
-1.004656,909264,1242,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,8
1.517257,909716,1242,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,9
-0.919357,909720,1242,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,4
-0.024075,909732,1242,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,4
2.244114,909754,1242,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,10
-3.206747,909756,1242,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,6
-2.355068,909759,1242,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,9
-1.0922,910784,1242,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,1
0.006752,925343,1242,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,1
0.994683,971773,1242,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,6
1.477704,971774,1242,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,10
-2.124498,1240166,1242,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,9
0.679913,1240210,1242,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,7
0.125364,1240215,1242,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,9
0.158564,1299061,1242,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,10
-0.122891,906999,1372,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,1
-0.810837,907298,1372,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,4
1.019103,908127,1372,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,3
-4.902249,909264,1372,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,8
0.660902,909716,1372,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,9
-4.181183,909720,1372,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,2
0.164685,909732,1372,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,6
0.324327,909754,1372,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,9
-4.636521,909756,1372,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,10
-2.790015,909759,1372,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,2
-1.246481,910784,1372,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,8
-3.048249,925343,1372,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,9
1.484454,971773,1372,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,5
-0.861806,971774,1372,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,10
0.389347,1240166,1372,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,10
0.445136,1240210,1372,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,3
-1.513271,1240215,1372,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,9
-1.772541,1299061,1372,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,2
1.195381,906999,1373,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,1
2.177027,907298,1373,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,6
2.786338,908127,1373,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,6
3.049506,909264,1373,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,7
4.382623,909716,1373,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,1
3.369824,909732,1373,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,5
5.704925,909754,1373,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,4
-2.406132,909756,1373,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,5
-2.219418,909759,1373,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,8
1.780765,910784,1373,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,3
4.670269,925343,1373,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,3
1.482036,971773,1373,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,2
4.778203,971774,1373,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,4
3.746638,1240166,1373,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,7
4.299253,1240210,1373,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,1
3.708884,1240215,1373,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,6
3.926988,1299061,1373,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,9
4.628062,906999,1032,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,4
3.3293357082,907298,1032,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,9
1.5474118386,908127,1032,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,7
3.692745,909264,1032,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,4
2.453768009,909716,1032,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,3
2.1500684287,909720,1032,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,5
3.5284427045,909732,1032,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,6
5.7846244827,909754,1032,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,8
3.823314,909756,1032,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,6
2.1795160163,909759,1032,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,4
2.812924,910784,1032,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,7
1.1586883014,925343,1032,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,8
2.008460242,971773,1032,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,8
3.6863703867,971774,1032,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,3
3.4691604805,1240166,1032,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,6
3.0939813419,1240210,1032,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,2
1.415419138,1240215,1032,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,4
2.5210951761,1299061,1032,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,1
1.987518,906999,1014,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,1
1.9328372978,907298,1014,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,5
2.3954672108,908127,1014,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,2
-0.720262,909264,1014,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,1
2.60602,909716,1014,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,2
0.0250825882,909720,1014,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,8
2.157083,909732,1014,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,4
1.9994796902,909754,1014,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,7
-0.392347,909756,1014,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,4
-0.108080148,909759,1014,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,7
1.977352,910784,1014,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,3
0.5656225766,925343,1014,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,3
2.9967195713,971773,1014,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,9
1.7189141187,971774,1014,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,7
2.5981550228,1240166,1014,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,4
2.409800402,1240210,1014,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,3
1.2272553347,1240215,1014,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,3
1.0422862921,1299061,1014,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,3
