IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_826,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_809,Fingerprint_803,Fingerprint_799,Fingerprint_797,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_698,Fingerprint_697,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_667,Fingerprint_647,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_611,MOT_2D_linker_EXP,SDOM_subdomainI_CSV,EXP_FASTK,EXP_BTK,EXP_BTK_X_EXP_CD79A,EXP_MARK3_X_EXP_IQGAP1,EXP_MARK3_X_EXP_PPP2CB,EXP_MET_X_EXP_CBLC,EXP_MET_X_EXP_RAPGEF1,EXP_PTK6_X_EXP_CCND1,EXP_PTK6_X_EXP_PTPN1,Predicted IC50,Validation
3.828107,1290814,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,4.4170555399,0,5.7291578198,2.8107565076,8.2160319146,63.977508857,65.492580676,17.930153269,29.211687744,30.822836462,31.38947943,5.5145176692,2
2.252919,1240139,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0.628027,5.0660121893,2.5942349983,7.3433331797,71.659818412,87.948117115,14.973664313,24.623235837,18.988871228,28.63788774,2.2969392814,5
-1.182638,908150,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,5.1184414732,2.8330325461,8.2388435171,61.553823408,78.245324949,13.711035485,18.486390244,20.776586426,27.181992954,-0.873344517,9
3.894592,907173,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.728878424,2.7360690798,7.7904559658,77.379585716,81.210359251,10.670837274,15.081077168,21.930456179,28.374291335,3.4156271937,2
3.843431,1290810,331,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,7.8158529229,0,6.2605903315,2.8876571178,8.5444253457,63.08873689,73.890049455,15.29750056,27.507975962,22.965191971,31.23152314,4.2005024373,7
5.645063,908150,255,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5.1184414732,2.8330325461,8.2388435171,61.553823408,78.245324949,13.711035485,18.486390244,20.776586426,27.181992954,5.7441581121,3
1.993346,908152,56,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,1.5379979942,3
3.698001,1240141,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,3.9541832943,5
1.737326,907173,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.728878424,2.7360690798,7.7904559658,77.379585716,81.210359251,10.670837274,15.081077168,21.930456179,28.374291335,2.5298892613,1
4.168279,1290808,152,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,2.8667345157,5
1.899194,1290810,1024,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,7.8158529229,0,6.2605903315,2.8876571178,8.5444253457,63.08873689,73.890049455,15.29750056,27.507975962,22.965191971,31.23152314,1.6941916553,4
-3.407273,908150,1057,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,5.1184414732,2.8330325461,8.2388435171,61.553823408,78.245324949,13.711035485,18.486390244,20.776586426,27.181992954,-3.254173932,4
1.889465,1290814,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,4.4170555399,0,5.7291578198,2.8107565076,8.2160319146,63.977508857,65.492580676,17.930153269,29.211687744,30.822836462,31.38947943,2.6960374589,6
6.415292,1240141,193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,6.3297248071,5
0.683049,1290813,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,0.7346889235,10
1.097663,1240131,273,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,8.4631252224,60.138854775,69.1012606,16.953195407,26.041027321,26.665694103,30.386261843,0.7193391016,10
4.253142,907173,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5.728878424,2.7360690798,7.7904559658,77.379585716,81.210359251,10.670837274,15.081077168,21.930456179,28.374291335,4.2174058673,2
1.76045,1240141,1010,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,2.6133366377,9
0.99355,908150,312,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,5.1184414732,2.8330325461,8.2388435171,61.553823408,78.245324949,13.711035485,18.486390244,20.776586426,27.181992954,0.3170535064,9
0.765881,1290813,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,0.8090822157,6
6.123889,1240135,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.674709318,2.6813974884,7.9624831909,58.37328712,61.173852453,18.847004846,24.585529065,28.652618645,28.914554505,5.9380946428,2
2.92495,1290808,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,2.7429339408,2
6.214875,1240138,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.8489033846,2.6710348552,7.8797203773,73.14869077,68.181311515,11.781910726,17.008211472,28.074886528,32.263262236,6.1562964539,8
0.837596,908152,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,2.314470523,3
4.504402,908152,178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,4.0429726447,9
5.448474,1240141,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,3.8550692667,4
3.805476,908470,295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,8.3012978356,56.980871356,62.955331073,22.677224702,30.850625239,27.276362268,22.802024611,4.2685630868,6
-2.292401,1290808,159,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,-1.202579517,5
4.804799,1290808,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,4.6523919719,9
4.786733,908470,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,8.3012978356,56.980871356,62.955331073,22.677224702,30.850625239,27.276362268,22.802024611,2.18019955,8
4.743609,1290810,176,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.8158529229,0,6.2605903315,2.8876571178,8.5444253457,63.08873689,73.890049455,15.29750056,27.507975962,22.965191971,31.23152314,4.7590682664,5
2.775931,1290814,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,4.4170555399,0,5.7291578198,2.8107565076,8.2160319146,63.977508857,65.492580676,17.930153269,29.211687744,30.822836462,31.38947943,2.8442389772,9
3.996415,907173,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.728878424,2.7360690798,7.7904559658,77.379585716,81.210359251,10.670837274,15.081077168,21.930456179,28.374291335,3.5951553762,5
4.611896,908470,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,6.0338054432,2.8585885655,8.3012978356,56.980871356,62.955331073,22.677224702,30.850625239,27.276362268,22.802024611,4.5629046916,1
3.075746,1240139,177,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.628027,5.0660121893,2.5942349983,7.3433331797,71.659818412,87.948117115,14.973664313,24.623235837,18.988871228,28.63788774,3.3339058101,3
0.591669,1290810,273,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.8158529229,0,6.2605903315,2.8876571178,8.5444253457,63.08873689,73.890049455,15.29750056,27.507975962,22.965191971,31.23152314,1.0040124111,9
4.922482,1240136,279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,4.1847161839,1
0.985927,908152,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,-0.057429696,8
-2.838445,1290808,1057,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,-3.16500361,2
1.251701,1290810,312,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,7.8158529229,0,6.2605903315,2.8876571178,8.5444253457,63.08873689,73.890049455,15.29750056,27.507975962,22.965191971,31.23152314,1.7920766825,1
6.257327,1290810,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,7.8158529229,0,6.2605903315,2.8876571178,8.5444253457,63.08873689,73.890049455,15.29750056,27.507975962,22.965191971,31.23152314,6.2261053351,4
1.739179,908470,155,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,6.0338054432,2.8585885655,8.3012978356,56.980871356,62.955331073,22.677224702,30.850625239,27.276362268,22.802024611,0.7378938119,3
1.08359,1290813,331,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,1.2874603879,3
3.220005,1240131,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,6.4555268868,2.7831885291,8.4631252224,60.138854775,69.1012606,16.953195407,26.041027321,26.665694103,30.386261843,4.0783978804,8
-2.995207,1240139,1024,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0.628027,5.0660121893,2.5942349983,7.3433331797,71.659818412,87.948117115,14.973664313,24.623235837,18.988871228,28.63788774,-2.403698106,7
2.139988,908152,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,2.5684790086,10
2.790632,1240139,193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.628027,5.0660121893,2.5942349983,7.3433331797,71.659818412,87.948117115,14.973664313,24.623235837,18.988871228,28.63788774,2.8893838889,5
5.436278,1240135,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.674709318,2.6813974884,7.9624831909,58.37328712,61.173852453,18.847004846,24.585529065,28.652618645,28.914554505,4.5217269194,9
4.252613,1240135,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.674709318,2.6813974884,7.9624831909,58.37328712,61.173852453,18.847004846,24.585529065,28.652618645,28.914554505,4.5989566617,5
3.886566,908152,1164,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,3.0241772969,3
-1.036594,1240135,153,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,5.674709318,2.6813974884,7.9624831909,58.37328712,61.173852453,18.847004846,24.585529065,28.652618645,28.914554505,-0.802962389,5
4.672635,908470,177,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,8.3012978356,56.980871356,62.955331073,22.677224702,30.850625239,27.276362268,22.802024611,4.6493557931,6
5.731801,1240141,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,5.1059624823,6
-0.652773,908150,283,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.1184414732,2.8330325461,8.2388435171,61.553823408,78.245324949,13.711035485,18.486390244,20.776586426,27.181992954,-0.674782223,8
2.983808,908470,277,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,8.3012978356,56.980871356,62.955331073,22.677224702,30.850625239,27.276362268,22.802024611,2.5106307578,8
5.425412,908152,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,5.3298641467,4
4.650306,1240136,288,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,4.4682253311,2
1.8964507439,1290808,1014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,0.9240481687,5
1.403163,1240136,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,2.1715444378,1
3.337923,1290808,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,3.8353959534,8
5.13995,908152,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,5.3353744777,3
3.94125,1240131,330,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,6.4555268868,2.7831885291,8.4631252224,60.138854775,69.1012606,16.953195407,26.041027321,26.665694103,30.386261843,4.8392256665,2
2.823534,907173,1158,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,5.728878424,2.7360690798,7.7904559658,77.379585716,81.210359251,10.670837274,15.081077168,21.930456179,28.374291335,3.9634041074,1
4.40123,1240141,295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,5.5306300522,7
4.535349,1290808,1194,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,4.208926428,2
2.594629,1290814,277,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,4.4170555399,0,5.7291578198,2.8107565076,8.2160319146,63.977508857,65.492580676,17.930153269,29.211687744,30.822836462,31.38947943,2.6699175688,9
3.530252,908152,1143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,3.3174054664,5
4.024437,1290813,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,4.6180139993,4
5.087002,1240135,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.674709318,2.6813974884,7.9624831909,58.37328712,61.173852453,18.847004846,24.585529065,28.652618645,28.914554505,4.8684528602,1
1.077754,1240139,1142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.628027,5.0660121893,2.5942349983,7.3433331797,71.659818412,87.948117115,14.973664313,24.623235837,18.988871228,28.63788774,0.586655952,5
0.061826,1240138,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,5.8489033846,2.6710348552,7.8797203773,73.14869077,68.181311515,11.781910726,17.008211472,28.074886528,32.263262236,-0.002481513,2
1.898904,908150,38,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.1184414732,2.8330325461,8.2388435171,61.553823408,78.245324949,13.711035485,18.486390244,20.776586426,27.181992954,1.8504072873,8
2.71993,1290813,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,1.7485594679,8
4.806633,1290808,294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,4.689757164,6
5.35378,1290808,230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,5.6533345816,3
4.098107,908470,249,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,8.3012978356,56.980871356,62.955331073,22.677224702,30.850625239,27.276362268,22.802024611,2.0271688965,1
-0.298445,1290808,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,0.7178299386,6
0.138383,1240138,306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5.8489033846,2.6710348552,7.8797203773,73.14869077,68.181311515,11.781910726,17.008211472,28.074886528,32.263262236,1.214827318,2
3.748899,1240141,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,4.1780033674,3
3.66098,1240131,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,6.4555268868,2.7831885291,8.4631252224,60.138854775,69.1012606,16.953195407,26.041027321,26.665694103,30.386261843,3.4734687452,3
4.657715,1240136,330,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,4.7940470511,1
3.497669,1240135,1158,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,5.674709318,2.6813974884,7.9624831909,58.37328712,61.173852453,18.847004846,24.585529065,28.652618645,28.914554505,3.5277890895,1
1.656869,908470,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,6.0338054432,2.8585885655,8.3012978356,56.980871356,62.955331073,22.677224702,30.850625239,27.276362268,22.802024611,3.2754484092,8
1.048959,1290814,273,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.4170555399,0,5.7291578198,2.8107565076,8.2160319146,63.977508857,65.492580676,17.930153269,29.211687744,30.822836462,31.38947943,2.0188567848,2
4.931959,1290814,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,4.4170555399,0,5.7291578198,2.8107565076,8.2160319146,63.977508857,65.492580676,17.930153269,29.211687744,30.822836462,31.38947943,4.7138112889,7
2.879734,1240131,202,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,6.4555268868,2.7831885291,8.4631252224,60.138854775,69.1012606,16.953195407,26.041027321,26.665694103,30.386261843,1.8972990408,6
2.257376,1240141,306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,2.2073283195,1
4.881463,1240136,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,4.6403927321,5
1.07767,908152,38,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,1.97644697,9
1.945406,1290813,1038,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,2.0505733991,9
2.685984,1240131,1029,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,8.4631252224,60.138854775,69.1012606,16.953195407,26.041027321,26.665694103,30.386261843,3.1930435689,7
1.755421,1240139,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.628027,5.0660121893,2.5942349983,7.3433331797,71.659818412,87.948117115,14.973664313,24.623235837,18.988871228,28.63788774,1.7686741006,7
