IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_788,Fingerprint_785,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_113_D,PKA_113_D_CSV,PKA_124_POL,PKA_129_S,PKA_129_S_CSV,PKA_129_S_EXP,PKA_164_ASA,PKA_164_R_CSV,PKA_176_EXP,PKA_237_EXP,PKA_264_VOL,PKA_271_HYD,PKA_272_M_CSV,PKA_294_VOL,PKA_70_POL,PKA_91_ASA,PKA_91_CSV,PKA_91_ENG,PKA_91_EXP,PKA_93_V_EXP,MOT_2D_D_helix_CSV,MOT_2D_beta8strand_CSV,DOM_Kringle_EXP,DOM_NUC194,MUT_MAPK8,MUT_TNK2,MUT_TSSK6,CNV_CDK8_gain,REC_R_HSA_2984220_CSV,PWY_R_HSA_5689880_CSV,PWY_R_HSA_5693538_CSV,PWY_R_HSA_8953750_EXP,GO_0003222,GO_0003222_CSV,GO_0009791_CSV,GO_0014075,GO_0032880_EXP,GO_0042733_EXP,GO_0048536_CSV,CLS_gender_f,EXP_TEC,EXP_NUAK2,EXP_TBCK,EXP_MKNK1,EXP_CDK13,EXP_ACVR1B_X_EXP_GTF2H1,EXP_ACVR1B_X_EXP_SMAD3,EXP_ACVR1B_X_EXP_SMAD4,EXP_GUCY2C_X_EXP_PDE5A,EXP_NPR2_X_EXP_ENTPD8,EXP_NPR2_X_EXP_ZNRD1,EXP_TAOK3_X_EXP_KDSR,EXP_TEC_X_EXP_SOS1,EXP_TEC_X_EXP_SYK,EXP_TGFBR2_X_EXP_GPC1,EXP_TGFBR2_X_EXP_NEDD4L,REC_R_HSA_1067646_CSV_X_REC_R_HSA_2980720_CSV,REC_R_HSA_1067646_CSV_X_REC_R_HSA_2984226_CSV,REC_R_HSA_1067646_CSV_X_REC_R_HSA_8857565_CSV,REC_R_HSA_109858_CSV_X_REC_R_HSA_2980720_CSV,REC_R_HSA_109858_CSV_X_REC_R_HSA_2984226_CSV,REC_R_HSA_2980720_CSV_X_REC_R_HSA_909552_CSV,REC_R_HSA_2984226_CSV_X_REC_R_HSA_909552_CSV,PWY_R_HSA_2980767_CSV_X_PWY_R_HSA_447115_CSV,PWY_R_HSA_3301854_CSV_X_PWY_R_HSA_447115_CSV,Predicted IC50,Validation
3.593012,905939,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4256259067,3.5528542499,6.2700496803,3.7570565514,4.7964212223,41.976097521,30.321711457,21.098173599,11.723813571,21.132910721,51.7597202,32.896626058,22.334695416,21.171150416,27.548237997,41.029018832,0,0,0,0,0,0,0,0,0,3.6697003959,6
3.246427,905961,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.242478123,3.6386956848,6.4942434526,4.103200841,4.3327405925,43.656956617,28.917785582,19.221122349,8.8499017772,16.992879014,39.92336416,38.805498858,18.524714974,22.151361877,27.333071071,36.322648047,0,0,0,0,0,0,0,0,0,3.0889290183,6
3.834949,905962,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3868207594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736083,0,0,0,0,0,3.5093337306,3.4845337342,5.4054055955,3.6584247137,4.292466309,40.089115504,24.382889911,17.515760004,11.146905518,22.160875698,47.888738037,28.319035535,20.451009127,25.111271545,29.167156727,33.286880022,0,0,0,0,0,0,0,0,0,3.7321968576,6
3.987667,905989,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76551,0.705361,0,1,0.828746,0,0,0,4.572003597,0,0,3.6639232657,3.2535565437,7.1585204792,3.691618249,4.0586744683,34.33508873,20.505110071,24.38772583,13.738430424,19.230950354,45.112752995,44.968596808,25.543068263,23.211503316,25.464424813,36.247376021,0,0,0,0,0,0,0,0,0,2.9756015151,1
3.578509,906815,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4196964598,3.2638863782,4.8688419491,3.5792964947,4.4398014452,35.864627984,22.670859123,23.298445834,9.1595547129,12.464345217,29.557973502,48.475070528,20.00364178,12.62087091,22.924170309,44.527456009,0,0,0,0,0,0,0,0,0,3.8222145073,3
4.524978,907287,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693269,1.539629,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.9185852058,0,0,3.7266494343,4.2844697639,4.7647016644,4.4408715848,4.7998899802,53.810171609,37.708041175,31.770637597,32.561992262,19.852077822,39.740070972,43.802368657,26.365996816,35.309106929,29.205512727,42.359351621,0,0,0.4616088985,0,0,0,0,0,0,4.0720241684,10
4.12941,907289,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823594,0.780053,0,0,0,0,0,0,0,0.470335,0,0,1,0,0,0,0,9.6567267843,0,0,3.8552182536,4.0435301039,4.1143970634,3.8629343024,3.9467473479,35.086046672,22.674164804,28.263060628,38.775738756,16.129391167,40.608009059,45.90168124,22.541701084,26.793443525,34.107279749,45.228368907,0,0,0,0,0,0,0,0,0,3.6554140376,2
3.953366,907790,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621718,0,3.2861483496,3.5329565839,3.4988933671,3.833386013,3.743649694,22.30777452,25.239762623,29.027712229,11.311699914,14.653937602,38.593725254,39.777857344,17.923433961,13.101736712,26.812131762,25.695942284,0,0,0,0,0,0,0,0,0,2.3610345712,2
4.645244,907794,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8221535054,12.5,0,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.558796,7.2106448544,0,0,0,0,0,5.8252854172,0,0,3.3938347852,3.9293618213,6.5440411236,3.5749305279,4.5671014425,31.334099435,22.105919787,25.227808211,16.575409337,19.794054288,52.583813273,36.308145096,21.498918671,21.266135343,35.050261005,34.883318751,0,0,0,0,0,0,0,0,0,3.7349682687,10
3.877216,907795,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.8488843774,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7003069425,0,0,0,0,0,0,0.819783,0,4.4915361287,2,0.819783,0.819783,0,0,0,0,0,3.4664457165,4.3088616154,6.8625900947,4.1228362682,4.4308965873,33.983298616,21.103118131,25.217788149,27.071098491,22.78487097,42.29397826,47.29109316,20.708456764,28.778336061,29.397104821,38.063252847,0,0,0,0,0,0,0,0,0,3.7636307357,10
4.611074,908482,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0141972222,0.827581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4799537314,4.1531598911,6.4092908387,3.4207148735,4.1324275916,42.008288851,26.713748088,31.40632306,32.053236594,19.042379,41.002722926,43.445347054,21.244175673,25.263808988,27.445367464,31.114687644,0,0,0,0,0,0,0,0,0,4.5414599287,10
2.633764,909698,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0.7536,0,0,0,0,0,0,0,0,0,0,4.2677977546,1,0,0,0,0,4.3831635294,0.799888,0,3.4649590992,3.1536712857,5.6823919555,3.5993673832,3.7349279859,34.964649278,17.935644474,26.77257805,9.5567005735,22.224422722,53.424000356,48.137788183,22.520862392,20.911183937,20.830835026,25.887901493,0,0,0,0,0,0,0,0,0,2.5721436597,7
2.070962,909718,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4665349127,3.1650490848,5.8111737069,3.9931138635,4.7845243512,44.156628436,20.588267472,27.69913858,12.684974259,12.032701304,31.432701135,35.418206359,21.400610489,22.265590531,24.440028144,24.420242044,0,0,0,0,0,0,0,0,0,3.2367306079,9
4.901445,909740,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64.2,0,0,0,0,0,0,0,0,0,0.795007,0.782576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5035310336,3.4921113365,6.1141661516,3.9521235615,4.5263701749,32.811973175,21.952577738,27.618771356,14.352446082,16.931788801,42.989310077,39.34777446,23.692774685,20.127900983,25.610627716,23.276905394,0,0,0,0,0,0,0,0,0,4.2366836427,6
4.532243,909747,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7324689002,3.844200666,6.0062672294,3.8360972195,4.3431652747,37.325760455,32.532011035,27.857533478,19.842779889,21.718361211,39.644751985,52.074271023,22.355000561,31.201078352,53.704712,54.348369763,0,0,0,0,0,0,0,0,0,4.7260365056,5
3.549044,909751,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3419611582,3.4852368517,4.186014191,3.9199764548,4.9001077507,30.753590425,21.310079018,26.30669969,12.597721669,20.324254119,51.977859275,38.464898125,29.149304366,19.176354147,28.736814255,24.212600615,0,0,0,0,0,0,0,0,0,2.9134780813,8
4.855438,909757,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2821638555,4.5824476593,4.6951429084,3.8208408467,4.8041078708,43.95787951,26.651737821,31.742005007,45.216082814,14.825571796,35.542935054,40.470797872,22.832054624,25.552134354,32.062560669,44.663483596,0,0,0,0,0,0,0,0,0,5.5794403313,10
4.459885,909761,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.753136,0,0,0,3.9597524954,0,0,3.6457177372,3.9980521408,5.7113412711,3.7042946962,4.5094398688,49.961830208,32.822635312,30.001405301,38.303577593,16.436024754,42.097180693,36.517064224,22.19545254,20.467323001,33.405105167,36.81951668,0,0,0,0,0,0,0,0,0,5.047954148,2
3.687516,910554,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.4,0,0,0,0,0,0,0,0,-0.29,0,0,0,0,0,0,0,0,1.496003,1.528455,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.4436070802,0,0,1,3.8770180208,4.5183740163,5.1683104031,3.9316411619,4.6915156737,35.894599244,23.316834011,31.079134405,35.821859178,19.708914349,50.332267667,44.914926046,24.39503086,28.986122072,28.083582616,43.774123658,0,0,0.532757371,0,0,0,0,0,0,4.9708272727,6
3.716774,910569,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7897774894,0,0,1,3.23436372,3.519266612,5.0409988705,4.3190668411,4.1640336668,38.631371579,22.239600554,28.345526734,9.251533369,14.774715036,37.424386285,42.411840357,21.956192299,10.361301672,14.598776779,15.52257476,0,0,0,0,0,0,0,0,0,3.7960810312,3
4.683596,910700,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3571027803,4.1106978576,6.1274373789,3.7228183488,3.9781773641,41.087902572,27.047908644,28.970268767,24.925335659,20.226647297,44.547487235,37.592889592,21.967983761,10.780789501,33.384232567,36.134622123,0,0,0,0,0,0,0,0,0,4.1281688786,5
5.160851,910905,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.686422559,4.167573434,5.3248156895,3.9642303274,4.3994984135,46.578739597,29.642639848,31.591380495,34.033350612,14.212040897,35.058619461,40.012731119,23.432972055,27.400322773,29.06300006,45.570554348,0,0,0,0,0,0,0,0,0,3.8930160174,6
4.540442,924108,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6762386104,5.6073484734,5.9116988479,4.1476166472,5.3602264402,37.143614478,26.641637477,26.875648164,12.03716097,14.387586931,33.891723586,51.855761135,25.170566166,21.519538269,51.165084489,65.20588021,0,0,0,0,0,0,0,0,0,4.115593756,9
4.451183,998189,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641538,0,0,0,0,0,0,0,0,0,0,4.6554152351,0,0,0,0,7.0845336374,0,0,1,3.6470560286,4.5671095852,6.2443529681,3.8244907699,4.2106977634,32.753717428,20.872525578,25.419558885,21.61226102,16.07085987,37.236315562,47.009199651,23.129709596,25.785344188,28.126710617,34.956807641,0,0,0,0,0,0,0,0,0,3.7664819438,3
1.361104,1240123,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0356849576,0,0,0,0,0,-2.2,0,0,0,0,0,0,0.691451,0,0,0,1,0,0,0,0,0.744695,0,1,0,0,0,0,3.4236806003,0,1,3.3838750072,4.7717010351,6.759872829,3.9119990397,4.1129544207,30.94779114,19.73401425,24.893484742,32.23505865,18.06966125,41.568886966,38.996861831,21.207358716,22.661780822,23.073503466,25.409918854,0,0,0,0,0,0,0,0,0,3.6301214032,7
5.344269,1240124,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4431384429,3.7671390662,5.4589958586,3.7793226984,3.8232589568,36.653112147,26.722056982,29.915573134,34.197111199,13.744243391,30.670894812,47.174529814,21.503580236,24.905974019,35.652635632,50.318631484,0,0,0,0,0,0,0,0,0,4.9118185288,3
2.827734,1240173,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2964168787,3.887847673,6.4336519607,3.6299946535,4.7999757733,34.415803845,20.783807509,23.239710915,11.555403504,23.336569531,46.619159685,51.26499814,20.393413042,10.599499725,33.683467321,34.700590778,0,0,0,0,0,0,0,0,0,3.0778275313,5
3.203028,1290769,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2023611886,4.0859069496,5.3526309137,4.3429284363,4.8125750014,37.345471974,27.941630875,24.628779983,19.391539412,14.935337398,31.478881848,35.63112332,24.943273841,28.599684014,43.552252304,32.02479081,0,0,0,0,0,0,0,0,0,3.4832957854,6
4.629237,1290771,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4249315809,3.9566322836,6.3898659721,3.9131092574,4.0848556543,30.776742792,21.06313245,23.589439168,38.75963964,18.02562557,40.505541536,40.993852859,21.570376227,25.514626415,22.189197694,29.422042823,0,0,0,0,0,0,0,0,0,4.3106204547,3
4.056437,1290907,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2823075925,0,0,3.4534922264,4.1410945788,5.4475412274,3.6742148662,4.3401197526,36.732674914,23.656546457,24.073638091,29.227041213,27.663421497,43.249232542,39.419902216,21.901234956,25.129276097,31.487326665,34.134357988,0,0,0,0,0,0,0,0,0,3.9653742155,6
2.447386,1660034,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9326610297,0,0,0,0,0,0,0.607728,0,13.505366525,1,0,0,0,0,2.9326610297,0,0,3.4088083445,4.3996272383,7.2982828487,3.6803163452,4.3060842554,31.601068445,19.563510969,25.848502252,13.458675743,14.738140059,40.168034163,43.001374721,21.541132897,23.662110096,28.517715542,21.961405639,0,0,0,0,0,0,0,0,0,3.283102732,2
4.452554,1660035,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7589905373,4.3689772667,5.5742955756,3.6361954704,4.475847537,37.962001068,27.297874066,23.921076629,38.356530156,15.682978886,36.535816157,38.646542048,22.812986528,26.192244576,30.953084121,31.507915458,0,0,0,0,0,0,0,0,0,4.9676259526,10
