IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_788,Fingerprint_785,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_137_EXP,PKA_260,PKA_260_ENG,PKA_68_VOL,MOT_2D_catalyticloop_EXP,MUT_ATR,MUT_CDKL5,MUT_GUCY2C,MUT_MINK1,MUT_RPS6KB2_EXP,REC_R_HSA_187661,REC_R_HSA_187661_EXP,REC_R_HSA_198640,PWY_R_HSA_375165_CSV,PWY_R_HSA_71387_CSV,GO_0006950,GO_0016049,GO_0030325,GO_0043154_CSV,GO_0043405,GO_0045944_CSV,GO_0050679_CSV,GO_0060612,GO_0061024,GO_0072709,SFAM_DYRK1_EXP,CLS_Primary_histology_carcinoma,EXP_CSNK1E,EXP_DDR1,EXP_SYK,EXP_NEK1,EXP_SBK2,EXP_DAPK3,EXP_MAPKAPK3,EXP_ABL2,EXP_ACVR2B,EXP_STK10,EXP_MAPK8,Predicted IC50,Validation
-1.735946,1240128,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737892,0,0,0,0,0,0,0,1,0,0,0,1,8.071312598,4.3863212174,3.1106804661,5.3840036499,3.7134493439,4.9135359705,6.7959059355,6.2299633141,4.6486433566,4.333966068,4.7197245489,-2.025495859,1
2.233915,905990,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738054,0,0,0,0,0,0.826502,0,0,0,0,0,1,7.1827849321,5.6626379776,4.6637375609,4.3208635657,3.316716036,4.6662824884,5.820842781,5.3436770833,4.7301667258,3.5996860333,5.1301060772,2.6167937167,10
1.929142,924186,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8468020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3640218246,5.1505978283,3.0400307463,5.4981953814,3.3690298436,7.1074224351,6.4372343963,6.6673656875,3.8872657462,5.0010666118,5.7635684998,1.8381222752,2
3.610526,1240128,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737892,0,0,0,0,0,0,0,1,0,0,0,1,8.071312598,4.3863212174,3.1106804661,5.3840036499,3.7134493439,4.9135359705,6.7959059355,6.2299633141,4.6486433566,4.333966068,4.7197245489,2.8888877725,8
-0.179137,905990,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738054,0,0,0,0,0,0.826502,0,0,0,0,0,1,7.1827849321,5.6626379776,4.6637375609,4.3208635657,3.316716036,4.6662824884,5.820842781,5.3436770833,4.7301667258,3.5996860333,5.1301060772,1.4088675025,7
-0.310246,924186,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8468020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3640218246,5.1505978283,3.0400307463,5.4981953814,3.3690298436,7.1074224351,6.4372343963,6.6673656875,3.8872657462,5.0010666118,5.7635684998,-0.217529554,3
3.90641,1240128,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737892,0,0,0,0,0,0,0,1,0,0,0,1,8.071312598,4.3863212174,3.1106804661,5.3840036499,3.7134493439,4.9135359705,6.7959059355,6.2299633141,4.6486433566,4.333966068,4.7197245489,2.7028292315,8
1.987404,905990,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738054,0,0,0,0,0,0.826502,0,0,0,0,0,1,7.1827849321,5.6626379776,4.6637375609,4.3208635657,3.316716036,4.6662824884,5.820842781,5.3436770833,4.7301667258,3.5996860333,5.1301060772,0.9607541766,3
0.111477,924186,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8468020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3640218246,5.1505978283,3.0400307463,5.4981953814,3.3690298436,7.1074224351,6.4372343963,6.6673656875,3.8872657462,5.0010666118,5.7635684998,0.915006928,7
3.829232,1240128,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737892,0,0,0,0,0,0,0,1,0,0,0,1,8.071312598,4.3863212174,3.1106804661,5.3840036499,3.7134493439,4.9135359705,6.7959059355,6.2299633141,4.6486433566,4.333966068,4.7197245489,4.193796958,3
2.9319,905990,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738054,0,0,0,0,0,0.826502,0,0,0,0,0,1,7.1827849321,5.6626379776,4.6637375609,4.3208635657,3.316716036,4.6662824884,5.820842781,5.3436770833,4.7301667258,3.5996860333,5.1301060772,2.277287256,2
4.023188,924186,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8468020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3640218246,5.1505978283,3.0400307463,5.4981953814,3.3690298436,7.1074224351,6.4372343963,6.6673656875,3.8872657462,5.0010666118,5.7635684998,2.9009935948,5
4.599557,1240128,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737892,0,0,0,0,0,0,0,1,0,0,0,1,8.071312598,4.3863212174,3.1106804661,5.3840036499,3.7134493439,4.9135359705,6.7959059355,6.2299633141,4.6486433566,4.333966068,4.7197245489,2.3319062961,10
-2.91688,905990,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738054,0,0,0,0,0,0.826502,0,0,0,0,0,1,7.1827849321,5.6626379776,4.6637375609,4.3208635657,3.316716036,4.6662824884,5.820842781,5.3436770833,4.7301667258,3.5996860333,5.1301060772,2.0731881289,5
-2.511441,924186,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8468020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3640218246,5.1505978283,3.0400307463,5.4981953814,3.3690298436,7.1074224351,6.4372343963,6.6673656875,3.8872657462,5.0010666118,5.7635684998,0.5316108305,1
-1.693098,1240128,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737892,0,0,0,0,0,0,0,1,0,0,0,1,8.071312598,4.3863212174,3.1106804661,5.3840036499,3.7134493439,4.9135359705,6.7959059355,6.2299633141,4.6486433566,4.333966068,4.7197245489,1.249640767,1
2.419821,905990,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738054,0,0,0,0,0,0.826502,0,0,0,0,0,1,7.1827849321,5.6626379776,4.6637375609,4.3208635657,3.316716036,4.6662824884,5.820842781,5.3436770833,4.7301667258,3.5996860333,5.1301060772,3.7655652691,10
2.065658,924186,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8468020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3640218246,5.1505978283,3.0400307463,5.4981953814,3.3690298436,7.1074224351,6.4372343963,6.6673656875,3.8872657462,5.0010666118,5.7635684998,1.6690009097,8
4.10201,1240128,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737892,0,0,0,0,0,0,0,1,0,0,0,1,8.071312598,4.3863212174,3.1106804661,5.3840036499,3.7134493439,4.9135359705,6.7959059355,6.2299633141,4.6486433566,4.333966068,4.7197245489,3.615008185,1
1.295106,905990,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738054,0,0,0,0,0,0.826502,0,0,0,0,0,1,7.1827849321,5.6626379776,4.6637375609,4.3208635657,3.316716036,4.6662824884,5.820842781,5.3436770833,4.7301667258,3.5996860333,5.1301060772,2.4585941138,2
1.333388,924186,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8468020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3640218246,5.1505978283,3.0400307463,5.4981953814,3.3690298436,7.1074224351,6.4372343963,6.6673656875,3.8872657462,5.0010666118,5.7635684998,0.1818490621,9
1.586972,1240128,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737892,0,0,0,0,0,0,0,1,0,0,0,1,8.071312598,4.3863212174,3.1106804661,5.3840036499,3.7134493439,4.9135359705,6.7959059355,6.2299633141,4.6486433566,4.333966068,4.7197245489,2.1520896736,2
-3.590521,905990,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738054,0,0,0,0,0,0.826502,0,0,0,0,0,1,7.1827849321,5.6626379776,4.6637375609,4.3208635657,3.316716036,4.6662824884,5.820842781,5.3436770833,4.7301667258,3.5996860333,5.1301060772,-3.084327473,1
-4.770411,924186,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.8468020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3640218246,5.1505978283,3.0400307463,5.4981953814,3.3690298436,7.1074224351,6.4372343963,6.6673656875,3.8872657462,5.0010666118,5.7635684998,-4.63352917,8
-1.743601,1240128,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737892,0,0,0,0,0,0,0,1,0,0,0,1,8.071312598,4.3863212174,3.1106804661,5.3840036499,3.7134493439,4.9135359705,6.7959059355,6.2299633141,4.6486433566,4.333966068,4.7197245489,-2.596553984,9
-1.297912,905990,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738054,0,0,0,0,0,0.826502,0,0,0,0,0,1,7.1827849321,5.6626379776,4.6637375609,4.3208635657,3.316716036,4.6662824884,5.820842781,5.3436770833,4.7301667258,3.5996860333,5.1301060772,-0.741715395,7
-2.076687,924186,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8468020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3640218246,5.1505978283,3.0400307463,5.4981953814,3.3690298436,7.1074224351,6.4372343963,6.6673656875,3.8872657462,5.0010666118,5.7635684998,-2.471089608,10
0.371937,1240128,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737892,0,0,0,0,0,0,0,1,0,0,0,1,8.071312598,4.3863212174,3.1106804661,5.3840036499,3.7134493439,4.9135359705,6.7959059355,6.2299633141,4.6486433566,4.333966068,4.7197245489,-0.661610377,8
-3.18147,905990,87,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738054,0,0,0,0,0,0.826502,0,0,0,0,0,1,7.1827849321,5.6626379776,4.6637375609,4.3208635657,3.316716036,4.6662824884,5.820842781,5.3436770833,4.7301667258,3.5996860333,5.1301060772,-2.768755619,2
-3.108388,924186,87,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.8468020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3640218246,5.1505978283,3.0400307463,5.4981953814,3.3690298436,7.1074224351,6.4372343963,6.6673656875,3.8872657462,5.0010666118,5.7635684998,-2.661858018,9
-2.683907,1240128,87,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737892,0,0,0,0,0,0,0,1,0,0,0,1,8.071312598,4.3863212174,3.1106804661,5.3840036499,3.7134493439,4.9135359705,6.7959059355,6.2299633141,4.6486433566,4.333966068,4.7197245489,-2.81980278,2
2.901399,905990,91,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738054,0,0,0,0,0,0.826502,0,0,0,0,0,1,7.1827849321,5.6626379776,4.6637375609,4.3208635657,3.316716036,4.6662824884,5.820842781,5.3436770833,4.7301667258,3.5996860333,5.1301060772,3.8610407358,2
4.192831,924186,91,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8468020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3640218246,5.1505978283,3.0400307463,5.4981953814,3.3690298436,7.1074224351,6.4372343963,6.6673656875,3.8872657462,5.0010666118,5.7635684998,3.2506587036,2
3.837361,1240128,91,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737892,0,0,0,0,0,0,0,1,0,0,0,1,8.071312598,4.3863212174,3.1106804661,5.3840036499,3.7134493439,4.9135359705,6.7959059355,6.2299633141,4.6486433566,4.333966068,4.7197245489,4.0851720148,8
3.26972,905990,106,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738054,0,0,0,0,0,0.826502,0,0,0,0,0,1,7.1827849321,5.6626379776,4.6637375609,4.3208635657,3.316716036,4.6662824884,5.820842781,5.3436770833,4.7301667258,3.5996860333,5.1301060772,3.5202115253,2
1.207466,924186,106,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8468020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3640218246,5.1505978283,3.0400307463,5.4981953814,3.3690298436,7.1074224351,6.4372343963,6.6673656875,3.8872657462,5.0010666118,5.7635684998,1.906460484,4
3.940582,1240128,106,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737892,0,0,0,0,0,0,0,1,0,0,0,1,8.071312598,4.3863212174,3.1106804661,5.3840036499,3.7134493439,4.9135359705,6.7959059355,6.2299633141,4.6486433566,4.333966068,4.7197245489,3.3255128847,7
5.476973,905990,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738054,0,0,0,0,0,0.826502,0,0,0,0,0,1,7.1827849321,5.6626379776,4.6637375609,4.3208635657,3.316716036,4.6662824884,5.820842781,5.3436770833,4.7301667258,3.5996860333,5.1301060772,4.8733451828,5
3.301715,924186,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8468020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3640218246,5.1505978283,3.0400307463,5.4981953814,3.3690298436,7.1074224351,6.4372343963,6.6673656875,3.8872657462,5.0010666118,5.7635684998,3.0883656495,6
3.567661,1240128,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737892,0,0,0,0,0,0,0,1,0,0,0,1,8.071312598,4.3863212174,3.1106804661,5.3840036499,3.7134493439,4.9135359705,6.7959059355,6.2299633141,4.6486433566,4.333966068,4.7197245489,3.4022519502,10
2.053626,905990,119,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738054,0,0,0,0,0,0.826502,0,0,0,0,0,1,7.1827849321,5.6626379776,4.6637375609,4.3208635657,3.316716036,4.6662824884,5.820842781,5.3436770833,4.7301667258,3.5996860333,5.1301060772,1.8577852548,6
3.044868,924186,119,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8468020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3640218246,5.1505978283,3.0400307463,5.4981953814,3.3690298436,7.1074224351,6.4372343963,6.6673656875,3.8872657462,5.0010666118,5.7635684998,3.046725973,2
