IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_828,Fingerprint_826,Fingerprint_822,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_687,Fingerprint_677,Fingerprint_646,Fingerprint_644,Fingerprint_629,Fingerprint_617,Fingerprint_611,REC_R_HSA_141409,REC_R_HSA_141409_EXP,GO_0030878,GO_0030878_EXP,CLS_average_ploidy,EXP_PIM2,EXP_STK24,EXP_STK19,Predicted IC50,Validation
3.973197,924187,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,3.998673766,8
5.572312,930082,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,4.2885347783,1
4.404549,1240127,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,4.2716392336,7
5.263057,1240174,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,4.9011339969,1
5.018582,907000,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,4.8647986529,1
5.60383,907051,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,5.6082238297,1
3.961605,908130,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,4.8927023172,5
1.781612,909735,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,3.537937614,5
2.706885,910691,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,4.7141004173,5
3.277711,910781,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,4.4408269431,5
2.706188,924187,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,4.7571124976,6
1.26831,930082,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,4.3460042305,8
3.628302,1240127,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,4.9603199871,1
5.001627,1240174,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,5.4310817896,5
1.066457,907000,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,2.2944335861,4
4.00069,907051,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,3.4207374694,1
3.132123,908130,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,2.7209780239,7
0.503206,909735,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,1.8019943003,4
3.290667,910691,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,3.0206005177,10
3.84626,910781,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,2.2767478099,3
2.792128,924187,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,3.3294984022,7
3.882267,930082,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,3.0793624266,7
2.809288,1240127,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,3.2695709694,7
3.556791,1240174,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,3.4686460956,4
3.776586,907000,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,1.5709146885,1
1.52112,907051,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,1.9431407595,4
0.876351,908130,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,1.2566737594,3
-0.375701,909735,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,0.2585896521,3
0.220222,910691,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,0.7639435182,10
-0.647803,910781,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,0.6663488684,5
0.491263,924187,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,1.376403002,7
-1.113699,930082,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,0.5088460123,2
0.019835,1240127,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,1.6273550131,6
1.051067,1240174,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,1.3431215541,2
4.69916,907000,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,4.8113604706,7
5.603893,907051,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,5.386848929,2
5.608959,908130,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,4.8677267129,5
2.476454,909735,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,3.5770828487,7
4.120557,910691,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,4.8734443345,9
4.924753,910781,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,4.4912960339,2
5.004429,924187,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,5.1767117823,1
3.49593,930082,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,4.4312080354,9
3.94271,1240127,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,5.0857989896,4
5.588418,1240174,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,5.4987170522,7
-0.138057,907000,312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,0.4996902833,10
0.549944,907051,312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,1.2419464103,4
0.749764,908130,312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,0.3742283616,1
0.376086,909735,312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,0.3498121703,6
0.096044,910691,312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,-0.380737551,9
0.802468,910781,312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,0.1240492621,7
1.129753,924187,312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,0.7519008856,10
0.542377,930082,312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,-0.075964969,10
0.490099,1240127,312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,0.9648935231,1
0.529537,1240174,312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,0.7231638265,6
3.996701,907000,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,1.35079436,9
4.934463,907051,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,2.4457043203,3
1.751867,908130,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,1.7652057747,10
1.132017,909735,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,0.0664820569,6
-0.936535,910691,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,1.4931013296,1
2.666565,910781,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,0.8961909721,4
3.033114,924187,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,2.1120614432,2
4.135692,930082,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,1.2065040888,4
1.719035,1240127,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,2.1458871804,7
4.219946,1240174,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,2.3787639551,5
2.619183,907000,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,3.91887663,10
4.77197,907051,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,4.8186313369,2
5.136539,908130,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,3.9771926119,8
2.842851,909735,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,2.7851472077,10
2.740187,910691,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,3.7277964476,8
4.644798,910781,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,3.471281134,8
4.699215,924187,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,4.4327972751,10
4.925732,930082,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,3.564312895,5
5.376298,1240127,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,4.615657179,9
4.9174,1240174,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,4.4537761872,7
2.916857,907000,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,3.1465894681,7
4.342385,907051,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,4.487908776,1
4.220021,908130,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,3.6373387224,4
2.349654,909735,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,2.5932262886,2
2.821496,910691,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,3.1723562135,9
3.662737,910781,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,3.1866827692,2
4.272771,924187,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,4.1782060239,4
4.341389,930082,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,3.3412554871,2
2.653001,1240127,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,4.1444785029,3
3.116017,1240174,330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,4.6743550037,8
1.674687,907000,331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,0.0131637309,8
3.062954,907051,331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,1.4618318599,9
0.713415,908130,331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,0.1824284105,4
-0.083851,909735,331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,-0.556039464,7
-0.737743,910691,331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,-0.261892289,9
0.573292,910781,331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,-0.204928394,7
0.936791,924187,331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,0.1845954554,6
3.360532,930082,331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,-0.118772253,1
1.239784,1240127,331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,1.0944867273,1
1.206376,1240174,331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,0.4757927875,6
5.218622,907000,345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,4.9825879635,5
5.597158,907051,345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,5.7328130348,7
5.178165,908130,345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,5.1726168279,6
3.578233,909735,345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,3.2326613258,2
4.410488,910691,345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,4.7963022981,3
5.462657,910781,345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,3.8990739179,7
5.579997,924187,345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,5.6687916474,9
3.932636,930082,345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,4.0611988795,6
4.662816,1240127,345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,5.7391988606,7
4.885035,1240174,345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,5.2784993832,5
1.123674,907000,1010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,2.0110778392,3
1.053471,907051,1010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,1.4360391073,4
1.590676,908130,1010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,1.2778875093,3
1.620886,909735,1010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,0.7343246774,7
2.250779,910691,1010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,1.2497888059,3
2.124999,910781,1010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,1.2659625436,10
1.703075,924187,1010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,2.4005831212,9
-0.262395,930082,1010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,0.9406399714,2
2.755892,1240127,1010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,2.5728254886,4
2.995369,907000,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,4.0145929974,6
1.56605,907051,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,3.8122656853,6
2.393823,908130,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,3.716632871,8
2.011299,909735,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,2.5653500865,6
3.468649,910691,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,4.1244466754,6
3.010009,910781,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,3.6718268045,8
4.541205,924187,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,4.3696862639,3
3.292578,930082,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,3.6426437288,5
2.510013,907000,1015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,2.0700283546,2
4.047432,907051,1015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,1.8552591056,5
3.26074,908130,1015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,1.5337815802,2
2.73936,909735,1015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,1.3625441259,10
