IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_704,Fingerprint_702,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_643,Fingerprint_635,Fingerprint_617,Fingerprint_611,Fingerprint_576,Fingerprint_363,PKA_153_CHA,MOT_2D_linker_CSV,MUT_ALPK1,MUT_MAP3K6,MUT_MAP3K6_EXP,PWY_R_HSA_2454202_CSV,GO_0001764,GO_0007257_CSV,GO_0014068_CSV,GO_0016477_CSV,SFAM_Alpha_Unclassified_EXP,EXP_FAM198B,EXP_MINK1,EXP_LIMK2,EXP_ANKK1,EXP_WNK4,EXP_ROCK1,PKA_151_POL_X_Fingerprint_611,PKA_153_CSV_X_Fingerprint_656,PKA_153_EXP_X_Fingerprint_656,PKA_153_POL_X_Fingerprint_576,PKA_153_POL_X_Fingerprint_611,PKA_73_ASA_X_Fingerprint_644,EXP_AKT1_X_EXP_ADCY2,EXP_AKT1_X_EXP_APAF1,EXP_AKT1_X_EXP_CXCR4,EXP_AKT1_X_EXP_NF2,EXP_CDK4_X_EXP_CDC25B,EXP_CDK4_X_EXP_CDKN3,EXP_CDK4_X_EXP_RPA1,EXP_CDK4_X_EXP_SUPT3H,EXP_CDK9_X_EXP_CCND2,EXP_CDK9_X_EXP_HEXIM1,EXP_CDK9_X_EXP_LARP7,EXP_CDK9_X_EXP_NELFA,EXP_CDK9_X_EXP_POLR2B,EXP_CDK9_X_EXP_TAF11,EXP_CDK9_X_EXP_TCEA1,EXP_MAP2K7_X_EXP_MYC,EXP_MAP2K7_X_EXP_VEGFA,EXP_MAPKAPK3_X_EXP_CBX6,EXP_MAPKAPK3_X_EXP_HIST1H2BJ,EXP_MARK2_X_EXP_SLC3A2,EXP_MINK1_X_EXP_CHRNE,EXP_NEK7_X_EXP_TOP2B,EXP_OXSR1_X_EXP_SLC22A13,EXP_PRKCA_X_EXP_ACTG1,EXP_PRKCA_X_EXP_CALM1,EXP_PRKCA_X_EXP_GNAO1,EXP_PRKCA_X_EXP_GNGT2,EXP_PRKCA_X_EXP_LEMD3,EXP_PRKCA_X_EXP_PLCB2,EXP_PRKCA_X_EXP_PLCD4,EXP_PRKCA_X_EXP_PPP1R14A,EXP_PRKCA_X_EXP_RACK1,EXP_PRKCA_X_EXP_YWHAG,EXP_STK24_X_EXP_MOB4,EXP_STK24_X_EXP_PPP2R1A,EXP_STK24_X_EXP_PPP2R1B,EXP_TGFBR2_X_EXP_FBN1,EXP_TGFBR2_X_EXP_NEDD4L,EXP_TGFBR2_X_EXP_SMAD6,EXP_TRIB3_X_EXP_TGS1,PWY_R_HSA_5683057_X_PWY_R_HSA_8953854,GO_0000187_EXP_X_GO_0001525_EXP,GO_0001764_EXP_X_GO_0034613_EXP,GO_0001764_X_GO_0009267,GO_0002250_CSV_X_GO_0007169_CSV,GO_0006897_EXP_X_GO_0070372_EXP,GO_0006897_X_GO_0045944,GO_0007030_EXP_X_GO_0048013_EXP,GO_0007030_X_GO_0070372,GO_0031098_X_GO_0048812,GO_0035556_EXP_X_GO_0051966_EXP,GO_0035556_EXP_X_GO_1901215_EXP,Predicted IC50,Validation
-5.912694,1240140,1060,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.692127,0.692127,3.692215835,3.1634077749,4.6979362801,7.2422129888,3.0826832432,3.0720609931,3.2039221396,0,0,0,0,0,0,12.232891286,14.067033522,12.430996727,15.926316194,26.757795114,53.629278626,56.084396825,28.719916004,19.343117088,46.541757422,44.809120918,34.075975847,58.96496452,41.18492037,49.56047024,51.857046407,27.006016615,16.314116466,16.422369981,35.894888956,18.71650369,56.994803972,19.167197433,40.207476082,32.990386208,10.642752395,10.265476972,17.140507416,10.07352668,10.845337559,10.69869444,44.709349217,16.18189062,45.511794454,34.080774856,40.338344886,11.105844505,20.73298754,15.913859063,31.966703881,0,0,0,0,0,0,0,0,0,0,0,0,-4.249851952,8
4.416021,753532,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,3.3359664566,0.820802,0,0.816725,0,0,0,5.256379074,4.3082802517,4.2153783231,2.8341604698,3.1056330538,3.4992217645,0,0,0,0,0,0,14.163588346,15.061972595,13.244500139,19.358425244,55.554308106,50.687521904,53.475948071,31.407003799,16.984357457,43.465497095,41.410667597,27.165106239,57.034202372,39.760759643,47.709495646,46.417581132,26.169691651,23.031722696,19.528536393,27.52459728,16.992178761,62.972921842,24.664611511,60.779474063,43.900748532,15.814015553,14.434675879,21.966168382,15.537999436,15.937333247,15.850661482,63.968742717,23.052497848,35.365009725,28.375412662,21.652637247,38.147695164,42.056586698,34.047576844,33.920010527,0,0,0,0,0,0,0,0,0,0,0,0,4.2976828749,3
4.040102,1290724,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4404140549,4.0359389397,3.8890615272,3.0045129897,3.0004181295,3.3532556127,0,0,0,0,0,0,13.576066833,16.302687126,13.070705428,23.691119522,65.117754254,83.297663419,60.546847526,37.411111126,15.371681948,38.166970173,41.610425509,29.231670161,54.231576624,39.107539638,49.538383968,45.184184265,29.164541709,18.928296112,17.01673007,28.194955229,13.229115331,73.456150172,26.097820279,60.445156449,48.640947291,16.365782287,15.121581048,22.40670006,15.379474108,15.099029746,14.003814084,64.718122578,26.631602373,37.336901469,29.087576751,21.661496298,28.827153701,37.586506052,19.706729744,37.060893991,1,0,0,0,0,0,0,19.566714876,0,0,37.200668991,0,3.4046162706,8
5.754367,753532,235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,3.3359664566,0.820802,0,0.816725,0,0,0,5.256379074,4.3082802517,4.2153783231,2.8341604698,3.1056330538,3.4992217645,0,0,0,0,0,-42.9,14.163588346,15.061972595,13.244500139,19.358425244,55.554308106,50.687521904,53.475948071,31.407003799,16.984357457,43.465497095,41.410667597,27.165106239,57.034202372,39.760759643,47.709495646,46.417581132,26.169691651,23.031722696,19.528536393,27.52459728,16.992178761,62.972921842,24.664611511,60.779474063,43.900748532,15.814015553,14.434675879,21.966168382,15.537999436,15.937333247,15.850661482,63.968742717,23.052497848,35.365009725,28.375412662,21.652637247,38.147695164,42.056586698,34.047576844,33.920010527,0,0,0,0,0,0,0,0,0,0,0,0,5.8797854517,7
4.539425,1290725,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0842050828,4.3757395655,5.0982851542,2.6563665699,2.8550152974,3.2877114262,0,0,0,0,0,0,12.613777557,15.356133022,12.374632846,21.34934592,46.561587274,81.288518345,61.855757317,34.94954872,35.035894482,37.29619958,39.129980561,29.903432707,55.221430048,35.108949188,47.624405994,48.046838731,22.077636364,21.966655683,18.422525938,32.249610232,14.268372168,71.346218753,22.53763329,41.224860357,37.544394176,11.732348227,11.343269161,17.03169225,10.617482388,10.34950452,10.772459184,44.706665479,19.192869411,42.808480601,30.503989873,22.813775954,21.19302062,32.295989667,16.902877378,32.978722085,0,0,0,0,0,0,0,0,0,0,0,0,4.7271833002,8
-1.393206,753583,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,2.8017267948,4.4885037243,3.7220621905,3.1125135539,3.0367582321,3.7516922072,1.1,0.788054,3.4920401992,3.3,3.3,0,14.468722261,16.84875242,15.240548559,29.601568415,66.737478546,81.601904916,71.728083884,39.83070121,18.024507238,39.527921862,41.676381497,29.26440946,54.867994671,41.974645394,55.900549051,48.613799215,22.056738274,25.176610296,19.8688094,32.185594952,16.787269899,68.095660109,23.906460326,48.164487408,38.724609229,12.644784332,11.609628807,17.362683844,12.110389335,12.382263017,33.646271173,51.292903977,19.406312446,38.68616078,29.549021648,22.006728402,10.403117947,27.254606056,19.287822469,41.809389631,0,0,0,0,0.6210291069,0,0,0,0,0,0,0,-1.718140137,10
1.100792,910701,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4546420326,4.8144051485,6.4571060344,3.3077168837,3.3068624517,3.3123555258,0,0,0,0,0,0,12.467357958,15.277485335,11.44199955,16.30158093,37.079797615,46.215034852,53.543804518,26.613723434,36.573914489,47.98264518,49.354312234,30.585695096,66.782363974,46.034720747,56.814430442,44.955079658,26.938151316,12.274479709,15.82645835,33.241349683,18.528141893,59.7058552,22.551244952,53.07467281,40.957413368,13.207155634,13.700975976,21.476498828,12.302220867,12.44288253,13.345782178,51.210975802,19.84644393,45.309100135,31.434967642,24.969594351,14.347896622,29.89799527,17.971973134,34.941471379,0,0,0,0,0,0,0,0,0,0,0,0,1.5965064983,4
2.563742,910911,152,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,3.4392964477,0,0,0.83012,0,0,0,4.1074828237,4.6572398587,5.6363050409,2.8899305258,3.0917080726,3.4677489705,0,0,0,0,0,0,12.45269153,15.419353822,12.189728903,16.775694364,45.816331383,54.75470195,54.445832226,35.974066928,32.008003165,38.761710924,46.283271653,35.123296175,60.83914622,40.773572641,55.818337194,46.95151388,24.294715756,17.934929028,19.569173242,35.973826948,16.040349189,50.370065316,23.921268956,48.917838411,41.39739196,12.631112807,11.999110326,19.033038921,11.980268214,11.661617326,12.904076155,50.774405204,20.614843731,45.281576228,35.418649003,23.867625919,13.084015962,25.861799319,17.657209717,37.713414398,0,0,0,0,0,0,0,0,0,0,0,0,3.2824873735,9
1.527529,1240204,1019,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2763781764,4.7310352059,6.0995894234,3.2194940934,3.1069043607,3.261944526,0,0,0,0,0,0,13.750437619,14.863375389,13.486426791,20.359694784,52.308592659,60.827679934,65.496843811,36.752357072,14.882185367,41.851831134,35.456192358,25.957896683,56.252172613,34.412738088,45.797809791,50.404295551,18.315536316,18.328887529,15.340417529,34.792102428,18.030260784,47.601351131,17.833075285,54.635072572,44.796609233,14.350324067,13.157738789,20.15488821,13.093428066,13.718690431,17.845732638,57.332292056,22.578575082,40.185355251,31.505390228,18.903998854,13.538749453,25.772891887,20.663196062,38.535267841,0,0,0,0,0,0,0,0,0,0,0,0,0.8446085458,3
4.932356,753531,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.810932,0,0,0,0,0,0,0,0,0,2.9163801208,4.8533018766,6.5878173851,3.1158381075,3.3189522862,3.2666646175,0,0.654125,3.4933112453,0,0,0,11.577534537,14.435698684,11.233056744,16.936155527,42.962897797,43.683135173,50.120188111,26.602782714,45.683885969,56.74942087,52.03572103,38.557038497,70.177608879,49.86104768,66.235155114,58.522392844,31.294135316,12.37896872,18.662285746,40.404778231,19.199061814,44.896821095,20.646585205,45.474514035,34.431552109,11.15261187,10.208367744,17.389469037,11.012348229,11.344050077,10.715392505,44.84197307,16.872249379,44.235780205,31.879972337,22.797128037,11.566027821,22.776731356,13.603287175,56.691408682,0,0,0,0,0,0,0,0,0,0,0,0,4.5564446586,7
4.129784,909700,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8044006211,4.1959469686,4.275684889,3.1094241999,3.0877516724,3.1243831296,0,0,0,0,0,0,13.043139351,14.815342773,12.969983138,17.634120796,42.077497623,60.846258403,54.852802058,34.636933733,15.79714885,42.52049514,39.218690927,29.937788332,55.603623938,33.001981575,46.233189017,40.370627391,24.468774904,16.58203367,17.929229677,31.41755304,15.282618794,64.086593814,25.114222039,41.620965812,35.655248693,11.88727258,11.261475577,16.067517845,11.725989345,11.626987834,11.146728011,47.116738817,16.192679362,40.914197921,34.611735524,17.176803793,10.682490611,16.822968467,14.882259255,41.482953097,0,0,0,0,0,0,1,0,0,0,0,0,5.025437514,8
2.722762,753532,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,3.3359664566,0.820802,0,0.816725,0,0,0,5.256379074,4.3082802517,4.2153783231,2.8341604698,3.1056330538,3.4992217645,0,0,0,0,0,-42.9,14.163588346,15.061972595,13.244500139,19.358425244,55.554308106,50.687521904,53.475948071,31.407003799,16.984357457,43.465497095,41.410667597,27.165106239,57.034202372,39.760759643,47.709495646,46.417581132,26.169691651,23.031722696,19.528536393,27.52459728,16.992178761,62.972921842,24.664611511,60.779474063,43.900748532,15.814015553,14.434675879,21.966168382,15.537999436,15.937333247,15.850661482,63.968742717,23.052497848,35.365009725,28.375412662,21.652637247,38.147695164,42.056586698,34.047576844,33.920010527,0,0,0,0,0,0,0,0,0,0,0,0,3.6609992235,1
2.696085,910916,249,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.84289,0,3.6754933686,4.7280537779,6.2641640142,3.3431028431,3.0018947379,3.2542808703,0,0,0,0,0,0,12.72899576,14.887523498,12.446545474,17.02659634,52.127286526,44.097459388,52.471379924,30.671385791,22.860337436,45.025281792,45.405439648,28.614676732,59.62380617,45.773674524,59.312491852,48.438898879,28.557219743,14.986195346,15.564040989,43.575605468,17.585329708,54.884731113,20.287291746,42.204064774,35.750173715,10.999130994,10.706813214,16.689089912,11.002938187,10.389489471,10.759157312,43.769223164,17.060518556,43.800771058,31.046620103,19.259343904,13.871008056,24.901154995,14.657374774,44.554732757,0,0,0,0,0,0,0,0,0,0,0,0,0.9744712484,1
4.854316,753583,281,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,2.8017267948,4.4885037243,3.7220621905,3.1125135539,3.0367582321,3.7516922072,0,0.788054,3.4920401992,3.3,0,0,14.468722261,16.84875242,15.240548559,29.601568415,66.737478546,81.601904916,71.728083884,39.83070121,18.024507238,39.527921862,41.676381497,29.26440946,54.867994671,41.974645394,55.900549051,48.613799215,22.056738274,25.176610296,19.8688094,32.185594952,16.787269899,68.095660109,23.906460326,48.164487408,38.724609229,12.644784332,11.609628807,17.362683844,12.110389335,12.382263017,33.646271173,51.292903977,19.406312446,38.68616078,29.549021648,22.006728402,10.403117947,27.254606056,19.287822469,41.809389631,0,0,0,0,0.6210291069,0,0,0,0,0,0,0,4.6513948542,9
1.810877,1298531,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.780522,0,3.0143287303,4.6615165513,6.7584921618,2.8414092007,3.2414847166,2.8972151879,0,0,0,0,0,0,12.681506236,14.887182656,12.514993909,20.271332842,55.834304208,64.979305553,58.120638695,37.300901538,39.79248801,40.714367451,39.787935639,28.374513193,54.92092865,37.642853894,53.239756787,46.712883259,29.867407098,17.033314923,17.126095724,36.53371016,16.942181866,60.283154931,21.360552006,43.279841637,34.867115237,11.211735901,10.42117803,16.889766722,10.768450518,10.425008013,10.42117803,45.905569886,17.365730391,48.452605557,38.755761069,27.007024319,14.313895087,32.902996818,17.093843276,51.114947541,0,0,10.445733427,1,0,0,2,0,0,0,9.2478234558,9.2478234558,2.3144809679,3
-0.708234,1298215,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.2535059731,3.1941371118,4.5576056866,6.4245508818,2.8376197675,3.340588311,2.9896608927,0,0,0,0,0,0,13.906812049,16.583485194,13.037322139,21.987363404,55.010295111,64.051994038,61.159837561,34.839359744,27.45948427,46.014739115,43.261673029,43.052224363,64.79442289,41.788295339,55.159691259,51.839603576,26.528469273,15.992990884,24.781366606,36.355715957,17.294310674,48.427891329,24.321782708,47.467149829,38.620595393,11.677132891,12.174323484,19.701492704,11.725656655,11.224097213,11.976150731,50.218423902,20.520979378,42.542219108,33.980739102,23.118464555,13.603911082,31.987513174,16.143387823,48.195531822,0,0,0,0,0,0,0,0,0,0,0,0,0.7183150504,10
1.972644,753570,249,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4813485963,4.564644506,7.1925447241,2.9214130235,3.0551749294,2.9685354773,0,0,0,0,0,0,13.010648815,15.153144326,13.019648719,21.137660416,55.35857517,70.171965922,65.748907744,34.911580894,18.651842114,45.716932244,47.503227823,37.559784463,62.613389266,46.279004986,58.383988059,44.212169063,23.597799898,20.10708928,21.755476441,43.720359013,16.097764371,56.993275391,22.443051368,50.24866196,40.189623712,13.379021763,12.599823902,18.041031529,11.568839461,11.422550537,12.407043797,50.152125046,19.341055629,40.413389693,31.458874863,21.988368867,16.645601207,36.224964043,22.440007878,43.496235333,1,0,0,0,0,0,0,0,0,0,0,36.076686585,2.1438684334,9
0.421767,907062,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,3.2918470736,0,0,0,0,0,0,3.4202425842,4.4577905045,5.0253768366,2.9109816523,2.9632085375,3.2073573953,0,0,0,0,0,0,12.59525963,15.202415606,12.714542513,18.962941212,58.014853357,76.913624257,61.562007106,34.348400329,35.075528785,42.452679862,39.431483108,25.980513007,52.468983804,35.942068863,49.823950151,40.384776652,17.925532716,19.511129347,17.342812093,31.583676397,16.064420299,65.480119241,22.353516813,43.215664774,36.685733357,12.756397995,11.871749635,18.06558119,11.268310338,11.408404573,11.738837869,48.467902147,20.969244947,41.61171747,30.385738839,23.785418178,15.893714964,34.654433199,31.476104321,40.885799353,1,0,0,0,0,0,0,0,0,0,0,0,1.1073789157,10
3.655605,753541,1129,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.7988006319,4.7932923468,6.3962259267,3.5591690004,3.0930606124,2.8671113098,0,0,0,0,0,0,14.421659985,16.952112004,13.520605234,20.632412358,57.213885713,61.324130371,57.218975527,29.352538107,24.72208857,43.505355107,51.169827791,39.452857002,66.709380997,41.123663279,56.525503316,55.570522747,28.920711168,18.701378314,16.104617032,39.755576661,16.843780482,48.408108134,19.810963709,42.692130914,34.024214587,11.145096135,10.506017892,15.842099191,10.750490398,11.062736453,11.072198048,45.697931894,16.384933695,47.331971715,39.298048696,24.956013827,12.999016882,27.762703802,15.137836071,42.155359218,0,0,0,0,0,0,1,0,0,0,0,0,3.6061986861,7
0.29955,1240140,1242,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.692127,0.692127,3.692215835,3.1634077749,4.6979362801,7.2422129888,3.0826832432,3.0720609931,3.2039221396,0,0,0,0,0,0,12.232891286,14.067033522,12.430996727,15.926316194,26.757795114,53.629278626,56.084396825,28.719916004,19.343117088,46.541757422,44.809120918,34.075975847,58.96496452,41.18492037,49.56047024,51.857046407,27.006016615,16.314116466,16.422369981,35.894888956,18.71650369,56.994803972,19.167197433,40.207476082,32.990386208,10.642752395,10.265476972,17.140507416,10.07352668,10.845337559,10.69869444,44.709349217,16.18189062,45.511794454,34.080774856,40.338344886,11.105844505,20.73298754,15.913859063,31.966703881,0,0,0,0,0,0,0,0,0,0,0,0,-0.205478802,8
4.153005,1298529,1203,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.790234,0,0.790234,0,0,0,6.0708519753,4.425016348,4.536027023,3.1011128975,3.0004625011,3.3388147689,0,0,0,0,0,0,14.413336055,17.399618275,13.653981916,24.293466568,57.958677159,78.875428736,71.135288257,32.812869695,15.022358781,34.742191373,38.974031943,22.0583546,53.142144166,33.624344686,41.454866607,40.951805032,22.342474315,20.679250019,20.333082153,21.195450898,18.316814022,85.436835941,26.954861307,55.809562263,47.314017837,14.273414021,12.747103495,20.458670032,15.311842784,15.014472752,14.531434317,54.723037603,20.225470252,30.765863968,26.645297696,16.908568405,37.152983536,35.560723162,23.77630722,28.998626009,0,10.00390193,0,0,0.6244697748,10.00390193,0,0,1,0,35.876805542,35.876805542,5.5828307781,5
4.742758,753583,298,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,2.8017267948,4.4885037243,3.7220621905,3.1125135539,3.0367582321,3.7516922072,0,0.788054,3.4920401992,3.3,0,0,14.468722261,16.84875242,15.240548559,29.601568415,66.737478546,81.601904916,71.728083884,39.83070121,18.024507238,39.527921862,41.676381497,29.26440946,54.867994671,41.974645394,55.900549051,48.613799215,22.056738274,25.176610296,19.8688094,32.185594952,16.787269899,68.095660109,23.906460326,48.164487408,38.724609229,12.644784332,11.609628807,17.362683844,12.110389335,12.382263017,33.646271173,51.292903977,19.406312446,38.68616078,29.549021648,22.006728402,10.403117947,27.254606056,19.287822469,41.809389631,0,0,0,0,0.6210291069,0,0,0,0,0,0,0,4.6013181853,9
3.898265,1240122,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.454153,0,3.4132316145,4.9729566191,4.910404237,2.8824289665,2.7794214117,2.9067911358,0,0,0,0,0,0,13.743778349,15.899116928,13.9053656,21.240106231,61.83331404,79.070724571,69.414593137,39.049068251,37.573049269,36.509434159,42.860600126,31.184890856,57.021811967,43.580061265,45.391450456,50.753760652,21.623027981,21.427529142,23.441607659,38.119737436,17.439126189,59.506425793,23.107345792,48.996065964,37.597070072,13.05774099,12.473778793,18.896324601,12.022680202,11.884500673,12.742459733,51.173190765,19.119522813,40.095067084,33.169145156,24.893299838,16.022949263,32.118276271,17.03006963,44.117111604,0,0,0,0,0,0,0,0,0,0,0,0,3.5725913067,6
3.399667,907062,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,3.2918470736,0,0,0,0,0,0,3.4202425842,4.4577905045,5.0253768366,2.9109816523,2.9632085375,3.2073573953,0,0,0,0,0,0,12.59525963,15.202415606,12.714542513,18.962941212,58.014853357,76.913624257,61.562007106,34.348400329,35.075528785,42.452679862,39.431483108,25.980513007,52.468983804,35.942068863,49.823950151,40.384776652,17.925532716,19.511129347,17.342812093,31.583676397,16.064420299,65.480119241,22.353516813,43.215664774,36.685733357,12.756397995,11.871749635,18.06558119,11.268310338,11.408404573,11.738837869,48.467902147,20.969244947,41.61171747,30.385738839,23.785418178,15.893714964,34.654433199,31.476104321,40.885799353,1,0,0,0,0,0,0,0,0,0,0,0,4.5430806148,9
-2.513094,1298215,1024,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.2535059731,3.1941371118,4.5576056866,6.4245508818,2.8376197675,3.340588311,2.9896608927,0,0,0,0,0,0,13.906812049,16.583485194,13.037322139,21.987363404,55.010295111,64.051994038,61.159837561,34.839359744,27.45948427,46.014739115,43.261673029,43.052224363,64.79442289,41.788295339,55.159691259,51.839603576,26.528469273,15.992990884,24.781366606,36.355715957,17.294310674,48.427891329,24.321782708,47.467149829,38.620595393,11.677132891,12.174323484,19.701492704,11.725656655,11.224097213,11.976150731,50.218423902,20.520979378,42.542219108,33.980739102,23.118464555,13.603911082,31.987513174,16.143387823,48.195531822,0,0,0,0,0,0,0,0,0,0,0,0,-1.658010118,2
