IC50,Cancer,Drug,From_Sanger,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_797,Fingerprint_791,Fingerprint_776,Fingerprint_714,Fingerprint_710,Fingerprint_697,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_673,Fingerprint_646,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,Fingerprint_588,PWY_R_HSA_2682334,GO_0030336_EXP,EXP_IRAK3,EXP_BRD4,PKA_137_POL_X_Fingerprint_576,EXP_IRAK3_X_EXP_IL1RAP,EXP_MAP2K7_X_EXP_PIK3CG,Predicted IC50,Validation
0.089056,946357,1050,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,1.8855837927,8
2.951559,907068,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,3.2866641759,5
1.080233,906843,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,0.1026564278,10
3.466827,906843,287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,3.8262260364,1
4.129388,907068,288,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,4.458839789,8
1.842158,687506,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,1.032664477,6
3.3608037206,724839,1032,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,3.0851596611,9
5.011305,687505,193,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,4.9604151838,6
4.1333,1298134,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,4.0645258441,7
0.289694,930297,157,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,1.0810169325,3
3.763777,906824,1373,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,2.6722287547,1
0.009915,906824,1053,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,1.0321818026,2
5.358259,930297,1025,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,5.8400677683,10
4.155338,906843,292,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,4.3231956205,5
4.756305,687506,345,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,5.3068750923,8
4.52394,724839,260,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,4.584312672,5
1.712346,1240212,282,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,1.2924689296,8
1.576345,1298134,1049,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,3.2370293666,6
1.470769,687505,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,1.9413328278,5
5.148687,930298,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,5.6599930015,7
1.617293,930297,1053,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,1.0477973591,2
1.331981,930298,283,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,1.8249871387,4
3.820811,1298134,229,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,4.0937619231,7
3.032687,906824,309,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,3.9793160072,2
4.517029,687506,1061,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,4.06379361,7
1.846186,946357,1038,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,2.5372504935,8
4.616426,930298,282,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,4.6354410998,3
5.148159,724839,345,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,5.0518858365,5
-1.900542,906824,1024,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,-1.076918022,8
-2.053985,687505,299,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,0.9862565461,5
4.104985,930298,185,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,4.1149819889,10
4.16567,687505,1030,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,3.6038690285,7
2.668915958,1298134,1014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,2.5720743749,8
6.505031,930298,345,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,6.3368205191,4
5.575105,930297,295,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,6.27618984,3
3.003176,687505,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,3.8284382606,3
4.888994,930298,1025,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,5.498142079,10
3.846863,1240212,1054,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,3.9309067712,4
3.983886,1240212,260,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,3.7575817951,3
4.112575,930297,308,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,4.2878284276,2
3.635307,907068,295,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,3.7684546689,4
3.591477,906843,330,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,2.980067578,10
3.116975,906843,288,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,3.9419302688,7
1.70409,687505,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,2.2812452397,4
3.873426,907068,287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,4.1764471619,10
4.611177,1298134,1030,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,4.1541496857,9
4.134523,1298134,1061,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,4.4788329902,2
-1.103484,1298134,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,0.3332461698,1
3.187698,687505,1052,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,2.4307385498,10
4.100418,906824,1043,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,2.9483070702,1
5.311457,1298134,231,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,5.4305545115,1
2.587686,906843,1014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,2.3784584946,5
2.45424,687505,1029,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,2.0022820628,3
2.959906,687505,255,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,3.5002128209,10
-0.325841,946357,1059,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,0.1438916967,6
0.517151,907068,235,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,0.9647172746,8
2.576153,687505,1046,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,1.7017414772,1
5.203414,1240212,279,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,0,11.791803995,13.040814464,4.202425022,2
1.015192,687506,252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,1.1253877459,5
3.058838,724839,159,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,2.2976337809,2
2.785559,1298134,302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,2.4934661865,6
-1.116595874,687505,1032,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,0.2258374334,4
1.433342,1240212,219,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,1.4373254521,4
3.597656,930297,293,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,4.140347515,1
3.242462,687505,1013,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,2.543599267,8
2.171729,906824,158,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,1.3988082634,9
4.105699,724839,1054,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,3.9672018897,6
2.401662,1240212,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,3.2995824916,9
1.800969,906824,1052,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,1.542001058,6
6.244294,930297,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,5.519613238,5
2.476983,687506,277,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,2.1266292029,2
1.676732,687505,291,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,2.1634284578,10
5.352655,1298134,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,5.5989729259,4
3.288145,1298134,287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,4.2122648068,1
4.682358,906843,1039,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,5.0223106497,7
5.592379,1240212,176,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.1566702035,5.687384494,0,11.791803995,13.040814464,4.9933465046,9
3.110517,930298,202,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,3.1759916931,6
2.972042,687506,159,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,1.9954372691,8
-0.485075,906843,1060,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,-1.290120502,6
3.758858,906843,1143,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,1.8780735515,1
-0.82852,906843,1057,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,-1.166118794,6
4.711396,1298134,1373,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,3.2370293666,10
5.333935,724839,177,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,5.3461678329,9
5.247524,724839,1030,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,2,0,3.9570779615,5.4131136837,0,15.868346125,12.638631606,4.3564370765,10
3.239361,1298134,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,3.1866243011,9
5.501967,724839,1039,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,2,0,3.9570779615,5.4131136837,0,15.868346125,12.638631606,5.1661370296,9
5.195649,907068,309,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,5.1254652658,6
2.151599,687505,1219,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,1.1401821192,7
2.489995,946357,1053,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,2.162236882,3
-1.096501,906824,256,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,0.0811225604,3
2.043614,1298134,185,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,1.572565318,3
1.677758,906843,1142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,1.6545622876,6
4.804491,724839,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,3.9570779615,5.4131136837,0,15.868346125,12.638631606,5.0404086886,5
6.547242,930298,231,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,6.5495596885,3
2.573175,946357,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,3.9807789615,9
5.917168,930298,330,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,6.6784055018,10
5.500664,930297,253,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,5.499055717,2
3.174866,687506,1161,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,3.2647195224,5
0.084186,906824,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,2.0548759506,3
-0.958794,1240212,153,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,0.1353121382,3
3.150185,1240212,1028,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,2.0993387228,7
0.856971,906843,1161,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,0.8479788974,10
2.967237,687506,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,3.1115879742,3
-0.319864,906843,1022,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,-0.885809441,9
2.585581,907068,1052,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,3.0511613894,2
1.167919,906824,1023,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,2.2336962115,9
2.330333,907068,256,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,3.04721617,4
2.863893,687505,309,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,3.8947321682,8
2.194967,1240212,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,1.550650638,7
2.841568,687505,203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,3.3300290219,3
1.299588,906824,287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,1.6247552413,6
0.132745,906843,178,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,1.2321710012,9
0.490523,906843,308,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,1.3375724449,2
1.808537,907068,185,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,1.8211490183,3
1.792695,907068,1219,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,1.8318681806,3
1.474538,724839,1059,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,1.0938394634,6
2.27206,906824,295,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,2.1270646084,3
2.89494,906843,203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,3.3626504239,10
2.763089,906824,202,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,1.9595679562,3
-1.620956,906843,157,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,-0.303222991,10
6.586598,930298,304,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,6.3343290068,5
6.244813,930297,231,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,6.3802952351,3
2.422176,1298134,226,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,2.1969510305,2
1.0459559072,946357,1014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,1.3905156697,8
0.847503,687505,155,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,0.0414250003,4
5.827652,930298,291,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,6.3287418884,10
0.513106,1240212,1242,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.1566702035,5.687384494,0,11.791803995,13.040814464,0.2290598642,9
4.647815,724839,1061,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,3.9878970482,4
3.839662,906843,255,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,3.5950345055,9
4.493201,930297,178,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,3.2061464234,2
1.373537,930298,153,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,2.0360817836,2
