IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_788,Fingerprint_784,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_686,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,PKA_62_CSV,PKA_62_POL,MUT_BRD2,MUT_MYO3A_CSV,MUT_RPS6KB2,MUT_RPS6KB2_EXP,CNV_CDK12_gain,REC_R_HSA_1839094,PWY_R_HSA_1489509,PWY_R_HSA_5663205_CSV,GO_0000165_CSV,GO_0006351_CSV,GO_0007202,GO_0007399_CSV,GO_0043011_CSV,GO_0043405,GO_0046777_CSV,GO_0048813,SFAM_BRD,EXP_MET,EXP_ABL1_X_EXP_KAT5,EXP_ABL1_X_EXP_NBN,EXP_TAF1_X_EXP_HIST1H4C,EXP_TAF1_X_EXP_TEX10,GO_0048538_EXP_X_GO_2001028_EXP,Predicted IC50,Validation
3.933159,1298357,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81474,0,0,7.1838479365,41.714571056,42.344365605,67.946809061,41.417261993,0,3.8931766154,6
5.104658,1298358,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772204,0,0,0,0,6.1099466963,33.649454122,35.088195888,52.468234933,28.008141624,0,4.8018195043,9
0.617232,1322224,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5961,0,0,0,0,0,0.775296,1,0,5.8743919955,33.18793428,37.278023019,75.062493292,35.506406755,0,1.4036127808,5
2.401666,906790,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.78198,0.775287,0,1.632416,0,0,0.78198,1,0,3.8099480233,40.524613778,36.643349107,60.061922776,33.5813123,0,2.4699174663,2
3.382039,906869,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.735163,0,0,0,0,0,0.480643,0,0,5.8608507845,33.520960673,37.115362129,66.622929324,35.514215181,0,2.234347733,7
0.517838,908138,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.636656,0,0,0,1,0,1,0,4.3479555866,31.629812587,36.688542679,63.000111132,40.954627897,0,0.9576085403,1
2.921551,908139,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467167,0,0,5.5063613723,34.351046626,37.338018261,58.278830678,39.440056558,13.487807281,2.9870191245,2
1.566137,908444,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.404374,0,0,3.4031077234,39.408223415,42.90835107,63.746206624,38.826974529,0,1.1760236504,5
4.18338,908445,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.749421,0,0,8.4589985293,33.697765863,33.139720797,50.430030922,28.090753234,0,4.5333954272,7
1.308136,908446,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.57773,0,0.707839,0,0,0,0,0,0,0,5.0777787589,39.173328138,33.559353413,61.091528904,30.795253009,0,3.6207952654,2
3.198809,908455,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.748061,0,0,2,0,0,0,0,0,0,5.8292907586,31.767726322,34.674737417,66.724012098,36.433336246,0,2.5717902479,6
1.253812,909697,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.824029,0,0,0.824029,0,0,0.824029,0,0,3.3134149842,41.654800806,49.357422538,61.256218656,35.459634529,0,1.2534611756,8
4.0924,909711,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.648614,0,0,0,0,0,0,0,0,1,4.8967837502,32.153511992,26.843709991,31.306854734,35.936204128,0,3.8094082336,1
3.696312,909770,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0.66383,-0.6,1,0,0,0,0,0,1,0.773048,0,0,1,0,1.522635,0,0.580255,0,1,4.6544350073,35.813959474,38.245892339,61.572897088,36.655306531,0,3.2596573753,8
3.56039,910924,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784551,0,0,1.408614,1,1,4.204292656,38.423724667,39.370444888,56.882238275,27.55774162,0,2.3176735528,3
2.509358,925340,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5104304035,41.244235025,33.962935072,60.559409169,27.832250762,0,3.1749525089,2
1.081897,1240155,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,4.1503074741,0,1,0,0,0,0,0,0,0,1,1.52844,1,0,5.2082439256,39.669524345,42.029248964,64.444426868,34.686642216,0,0.4557304552,8
2.857902,1290806,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.782514,0.743098,0,0,0,1,0.812426,0,0,3.3156603982,40.042503167,32.183661517,57.207105981,31.022777703,0,1.609262913,9
3.437027,1298357,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81474,0,0,7.1838479365,41.714571056,42.344365605,67.946809061,41.417261993,0,3.0939100714,5
4.433412,1298358,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772204,0,0,0,0,6.1099466963,33.649454122,35.088195888,52.468234933,28.008141624,0,4.2070785877,1
-1.284947,1322224,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5961,0,0,0,0,0,0.775296,1,0,5.8743919955,33.18793428,37.278023019,75.062493292,35.506406755,0,0.6620940724,5
4.074116,906790,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.78198,0.775287,0,1.632416,0,0,0.78198,1,0,3.8099480233,40.524613778,36.643349107,60.061922776,33.5813123,0,3.362551478,3
5.027001,906848,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.800154,0.800154,0,0,0,0,1.598255,0,0,4.2564688867,50.877540006,49.054903423,58.788234129,33.379868928,0,4.3211413779,5
5.180985,906869,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.735163,0,0,0,0,0,0.480643,0,0,5.8608507845,33.520960673,37.115362129,66.622929324,35.514215181,0,4.6219022294,9
3.467466,907055,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3.8816240054,0,0,0,0,0.858268,0.858268,0,0.858268,0,1,1.492336,0,0,3.6446891229,40.006264677,40.838871092,69.995076798,41.402615774,21.039246073,3.0073084017,10
2.36304,908138,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.636656,0,0,0,1,0,1,0,4.3479555866,31.629812587,36.688542679,63.000111132,40.954627897,0,2.8679187879,3
3.883692,908139,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467167,0,0,5.5063613723,34.351046626,37.338018261,58.278830678,39.440056558,13.487807281,3.7179193444,2
1.355683,908444,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.404374,0,0,3.4031077234,39.408223415,42.90835107,63.746206624,38.826974529,0,3.397416372,1
5.816084,908445,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.749421,0,0,8.4589985293,33.697765863,33.139720797,50.430030922,28.090753234,0,5.6035162577,8
3.118478,908446,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.57773,0,0.707839,0,0,0,0,0,0,0,5.0777787589,39.173328138,33.559353413,61.091528904,30.795253009,0,4.8390418944,1
4.638241,908455,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.748061,0,0,2,0,0,0,0,0,0,5.8292907586,31.767726322,34.674737417,66.724012098,36.433336246,0,4.2897251833,8
2.654817,909697,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.824029,0,0,0.824029,0,0,0.824029,0,0,3.3134149842,41.654800806,49.357422538,61.256218656,35.459634529,0,2.6743589795,4
6.076122,909711,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.648614,0,0,0,0,0,0,0,0,1,4.8967837502,32.153511992,26.843709991,31.306854734,35.936204128,0,6.3381037802,9
4.339175,909770,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.66383,-0.6,1,0,0,0,0,0,1,0.773048,0,0,1,0,1.522635,0,0.580255,0,1,4.6544350073,35.813959474,38.245892339,61.572897088,36.655306531,0,4.0795919945,5
4.854048,910924,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784551,0,0,1.408614,1,1,4.204292656,38.423724667,39.370444888,56.882238275,27.55774162,0,3.4123096977,10
-0.138412,925340,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5104304035,41.244235025,33.962935072,60.559409169,27.832250762,0,2.7248272552,5
1.15449,1240155,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4.1503074741,0,1,0,0,0,0,0,0,0,1,1.52844,1,0,5.2082439256,39.669524345,42.029248964,64.444426868,34.686642216,0,1.2782834576,4
4.125671,1290806,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.782514,0.743098,0,0,0,1,0.812426,0,0,3.3156603982,40.042503167,32.183661517,57.207105981,31.022777703,0,4.8154632772,7
4.455318,1298357,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81474,0,0,7.1838479365,41.714571056,42.344365605,67.946809061,41.417261993,0,3.3512247358,6
6.063496,1298358,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772204,0,0,0,0,6.1099466963,33.649454122,35.088195888,52.468234933,28.008141624,0,5.0856704102,8
2.437998,1322224,229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5961,0,0,0,0,0,0.775296,1,0,5.8743919955,33.18793428,37.278023019,75.062493292,35.506406755,0,2.4983158531,8
4.841583,906790,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.78198,0.775287,0,1.632416,0,0,0.78198,1,0,3.8099480233,40.524613778,36.643349107,60.061922776,33.5813123,0,4.9672964486,3
4.446532,906848,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.800154,0.800154,0,0,0,0,1.598255,0,0,4.2564688867,50.877540006,49.054903423,58.788234129,33.379868928,0,5.1761853415,7
5.925339,906869,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.735163,0,0,0,0,0,0.480643,0,0,5.8608507845,33.520960673,37.115362129,66.622929324,35.514215181,0,5.3966920835,6
4.535471,907055,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,3.8816240054,0,0,0,0,0.858268,0.858268,0,0.858268,0,1,1.492336,0,0,3.6446891229,40.006264677,40.838871092,69.995076798,41.402615774,21.039246073,3.9760423,2
4.368409,908138,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.636656,0,0,0,1,0,1,0,4.3479555866,31.629812587,36.688542679,63.000111132,40.954627897,0,4.9901265931,8
5.375707,908139,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467167,0,0,5.5063613723,34.351046626,37.338018261,58.278830678,39.440056558,13.487807281,5.9266757536,1
3.830887,908444,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.404374,0,0,3.4031077234,39.408223415,42.90835107,63.746206624,38.826974529,0,5.2873596197,6
5.741896,908445,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.749421,0,0,8.4589985293,33.697765863,33.139720797,50.430030922,28.090753234,0,5.3413865365,4
5.332603,908446,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.57773,0,0.707839,0,0,0,0,0,0,0,5.0777787589,39.173328138,33.559353413,61.091528904,30.795253009,0,5.3501304119,1
5.600035,908455,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.748061,0,0,2,0,0,0,0,0,0,5.8292907586,31.767726322,34.674737417,66.724012098,36.433336246,0,5.5725788242,10
4.440762,909697,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.824029,0,0,0.824029,0,0,0.824029,0,0,3.3134149842,41.654800806,49.357422538,61.256218656,35.459634529,0,5.159852986,5
5.928549,909711,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.648614,0,0,0,0,0,0,0,0,1,4.8967837502,32.153511992,26.843709991,31.306854734,35.936204128,0,5.5350988746,4
4.861405,909770,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0.66383,-0.6,1,0,0,0,0,0,1,0.773048,0,0,1,0,1.522635,0,0.580255,0,1,4.6544350073,35.813959474,38.245892339,61.572897088,36.655306531,0,4.2073176712,9
5.568649,910924,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784551,0,0,1.408614,1,1,4.204292656,38.423724667,39.370444888,56.882238275,27.55774162,0,5.0470792241,4
6.094461,925340,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5104304035,41.244235025,33.962935072,60.559409169,27.832250762,0,6.4352398094,10
5.093254,1240155,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,4.1503074741,0,1,0,0,0,0,0,0,0,1,1.52844,1,0,5.2082439256,39.669524345,42.029248964,64.444426868,34.686642216,0,4.9423099126,7
5.666677,1290806,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.782514,0.743098,0,0,0,1,0.812426,0,0,3.3156603982,40.042503167,32.183661517,57.207105981,31.022777703,0,5.5621198864,5
5.598429,1298357,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81474,0,0,7.1838479365,41.714571056,42.344365605,67.946809061,41.417261993,0,5.7711301229,6
5.981264,1298358,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772204,0,0,0,0,6.1099466963,33.649454122,35.088195888,52.468234933,28.008141624,0,5.6303947852,4
4.122084,1322224,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5961,0,0,0,0,0,0.775296,1,0,5.8743919955,33.18793428,37.278023019,75.062493292,35.506406755,0,5.0612081614,3
