IC50,Cancer,Drug,EXP_MET_X_EXP_PDGFD,GO_0007283_X_GO_0016055,PWY_R_HSA_194138_EXP,GO_0008340_EXP,PWY_R_HSA_194315_EXP_X_PWY_R_HSA_372790_EXP,GO_0030036_X_GO_0030308,GO_0009267_EXP_X_GO_0071902_EXP,PWY_R_HSA_111465_EXP_X_PWY_R_HSA_372790_EXP,EXP_PRKD3,PKA_161_CSV,EXP_SYK_X_EXP_CD2,GO_0006417_EXP_X_GO_0043087_EXP,PKA_250_HYD,PWY_R_HSA_450282_EXP,PWY_R_HSA_111465_X_PWY_R_HSA_212436,PWY_R_HSA_15869_EXP,PKA_189_ASA_X_Fingerprint_647,REC_R_HSA_168162_X_REC_R_HSA_3928647,MOT_2D_G_helix_CSV,REC_R_HSA_2029459_EXP_X_REC_R_HSA_4551453_EXP,GO_0008630_EXP_X_GO_0060070_EXP,PWY_R_HSA_2559580_EXP_X_PWY_R_HSA_5693571_EXP,PKA_282_ENG,REC_R_HSA_69889,REC_R_HSA_450337_EXP_X_REC_R_HSA_8874078_EXP,PWY_R_HSA_74160,GO_0007049,GO_0006366_EXP_X_GO_0006417_EXP,PWY_R_HSA_2029480_EXP,GO_0035556_CSV,PKA_189_ASA_X_Fingerprint_650,PKA_63_CSV,GO_0007420_EXP_X_GO_1902176_EXP,PWY_R_HSA_109581_EXP_X_PWY_R_HSA_372790_EXP,PKA_73_VOL,GO_0006974_X_GO_0051301
3.698001,1240141,1038,13.0465759705461,6,30.0213500336555,12.0349493787981,231.470121856803,1,18.3236982379807,319.265918040094,5.05203832826323,0.749245,14.9445682014599,26.9284771982944,0,6.242787361821,16,6.16600045587612,0,2,1.532725,9.10263539595947,36.1460345302705,35.986906675473,1.851,2,15.4391311060252,9,3,21.704135145239,15.5465836710181,2.296902,0,0,26.4601741137523,533.438027245124,0,6
2.92495,1290808,1038,14.2865942341192,0,7.67387292020729,0,14.0720266114651,0,0,0,5.57605561613966,0,9.4491272343467,0,0,0,0,0,0,0,0.771524,0,0,0,0,0,0,1,1,0,0,0.615254,0,0,0,0,0,0
3.999963,1290810,1038,18.9103232351669,0,0,0,0,0,0,0,5.46467372734151,0,11.5253334457129,0,0,0,0,0,0,0,0,24.0962348350822,0,0,0,0,0,1,0,0,7.81585292288992,0,0,0,0,0,0,0
1.945406,1290813,1038,19.4295956337924,0,0,0,0,0,0,0,5.47282272392241,0,9.59329167054646,0,0,5.49015194212987,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.780554,0,0,0,0,0,0
5.300488,908150,1039,18.1357603087214,0,0,0,0,0,0,0,5.86314640281979,0,9.09451786862168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.808503,908152,1039,20.1484807042596,0,3.5337690803348,0,0,0,0,0,6.32457561524734,0,9.42757799403939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.468078,0,0,0,0,0,6
5.206362,908470,1039,23.0543756141726,0,0,0,0,0,0,0,5.28967144197416,0,12.7954376456069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5.191962,1240131,1039,18.5721744233655,0,5.96866299832844,0,168.165693842166,0,0,0,5.67095455619765,0,12.7971430991548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.631188,1240138,1039,22.5870473402764,0,3.37679048365059,5.37244407105237,34.7943221211024,0,0,0,6.51081885766185,0,10.0798213027491,0,-0.83,0,0,0,0,0,0.818245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4.656255,1240139,1039,14.4699920729772,0,6.12520040942404,5.42922513566599,0,0,0,0,6.44005740966848,0,9.53662340887395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.12520040942404,0.628027,0,0.628027,0,0,0,0
5.597027,1240141,1039,13.0465759705461,6,30.0213500336555,12.0349493787981,231.470121856803,1,18.3236982379807,319.265918040094,5.05203832826323,0.749245,14.9445682014599,26.9284771982944,0,6.242787361821,16,6.16600045587612,0,2,1.532725,9.10263539595947,36.1460345302705,35.986906675473,1.851,2,15.4391311060252,9,3,21.704135145239,15.5465836710181,2.296902,0,0,26.4601741137523,533.438027245124,0,6
5.050858,1290808,1039,14.2865942341192,0,7.67387292020729,0,14.0720266114651,0,0,0,5.57605561613966,0,9.4491272343467,0,0,0,0,0,0,0,0.771524,0,0,0,0,0,0,1,1,0,0,0.615254,0,0,0,0,0,0
5.602612,1290810,1039,18.9103232351669,0,0,0,0,0,0,0,5.46467372734151,0,11.5253334457129,0,0,0,0,0,0,0,0,24.0962348350822,0,0,0,0,0,1,0,0,7.81585292288992,0,0,0,0,0,0,0
4.276435,1290813,1039,19.4295956337924,0,0,0,0,0,0,0,5.47282272392241,0,9.59329167054646,0,0,5.49015194212987,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.780554,0,0,0,0,0,0
5.089862,908150,1042,18.1357603087214,0,0,0,0,0,0,0,5.86314640281979,0,9.09451786862168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.72793,908152,1042,20.1484807042596,0,3.5337690803348,0,0,0,0,0,6.32457561524734,0,9.42757799403939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.468078,0,0,0,0,0,6
3.197432,908470,1042,23.0543756141726,0,0,0,0,0,0,0,5.28967144197416,0,12.7954376456069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5.620499,1240131,1042,18.5721744233655,0,5.96866299832844,0,168.165693842166,0,0,0,5.67095455619765,0,12.7971430991548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.321722,1240138,1042,22.5870473402764,0,3.37679048365059,5.37244407105237,34.7943221211024,0,0,0,6.51081885766185,0,10.0798213027491,0,-0.83,0,0,0,0,0,0.818245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3.344935,1240139,1042,14.4699920729772,0,6.12520040942404,5.42922513566599,0,0,0,0,6.44005740966848,0,9.53662340887395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.12520040942404,0.628027,0,0.628027,0,0,0,0
5.731801,1240141,1042,13.0465759705461,6,30.0213500336555,12.0349493787981,231.470121856803,1,18.3236982379807,319.265918040094,5.05203832826323,0.749245,14.9445682014599,26.9284771982944,0,6.242787361821,16,6.16600045587612,0,2,1.532725,9.10263539595947,36.1460345302705,35.986906675473,1.851,2,15.4391311060252,9,3,21.704135145239,15.5465836710181,2.296902,0,0,26.4601741137523,533.438027245124,0,6
2.1419,1290808,1042,14.2865942341192,0,7.67387292020729,0,14.0720266114651,0,0,0,5.57605561613966,0,9.4491272343467,0,0,0,0,0,0,0,0.771524,0,0,0,0,0,0,1,1,0,0,0.615254,0,0,0,0,0,0
4.383527,1290810,1042,18.9103232351669,0,0,0,0,0,0,0,5.46467372734151,0,11.5253334457129,0,0,0,0,0,0,0,0,24.0962348350822,0,0,0,0,0,1,0,0,7.81585292288992,0,0,0,0,0,0,0
4.686136,1290813,1042,19.4295956337924,0,0,0,0,0,0,0,5.47282272392241,0,9.59329167054646,0,0,5.49015194212987,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.780554,0,0,0,0,0,0
5.000183,908150,1043,18.1357603087214,0,0,0,0,0,0,0,5.86314640281979,0,9.09451786862168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.396645,908152,1043,20.1484807042596,0,3.5337690803348,0,0,0,0,0,6.32457561524734,0,9.42757799403939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.468078,0,0,0,0,0,6
5.660553,908470,1043,23.0543756141726,0,0,0,0,0,0,0,5.28967144197416,0,12.7954376456069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5.254212,1240131,1043,18.5721744233655,0,5.96866299832844,0,168.165693842166,0,0,0,5.67095455619765,0,12.7971430991548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.955217,1240138,1043,22.5870473402764,0,3.37679048365059,5.37244407105237,34.7943221211024,0,0,0,6.51081885766185,0,10.0798213027491,0,-0.83,0,0,0,0,0,0.818245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4.649575,1240139,1043,14.4699920729772,0,6.12520040942404,5.42922513566599,0,0,0,0,6.44005740966848,0,9.53662340887395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.12520040942404,0.628027,0,0.628027,0,0,0,0
5.404726,1240141,1043,13.0465759705461,6,30.0213500336555,12.0349493787981,231.470121856803,1,18.3236982379807,319.265918040094,5.05203832826323,0.749245,14.9445682014599,26.9284771982944,0,6.242787361821,16,6.16600045587612,0,2,1.532725,9.10263539595947,36.1460345302705,35.986906675473,1.851,2,15.4391311060252,9,3,21.704135145239,15.5465836710181,2.296902,0,0,26.4601741137523,533.438027245124,0,6
3.454164,1290808,1043,14.2865942341192,0,7.67387292020729,0,14.0720266114651,0,0,0,5.57605561613966,0,9.4491272343467,0,0,0,0,0,0,0,0.771524,0,0,0,0,0,0,1,1,0,0,0.615254,0,0,0,0,0,0
5.477778,1290810,1043,18.9103232351669,0,0,0,0,0,0,0,5.46467372734151,0,11.5253334457129,0,0,0,0,0,0,0,0,24.0962348350822,0,0,0,0,0,1,0,0,7.81585292288992,0,0,0,0,0,0,0
3.525748,1290813,1043,19.4295956337924,0,0,0,0,0,0,0,5.47282272392241,0,9.59329167054646,0,0,5.49015194212987,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.780554,0,0,0,0,0,0
1.01235,908150,1046,18.1357603087214,0,0,0,0,0,0,0,5.86314640281979,0,9.09451786862168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.366949,908152,1046,20.1484807042596,0,3.5337690803348,0,0,0,0,0,6.32457561524734,0,9.42757799403939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.468078,0,0,0,0,0,6
2.374462,908470,1046,23.0543756141726,0,0,0,0,0,0,0,5.28967144197416,0,12.7954376456069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3.147159,1240131,1046,18.5721744233655,0,5.96866299832844,0,168.165693842166,0,0,0,5.67095455619765,0,12.7971430991548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.707332,1240138,1046,22.5870473402764,0,3.37679048365059,5.37244407105237,34.7943221211024,0,0,0,6.51081885766185,0,10.0798213027491,0,-0.83,0,0,0,0,0,0.818245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2.607126,1240139,1046,14.4699920729772,0,6.12520040942404,5.42922513566599,0,0,0,0,6.44005740966848,0,9.53662340887395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.12520040942404,0.628027,0,0.628027,0,0,0,0
3.643402,1240141,1046,13.0465759705461,6,30.0213500336555,12.0349493787981,231.470121856803,1,18.3236982379807,319.265918040094,5.05203832826323,0.749245,14.9445682014599,26.9284771982944,0,6.242787361821,16,6.16600045587612,0,2,1.532725,9.10263539595947,36.1460345302705,35.986906675473,1.851,2,15.4391311060252,9,3,21.704135145239,15.5465836710181,2.296902,0,0,26.4601741137523,533.438027245124,0,6
1.530455,1290808,1046,14.2865942341192,0,7.67387292020729,0,14.0720266114651,0,0,0,5.57605561613966,0,9.4491272343467,0,0,0,0,0,0,0,0.771524,0,0,0,0,0,0,1,1,0,0,0.615254,0,0,0,0,0,0
3.985394,1290810,1046,18.9103232351669,0,0,0,0,0,0,0,5.46467372734151,0,11.5253334457129,0,0,0,0,0,0,0,0,24.0962348350822,0,0,0,0,0,1,0,0,7.81585292288992,0,0,0,0,0,0,0
2.129045,1290813,1046,19.4295956337924,0,0,0,0,0,0,0,5.47282272392241,0,9.59329167054646,0,0,5.49015194212987,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.780554,0,0,0,0,0,0
2.005987,908150,1049,18.1357603087214,0,0,0,0,0,0,0,5.86314640281979,0,9.09451786862168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.054413,908152,1049,20.1484807042596,0,3.5337690803348,0,0,0,0,0,6.32457561524734,0,9.42757799403939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.468078,0,0,0,0,0,6
3.854483,908470,1049,23.0543756141726,0,0,0,0,0,0,0,5.28967144197416,0,12.7954376456069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
-0.086487,1240131,1049,18.5721744233655,0,5.96866299832844,0,168.165693842166,0,0,0,5.67095455619765,0,12.7971430991548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.54085,1240138,1049,22.5870473402764,0,3.37679048365059,5.37244407105237,34.7943221211024,0,0,0,6.51081885766185,0,10.0798213027491,0,-0.83,0,0,0,0,0,0.818245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2.32819,1240139,1049,14.4699920729772,0,6.12520040942404,5.42922513566599,0,0,0,0,6.44005740966848,0,9.53662340887395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.12520040942404,0.628027,0,0.628027,0,0,0,0
4.061388,1240141,1049,13.0465759705461,6,30.0213500336555,12.0349493787981,231.470121856803,1,18.3236982379807,319.265918040094,5.05203832826323,0.749245,14.9445682014599,26.9284771982944,0,6.242787361821,16,6.16600045587612,0,2,1.532725,9.10263539595947,36.1460345302705,35.986906675473,1.851,2,15.4391311060252,9,3,21.704135145239,15.5465836710181,2.296902,0,0,26.4601741137523,533.438027245124,0,6
2.512045,1290808,1049,14.2865942341192,0,7.67387292020729,0,14.0720266114651,0,0,0,5.57605561613966,0,9.4491272343467,0,0,0,0,0,0,0,0.771524,0,0,0,0,0,0,1,1,0,0,0.615254,0,0,0,0,0,0
4.003862,1290810,1049,18.9103232351669,0,0,0,0,0,0,0,5.46467372734151,0,11.5253334457129,0,0,0,0,0,0,0,0,24.0962348350822,0,0,0,0,0,1,0,0,7.81585292288992,0,0,0,0,0,0,0
-1.811498,1290813,1049,19.4295956337924,0,0,0,0,0,0,0,5.47282272392241,0,9.59329167054646,0,0,5.49015194212987,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.780554,0,0,0,0,0,0
4.666351,908150,1050,18.1357603087214,0,0,0,0,0,0,0,5.86314640281979,0,9.09451786862168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.249921,908152,1050,20.1484807042596,0,3.5337690803348,0,0,0,0,0,6.32457561524734,0,9.42757799403939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.468078,0,0,0,0,0,6
2.574714,908470,1050,23.0543756141726,0,0,0,0,0,0,0,5.28967144197416,0,12.7954376456069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1.557149,1240131,1050,18.5721744233655,0,5.96866299832844,0,168.165693842166,0,0,0,5.67095455619765,0,12.7971430991548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.670949,1240138,1050,22.5870473402764,0,3.37679048365059,5.37244407105237,34.7943221211024,0,0,0,6.51081885766185,0,10.0798213027491,0,-0.83,0,0,0,0,0,0.818245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.595746,1240139,1050,14.4699920729772,0,6.12520040942404,5.42922513566599,0,0,0,0,6.44005740966848,0,9.53662340887395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.12520040942404,0.628027,0,0.628027,0,0,0,0
4.767073,1240141,1050,13.0465759705461,6,30.0213500336555,12.0349493787981,231.470121856803,1,18.3236982379807,319.265918040094,5.05203832826323,0.749245,14.9445682014599,26.9284771982944,0,6.242787361821,16,6.16600045587612,0,2,1.532725,9.10263539595947,36.1460345302705,35.986906675473,1.851,2,15.4391311060252,9,3,21.704135145239,15.5465836710181,2.296902,0,0,26.4601741137523,533.438027245124,0,6
2.336441,1290808,1050,14.2865942341192,0,7.67387292020729,0,14.0720266114651,0,0,0,5.57605561613966,0,9.4491272343467,0,0,0,0,0,0,0,0.771524,0,0,0,0,0,0,1,1,0,0,0.615254,0,0,0,0,0,0
4.575381,1290810,1050,18.9103232351669,0,0,0,0,0,0,0,5.46467372734151,0,11.5253334457129,0,0,0,0,0,0,0,0,24.0962348350822,0,0,0,0,0,1,0,0,7.81585292288992,0,0,0,0,0,0,0
2.434704,1290813,1050,19.4295956337924,0,0,0,0,0,0,0,5.47282272392241,0,9.59329167054646,0,0,5.49015194212987,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.780554,0,0,0,0,0,0
2.232226,908150,1052,18.1357603087214,0,0,0,0,0,0,0,5.86314640281979,0,9.09451786862168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.771761,908152,1052,20.1484807042596,0,3.5337690803348,0,0,0,0,0,6.32457561524734,0,9.42757799403939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.468078,0,0,0,0,0,6
2.737297,908470,1052,23.0543756141726,0,0,0,0,0,0,0,5.28967144197416,0,12.7954376456069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4.627365,1240131,1052,18.5721744233655,0,5.96866299832844,0,168.165693842166,0,0,0,5.67095455619765,0,12.7971430991548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.975034,1240138,1052,22.5870473402764,0,3.37679048365059,5.37244407105237,34.7943221211024,0,0,0,6.51081885766185,0,10.0798213027491,0,-0.83,0,0,0,0,0,0.818245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3.603554,1240139,1052,14.4699920729772,0,6.12520040942404,5.42922513566599,0,0,0,0,6.44005740966848,0,9.53662340887395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.12520040942404,0.628027,0,0.628027,0,0,0,0
2.114946,1290808,1052,14.2865942341192,0,7.67387292020729,0,14.0720266114651,0,0,0,5.57605561613966,0,9.4491272343467,0,0,0,0,0,0,0,0.771524,0,0,0,0,0,0,1,1,0,0,0.615254,0,0,0,0,0,0
3.271581,1290810,1052,18.9103232351669,0,0,0,0,0,0,0,5.46467372734151,0,11.5253334457129,0,0,0,0,0,0,0,0,24.0962348350822,0,0,0,0,0,1,0,0,7.81585292288992,0,0,0,0,0,0,0
3.218817,1290813,1052,19.4295956337924,0,0,0,0,0,0,0,5.47282272392241,0,9.59329167054646,0,0,5.49015194212987,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.780554,0,0,0,0,0,0
2.876496,908150,1053,18.1357603087214,0,0,0,0,0,0,0,5.86314640281979,0,9.09451786862168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.224285,908152,1053,20.1484807042596,0,3.5337690803348,0,0,0,0,0,6.32457561524734,0,9.42757799403939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.468078,0,0,0,0,0,6
1.898755,908470,1053,23.0543756141726,0,0,0,0,0,0,0,5.28967144197416,0,12.7954376456069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2.680591,1240131,1053,18.5721744233655,0,5.96866299832844,0,168.165693842166,0,0,0,5.67095455619765,0,12.7971430991548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.913839,1240138,1053,22.5870473402764,0,3.37679048365059,5.37244407105237,34.7943221211024,0,0,0,6.51081885766185,0,10.0798213027491,0,-0.83,0,0,0,0,0,0.818245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.755421,1240139,1053,14.4699920729772,0,6.12520040942404,5.42922513566599,0,0,0,0,6.44005740966848,0,9.53662340887395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.12520040942404,0.628027,0,0.628027,0,0,0,0
0.703363,1290808,1053,14.2865942341192,0,7.67387292020729,0,14.0720266114651,0,0,0,5.57605561613966,0,9.4491272343467,0,0,0,0,0,0,0,0.771524,0,0,0,0,0,0,1,1,0,0,0.615254,0,0,0,0,0,0
1.324934,1290810,1053,18.9103232351669,0,0,0,0,0,0,0,5.46467372734151,0,11.5253334457129,0,0,0,0,0,0,0,0,24.0962348350822,0,0,0,0,0,1,0,0,7.81585292288992,0,0,0,0,0,0,0
1.226514,1290813,1053,19.4295956337924,0,0,0,0,0,0,0,5.47282272392241,0,9.59329167054646,0,0,5.49015194212987,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.780554,0,0,0,0,0,0
2.656086,908150,1054,18.1357603087214,0,0,0,0,0,0,0,5.86314640281979,0,9.09451786862168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.122975,908152,1054,20.1484807042596,0,3.5337690803348,0,0,0,0,0,6.32457561524734,0,9.42757799403939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.468078,0,0,0,0,0,6
1.084697,908470,1054,23.0543756141726,0,0,0,0,0,0,0,5.28967144197416,0,12.7954376456069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
-1.268223,1240131,1054,18.5721744233655,0,5.96866299832844,0,168.165693842166,0,0,0,5.67095455619765,0,12.7971430991548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.031148,1240138,1054,22.5870473402764,0,3.37679048365059,5.37244407105237,34.7943221211024,0,0,0,6.51081885766185,0,10.0798213027491,0,-0.83,0,0,0,0,0,0.818245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-0.767431,1240139,1054,14.4699920729772,0,6.12520040942404,5.42922513566599,0,0,0,0,6.44005740966848,0,9.53662340887395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.12520040942404,0.628027,0,0.628027,0,0,0,0
-0.298445,1290808,1054,14.2865942341192,0,7.67387292020729,0,14.0720266114651,0,0,0,5.57605561613966,0,9.4491272343467,0,0,0,0,0,0,0,0.771524,0,0,0,0,0,0,1,1,0,0,0.615254,0,0,0,0,0,0
1.442728,1290810,1054,18.9103232351669,0,0,0,0,0,0,0,5.46467372734151,0,11.5253334457129,0,0,0,0,0,0,0,0,24.0962348350822,0,0,0,0,0,1,0,0,7.81585292288992,0,0,0,0,0,0,0
1.026547,1290813,1054,19.4295956337924,0,0,0,0,0,0,0,5.47282272392241,0,9.59329167054646,0,0,5.49015194212987,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.780554,0,0,0,0,0,0
-3.407273,908150,1057,18.1357603087214,0,0,0,0,0,0,0,5.86314640281979,0,9.09451786862168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.904102,908152,1057,20.1484807042596,0,3.5337690803348,0,0,0,0,0,6.32457561524734,0,9.42757799403939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.468078,0,0,0,0,0,6
-3.148119,908470,1057,23.0543756141726,0,0,0,0,0,0,0,5.28967144197416,0,12.7954376456069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
-3.687972,1240131,1057,18.5721744233655,0,5.96866299832844,0,168.165693842166,0,0,0,5.67095455619765,0,12.7971430991548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.861976,1240138,1057,22.5870473402764,0,3.37679048365059,5.37244407105237,34.7943221211024,0,0,0,6.51081885766185,0,10.0798213027491,0,-0.83,0,0,0,0,0,0.818245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-4.199994,1240139,1057,14.4699920729772,0,6.12520040942404,5.42922513566599,0,0,0,0,6.44005740966848,0,9.53662340887395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.12520040942404,0.628027,0,0.628027,0,0,0,0
-1.978772,1240141,1057,13.0465759705461,6,30.0213500336555,12.0349493787981,231.470121856803,1,18.3236982379807,319.265918040094,5.05203832826323,0.749245,14.9445682014599,26.9284771982944,0,6.242787361821,16,6.16600045587612,0,2,1.532725,9.10263539595947,36.1460345302705,35.986906675473,1.851,2,15.4391311060252,9,3,21.704135145239,15.5465836710181,2.296902,0,0,26.4601741137523,533.438027245124,0,6
-2.838445,1290808,1057,14.2865942341192,0,7.67387292020729,0,14.0720266114651,0,0,0,5.57605561613966,0,9.4491272343467,0,0,0,0,0,0,0,0.771524,0,0,0,0,0,0,1,1,0,0,0.615254,0,0,0,0,0,0
-1.581973,1290810,1057,18.9103232351669,0,0,0,0,0,0,0,5.46467372734151,0,11.5253334457129,0,0,0,0,0,0,0,0,24.0962348350822,0,0,0,0,0,1,0,0,7.81585292288992,0,0,0,0,0,0,0
-2.809619,1290813,1057,19.4295956337924,0,0,0,0,0,0,0,5.47282272392241,0,9.59329167054646,0,0,5.49015194212987,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.780554,0,0,0,0,0,0
-0.658595,908150,1059,18.1357603087214,0,0,0,0,0,0,0,5.86314640281979,0,9.09451786862168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.690221,908152,1059,20.1484807042596,0,3.5337690803348,0,0,0,0,0,6.32457561524734,0,9.42757799403939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.468078,0,0,0,0,0,6
-0.673899,908470,1059,23.0543756141726,0,0,0,0,0,0,0,5.28967144197416,0,12.7954376456069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
-1.099948,1240131,1059,18.5721744233655,0,5.96866299832844,0,168.165693842166,0,0,0,5.67095455619765,0,12.7971430991548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.354959,1240138,1059,22.5870473402764,0,3.37679048365059,5.37244407105237,34.7943221211024,0,0,0,6.51081885766185,0,10.0798213027491,0,-0.83,0,0,0,0,0,0.818245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-1.093781,1240139,1059,14.4699920729772,0,6.12520040942404,5.42922513566599,0,0,0,0,6.44005740966848,0,9.53662340887395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6.12520040942404,0.628027,0,0.628027,0,0,0,0
0.982123,1240141,1059,13.0465759705461,6,30.0213500336555,12.0349493787981,231.470121856803,1,18.3236982379807,319.265918040094,5.05203832826323,0.749245,14.9445682014599,26.9284771982944,0,6.242787361821,16,6.16600045587612,0,2,1.532725,9.10263539595947,36.1460345302705,35.986906675473,1.851,2,15.4391311060252,9,3,21.704135145239,15.5465836710181,2.296902,0,0,26.4601741137523,533.438027245124,0,6
-0.082457,1290808,1059,14.2865942341192,0,7.67387292020729,0,14.0720266114651,0,0,0,5.57605561613966,0,9.4491272343467,0,0,0,0,0,0,0,0.771524,0,0,0,0,0,0,1,1,0,0,0.615254,0,0,0,0,0,0
