IC50,Cancer,Drug,PKA_172_ASA_X_Fingerprint_644,PKA_280_CSV_X_Fingerprint_644,EXP_COQ8A_X_EXP_PDSS1,EXP_PRKAA2_X_EXP_TP53,EXP_SRC_X_EXP_ARRB2,EXP_SRC_X_EXP_CASP8,EXP_SRC_X_EXP_FN1,EXP_STK11_X_EXP_ATIC,GO_0032212_X_GO_0043066,Predicted IC50,Validation
3.471292,1240216,291,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,3
2.985991,1240217,291,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,8
6.249467,1298146,291,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,7
2.352395,1298151,291,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,6
4.455043,907057,292,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,2
4.151408,907071,292,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,2
4.80564,909719,292,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,9
3.555272,909736,292,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,4
3.183881,909737,292,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,2
3.302171,909738,292,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,10
3.362245,909739,292,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,3
5.490639,910850,292,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,5
5.581566,1240159,292,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,3
2.077609,1240160,292,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,4
4.104506,1240216,292,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,8
3.286156,1240217,292,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,7
4.673917,1298146,292,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,9
2.896512,1298151,292,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,5
2.908189,907057,293,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,2
-0.161066,907071,293,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,6
2.197145,909719,293,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,1
4.852801,909736,293,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,10
3.871129,909737,293,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,10
1.268905,909738,293,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,5
4.540305,909739,293,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,4
3.79807,910850,293,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,7
5.057923,1240159,293,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,3
1.908671,1240160,293,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,10
4.301843,1240216,293,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,3
3.788579,1240217,293,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,9
4.28024,1298146,293,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,4
2.112039,1298151,293,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,6
3.702264,907057,294,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,10
4.983928,907071,294,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,9
4.972386,909719,294,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,9
2.943498,909736,294,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,10
4.36999,909737,294,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,4
4.900257,909738,294,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,6
3.015413,909739,294,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,1
5.912103,910850,294,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,6
4.548105,1240159,294,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,1
3.863514,1240160,294,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,3
4.698065,1240216,294,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,10
3.00794,1240217,294,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,10
6.312585,1298146,294,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,3
3.18732,1298151,294,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,10
3.249343,907057,295,0,0.657761,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.483704978,7
3.680935,907071,295,-0.9,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.6281416907,1
3.556369,909719,295,0,0.812509,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,3.1486021269,8
2.097526,909736,295,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,4
3.646102,909737,295,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,4
2.961693,909738,295,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,10
3.022132,909739,295,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,4
5.242673,910850,295,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,8
3.679095,1240159,295,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,7
3.858851,1240160,295,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,2
3.234249,1240216,295,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,1
1.85561,1240217,295,22.2,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,0.9645403101,1
5.666466,1298146,295,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,8
2.096466,1298151,295,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,5
4.44919,907057,298,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,5
4.772693,907071,298,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,4
4.363545,909719,298,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,6
5.267772,909736,298,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,6
4.518813,909737,298,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,7
4.078163,909738,298,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,4
4.308207,909739,298,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,2
4.736862,910850,298,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,3
4.431686,1240159,298,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,10
3.86677,1240160,298,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,5
4.800209,1240216,298,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,8
4.880061,1240217,298,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,4
4.86985,1298146,298,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,6
4.690277,1298151,298,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,7
5.428065,907057,299,0,0.657761,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.483704978,10
0.052495,907071,299,-0.9,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.6281416907,10
5.07299,909719,299,0,0.812509,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,3.1486021269,8
-0.126522,909736,299,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,1
-1.704139,909737,299,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,3
-1.297119,909738,299,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,9
2.896934,909739,299,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,9
5.705174,910850,299,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,7
5.466556,1240159,299,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,10
0.92044,1240160,299,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,10
2.173504,1240216,299,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,3
-1.479141,1240217,299,22.2,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,0.9645403101,8
4.812083,1298146,299,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,4
-1.470915,1298151,299,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,1
4.064096,907057,301,0,0.657761,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.483704978,3
4.844754,907071,301,-0.9,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.6281416907,7
4.731347,909719,301,0,0.812509,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,3.1486021269,9
3.143271,909736,301,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,4
2.265062,909737,301,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,8
5.248418,909738,301,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,5
3.281761,909739,301,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,6
5.242673,910850,301,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,9
3.547691,1240159,301,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,7
3.843067,1240160,301,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,1
3.902174,1240216,301,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,5
1.23754,1240217,301,22.2,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,0.9645403101,2
5.681786,1298146,301,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,5
1.353854,1298151,301,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,10
2.461443,907057,302,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,4
4.278036,907071,302,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,8
4.06677,909719,302,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,7
5.190548,909736,302,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,1
-2.452851,909737,302,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,6
-1.425317,909738,302,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,10
2.657979,909739,302,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,7
5.24221,910850,302,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,4
3.103176,1240159,302,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,9
4.378244,1240160,302,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,5
-0.709022,1240216,302,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,5
-0.122369,1240217,302,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,4
5.681786,1298146,302,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,8
-2.69907,1298151,302,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,9
4.254205,907057,304,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,1
3.640648,907071,304,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,6
4.295208,909719,304,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,1
5.698254,909736,304,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,4
4.783462,909737,304,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,1
3.494597,909738,304,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,4
4.299594,909739,304,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,1
5.911916,910850,304,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,6
4.491305,1240159,304,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,3
3.973699,1240160,304,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,7
5.033368,1240216,304,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,5
2.610084,1240217,304,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,3
6.351216,1298146,304,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,4
3.974986,1298151,304,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,9
2.719688,907057,305,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,10
3.943465,907071,305,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,7
2.14086,909719,305,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,7
2.983176,909736,305,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,8
2.948827,909737,305,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,8
2.213916,909738,305,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,7
3.236808,909739,305,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,9
5.910121,910850,305,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,5
3.724349,1240159,305,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,4
3.69393,1240160,305,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,4
2.681104,1240216,305,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,8
1.994022,1240217,305,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,4
6.349997,1298146,305,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,1
2.209789,1298151,305,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,9
4.337302,907057,306,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,6
2.1172,907071,306,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,3
4.73985,909719,306,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,4
-0.260657,909736,306,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,6
1.766652,909737,306,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,5
2.470706,909738,306,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,6
2.036773,909739,306,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,8
5.242633,910850,306,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,5
4.990588,1240159,306,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,3
2.215914,1240160,306,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,4
1.412245,1240216,306,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,7
3.084391,1240217,306,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,9
5.189342,1298146,306,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,3
0.570754,1298151,306,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,5
-0.169221,907057,308,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,1
1.270392,907071,308,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,3
0.776729,909719,308,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,4
-1.29513,909736,308,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,4
-0.305237,909737,308,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,5
-0.551262,909738,308,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,8
-0.849017,909739,308,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,1
1.652078,910850,308,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,3
0.424304,1240159,308,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,8
-0.156872,1240160,308,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,9
-0.10843,1240216,308,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,3
-0.211998,1240217,308,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,7
4.988639,1298146,308,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,1
1.129011,1298151,308,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,3
3.266364,907057,309,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,9
4.794437,907071,309,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,6
4.701944,909719,309,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,5
2.766766,909736,309,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,4
2.202781,909737,309,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,6
3.69441,909738,309,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,6
3.407645,909739,309,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,5
5.892483,910850,309,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,1
3.71774,1240159,309,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,7
4.970647,1240160,309,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,1
3.922357,1240216,309,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,10
3.874192,1240217,309,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,1
6.349439,1298146,309,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,10
5.82676,1298151,309,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,5
0.189744,907057,312,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,6
0.55002,907071,312,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,2
0.341456,909719,312,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,6
0.901564,909736,312,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,5
0.149365,909737,312,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,6
0.891011,909738,312,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,8
-0.758989,909739,312,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,3
0.851892,910850,312,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,2
0.195775,1240159,312,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,1
-0.16126,1240160,312,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,8
0.598597,1240216,312,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,7
0.465465,1240217,312,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,3
1.291645,1298146,312,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,10
0.775303,1298151,312,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,2
4.642029,907057,326,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,4
4.883429,907071,326,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,2
4.739706,909719,326,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,2
3.972169,909736,326,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,3
1.789894,909737,326,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,4
5.273038,909738,326,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,8
3.215554,909739,326,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,9
5.242673,910850,326,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,6
5.000131,1240159,326,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,9
4.630545,1240160,326,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,2
5.046087,1240216,326,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,4
4.845752,1240217,326,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,8
5.681786,1298146,326,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,9
3.618687,1298151,326,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,5
3.831658,907057,329,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,2
4.312437,907071,329,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,6
4.69518,909719,329,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,6
5.283591,909736,329,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,3
2.636114,909737,329,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,5
4.027669,909738,329,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,10
3.605974,909739,329,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,8
5.24059,910850,329,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,3
4.826951,1240159,329,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,5
3.000819,1240160,329,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,3
