IC50,Cancer,Drug,From_Sanger,Fingerprint_833,Fingerprint_830,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_788,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_656,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_617,Fingerprint_611,Fingerprint_576,DOM_FAT,DOM_FAT_EXP,MUT_MAST2,REC_R_HSA_1834939_EXP,PWY_R_HSA_1500931_EXP,PWY_R_HSA_375165,PWY_R_HSA_375165_EXP,GO_0001890_EXP,GO_0097192,SFAM_MAST_EXP,FAM_PKL_EXP,EXP_HASPIN,EXP_BLK,EXP_FER,EXP_SCYL1,EXP_MAP3K1,EXP_MAST4,EXP_MAP3K12,EXP_TRPM6,EXP_DAPK2,EXP_GRK7,EXP_NRK,EXP_RAF1,Predicted IC50,Validation
3.470749,907170,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,4.605443309,0,0,0,0,0,0,1,0,4.605443309,5.063510854,2.941541648,5.054356634,4.090063371,6.487002783,3.249824674,4.449527673,2.898629013,3.193358465,3.04242886,2.826020811,7.492769539,0.9223444651,10
4.293792,907314,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,6.217803758,1,6.217803758,6.217803758,0,3.878066865,0,3.935271857,3.155104055,5.938098173,3.842977613,10.07601766,3.344626516,4.158510111,3.31585205,3.39495188,2.891664454,2.947377432,7.441419396,4.1931136164,7
-1.816861,908135,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.290078221,3.00999034,5.574372739,4.066407361,8.837171629,3.272045392,4.241453516,2.877009976,3.191880496,3.16101565,2.848135639,6.715503274,-1.627466117,4
1.075253,908447,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,7.743385343,0,0,0,0,0,0,0,3.583277505,3.054655732,5.954975638,3.861788189,10.52423598,3.391286815,4.09556059,3.054499444,3.295187013,2.975056684,2.849671033,6.843124141,0.8234195866,9
0.011022,910780,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.045812661,2.910231281,5.913073811,4.259326808,9.970720278,3.278228826,3.769665116,2.875237838,3.038215833,3.019885275,2.781960979,7.468185315,-0.25143937,6
-0.277919,910941,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.029119453,2.86996194,5.368869419,3.988477405,5.956582172,3.216053145,4.995821288,2.842052956,3.185055286,2.895599714,2.803892969,7.087685406,-0.3686648,2
0.076591,925342,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,7.314916221,0,7.314916221,0,0,0,0,0,0,7.314916221,5.088692084,2.794304655,4.992109013,4.942388614,5.686440677,3.320294648,3.822975163,2.973021138,4.788647503,2.965705341,2.866725055,6.929241811,0.7391588933,2
0.075978,949171,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3.80143154,0,3.43384796,3.007286814,5.65505191,4.159541136,9.398228945,3.80143154,3.959853131,3.289320604,3.060793528,3.022657958,2.865788297,6.755651187,-1.113925083,10
2.424079,949172,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,6.134828225,0,0,0,0,3.622236098,0,3.790597483,3.249503377,6.600216818,3.854125252,9.173115341,3.622236098,5.32484941,3.023198615,3.164064441,2.793777607,3.008363788,5.776684681,1.1989175382,2
4.156239,949174,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.215826351,2.972692914,5.185374816,4.39296986,8.484976559,3.20804441,3.910508888,3.011571668,3.162022936,2.996433452,2.762642637,6.215675074,4.1592372637,1
1.952916,949175,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,7.725620011,0,0,0,0,0,0,0,3.395127119,0,4.241507125,3.189217192,5.474776172,4.151581812,7.991639517,3.395127119,4.578580491,2.87463566,3.198324417,2.888620673,2.873658463,7.080087413,1.07244636,1
1.062596,949176,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.009807905,3.000131965,5.388555827,4.090057792,9.596303887,3.44171562,3.92629335,3.024543874,3.143915961,2.849976756,2.836086066,6.231615738,0.6071876361,3
1.593514,949177,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.065868447,2.938521795,4.617227257,3.860455015,6.965166438,3.184513007,3.547972398,2.919799748,3.306011566,2.915179001,2.854771105,6.558482677,1.7993040563,3
-1.344994,949178,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4.678199378,2.997905332,5.92111336,4.018432114,9.276235082,3.638403204,3.570133445,2.958389798,3.263160606,3.046418431,2.723717008,6.871192046,-0.953306826,8
1.108729,949179,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,6.697923619,3.908145572,0,0,0,1,0,10.98196334,4.768727159,3.167577194,5.238839631,4.222663077,9.710254722,3.266580565,5.126172418,2.924202852,3.463721508,3.061293771,2.6982336,7.950369256,0.6363135264,7
3.582812,1240181,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.803164529,3.027987991,5.452023695,4.010249179,10.14976215,3.639959394,4.22271828,3.298390245,3.198511493,2.926181203,2.746242035,6.85606635,3.4314645943,4
-2.016574,688087,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5.51001936,0,3.295034677,2.932075483,6.535234437,4.083037664,8.143506582,3.79364486,5.629877771,2.925889033,3.139043655,2.829713934,2.789042302,5.80491902,-1.639165527,6
-2.417632,717431,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.917086086,2.971813993,5.21811468,4.276805289,9.155817222,3.556187323,4.537270728,2.955795611,3.407009674,3.13222797,2.818540741,6.467296353,-2.07550005,10
-2.220845,724828,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.585650496,3.167210551,5.408320316,4.390325877,10.7458966,4.151945864,4.918415765,3.069178304,3.158775151,2.943164691,2.837606076,5.26736619,-1.919570065,8
-2.274666,753616,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,5.341832581,0,0,0,0,0,0,3.17935239,2.994000945,6.315000135,3.963491508,9.965804292,3.499441912,4.824062036,3.047565261,3.190016864,3.01449342,2.820636189,6.474163504,-2.414100467,1
-3.560625,753618,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,6.932586011,0,0,0,0,0,0,6.932586011,4.157431125,2.99043486,6.204096401,4.083758501,7.633737521,3.085293853,4.37823478,2.794076555,3.27361917,3.13096064,2.797231459,7.13215104,-2.266692131,1
-0.749499,753620,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,5.727127,7.440788753,0,0,0,3.995572653,3.053053606,5.477221528,3.919147104,8.640029765,3.449660341,4.773320002,3.049815998,3.26092595,2.910819099,2.891905209,6.717771295,-0.670098485,4
-2.559262,906803,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.753747172,3.016644609,5.58970471,4.402503169,7.880418336,3.229875453,3.528727165,3.069443066,3.036786819,3.002620479,2.780598473,6.121805006,-2.907142894,3
-0.792713,907170,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,4.605443309,0,0,0,0,0,0,1,0,4.605443309,5.063510854,2.941541648,5.054356634,4.090063371,6.487002783,3.249824674,4.449527673,2.898629013,3.193358465,3.04242886,2.826020811,7.492769539,-1.917097508,3
2.360741,907314,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,6.217803758,1,6.217803758,6.217803758,0,3.878066865,0,3.935271857,3.155104055,5.938098173,3.842977613,10.07601766,3.344626516,4.158510111,3.31585205,3.39495188,2.891664454,2.947377432,7.441419396,2.1888018535,7
-0.829947,908135,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.290078221,3.00999034,5.574372739,4.066407361,8.837171629,3.272045392,4.241453516,2.877009976,3.191880496,3.16101565,2.848135639,6.715503274,-1.257078262,4
-2.164658,908447,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,7.743385343,0,0,0,0,0,0,0,3.583277505,3.054655732,5.954975638,3.861788189,10.52423598,3.391286815,4.09556059,3.054499444,3.295187013,2.975056684,2.849671033,6.843124141,-2.043222201,6
-2.743383,910780,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.045812661,2.910231281,5.913073811,4.259326808,9.970720278,3.278228826,3.769665116,2.875237838,3.038215833,3.019885275,2.781960979,7.468185315,-2.519107234,1
-1.827307,910941,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.029119453,2.86996194,5.368869419,3.988477405,5.956582172,3.216053145,4.995821288,2.842052956,3.185055286,2.895599714,2.803892969,7.087685406,-1.921093341,8
-3.814551,925342,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,7.314916221,0,7.314916221,0,0,0,0,0,0,7.314916221,5.088692084,2.794304655,4.992109013,4.942388614,5.686440677,3.320294648,3.822975163,2.973021138,4.788647503,2.965705341,2.866725055,6.929241811,-3.291608739,10
0.006312,949171,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.80143154,0,3.43384796,3.007286814,5.65505191,4.159541136,9.398228945,3.80143154,3.959853131,3.289320604,3.060793528,3.022657958,2.865788297,6.755651187,0.4785423059,2
-0.432922,949172,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,6.134828225,0,0,0,0,3.622236098,0,3.790597483,3.249503377,6.600216818,3.854125252,9.173115341,3.622236098,5.32484941,3.023198615,3.164064441,2.793777607,3.008363788,5.776684681,-0.361042719,5
-1.610596,949174,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.215826351,2.972692914,5.185374816,4.39296986,8.484976559,3.20804441,3.910508888,3.011571668,3.162022936,2.996433452,2.762642637,6.215675074,-2.181099149,3
-0.123019,949175,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,7.725620011,0,0,0,0,0,0,0,3.395127119,0,4.241507125,3.189217192,5.474776172,4.151581812,7.991639517,3.395127119,4.578580491,2.87463566,3.198324417,2.888620673,2.873658463,7.080087413,-0.14912607,1
-3.247461,949176,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.009807905,3.000131965,5.388555827,4.090057792,9.596303887,3.44171562,3.92629335,3.024543874,3.143915961,2.849976756,2.836086066,6.231615738,-3.127250922,5
-2.166223,949177,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.065868447,2.938521795,4.617227257,3.860455015,6.965166438,3.184513007,3.547972398,2.919799748,3.306011566,2.915179001,2.854771105,6.558482677,-2.556817619,9
-2.728677,949178,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4.678199378,2.997905332,5.92111336,4.018432114,9.276235082,3.638403204,3.570133445,2.958389798,3.263160606,3.046418431,2.723717008,6.871192046,-2.558411318,5
-1.824766,949179,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,6.697923619,3.908145572,0,0,0,1,0,10.98196334,4.768727159,3.167577194,5.238839631,4.222663077,9.710254722,3.266580565,5.126172418,2.924202852,3.463721508,3.061293771,2.6982336,7.950369256,-1.55414231,10
0.93091,1240181,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.803164529,3.027987991,5.452023695,4.010249179,10.14976215,3.639959394,4.22271828,3.298390245,3.198511493,2.926181203,2.746242035,6.85606635,0.4805921873,8
0.375306,688087,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,5.51001936,0,3.295034677,2.932075483,6.535234437,4.083037664,8.143506582,3.79364486,5.629877771,2.925889033,3.139043655,2.829713934,2.789042302,5.80491902,0.6319170405,9
0.279719,717431,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.917086086,2.971813993,5.21811468,4.276805289,9.155817222,3.556187323,4.537270728,2.955795611,3.407009674,3.13222797,2.818540741,6.467296353,0.1226683599,5
-0.138506,724828,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.585650496,3.167210551,5.408320316,4.390325877,10.7458966,4.151945864,4.918415765,3.069178304,3.158775151,2.943164691,2.837606076,5.26736619,0.8130891342,4
-0.349562,753616,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5.341832581,0,0,0,0,0,0,3.17935239,2.994000945,6.315000135,3.963491508,9.965804292,3.499441912,4.824062036,3.047565261,3.190016864,3.01449342,2.820636189,6.474163504,-0.984843871,8
-2.710628,753618,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6.932586011,0,0,0,0,0,0,6.932586011,4.157431125,2.99043486,6.204096401,4.083758501,7.633737521,3.085293853,4.37823478,2.794076555,3.27361917,3.13096064,2.797231459,7.13215104,-2.410830942,9
0.372101,753620,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,5.727127,7.440788753,0,0,0,3.995572653,3.053053606,5.477221528,3.919147104,8.640029765,3.449660341,4.773320002,3.049815998,3.26092595,2.910819099,2.891905209,6.717771295,0.6165758956,7
-0.122982,906803,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.753747172,3.016644609,5.58970471,4.402503169,7.880418336,3.229875453,3.528727165,3.069443066,3.036786819,3.002620479,2.780598473,6.121805006,-0.121277895,2
2.771565,907170,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,4.605443309,0,0,0,0,0,0,1,0,4.605443309,5.063510854,2.941541648,5.054356634,4.090063371,6.487002783,3.249824674,4.449527673,2.898629013,3.193358465,3.04242886,2.826020811,7.492769539,2.9232816002,1
3.418843,907314,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,6.217803758,1,6.217803758,6.217803758,0,3.878066865,0,3.935271857,3.155104055,5.938098173,3.842977613,10.07601766,3.344626516,4.158510111,3.31585205,3.39495188,2.891664454,2.947377432,7.441419396,3.4180116645,3
1.859493,908135,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.290078221,3.00999034,5.574372739,4.066407361,8.837171629,3.272045392,4.241453516,2.877009976,3.191880496,3.16101565,2.848135639,6.715503274,0.7838483632,9
-0.094224,908447,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7.743385343,0,0,0,0,0,0,0,3.583277505,3.054655732,5.954975638,3.861788189,10.52423598,3.391286815,4.09556059,3.054499444,3.295187013,2.975056684,2.849671033,6.843124141,-0.197564911,7
0.023545,910780,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.045812661,2.910231281,5.913073811,4.259326808,9.970720278,3.278228826,3.769665116,2.875237838,3.038215833,3.019885275,2.781960979,7.468185315,-0.064475609,1
-0.037869,910941,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.029119453,2.86996194,5.368869419,3.988477405,5.956582172,3.216053145,4.995821288,2.842052956,3.185055286,2.895599714,2.803892969,7.087685406,-1.201524454,6
-2.313715,925342,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,7.314916221,0,7.314916221,0,0,0,0,0,0,7.314916221,5.088692084,2.794304655,4.992109013,4.942388614,5.686440677,3.320294648,3.822975163,2.973021138,4.788647503,2.965705341,2.866725055,6.929241811,-1.373760716,7
1.518776,949171,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.80143154,0,3.43384796,3.007286814,5.65505191,4.159541136,9.398228945,3.80143154,3.959853131,3.289320604,3.060793528,3.022657958,2.865788297,6.755651187,1.5996670428,4
2.991299,949172,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6.134828225,0,0,0,0,3.622236098,0,3.790597483,3.249503377,6.600216818,3.854125252,9.173115341,3.622236098,5.32484941,3.023198615,3.164064441,2.793777607,3.008363788,5.776684681,2.4089127301,10
0.912357,949174,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.215826351,2.972692914,5.185374816,4.39296986,8.484976559,3.20804441,3.910508888,3.011571668,3.162022936,2.996433452,2.762642637,6.215675074,0.9038652741,1
1.467345,949175,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,7.725620011,0,0,0,0,0,0,0,3.395127119,0,4.241507125,3.189217192,5.474776172,4.151581812,7.991639517,3.395127119,4.578580491,2.87463566,3.198324417,2.888620673,2.873658463,7.080087413,1.5263828465,1
-0.352503,949176,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.009807905,3.000131965,5.388555827,4.090057792,9.596303887,3.44171562,3.92629335,3.024543874,3.143915961,2.849976756,2.836086066,6.231615738,-0.079475841,8
0.207496,949177,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.065868447,2.938521795,4.617227257,3.860455015,6.965166438,3.184513007,3.547972398,2.919799748,3.306011566,2.915179001,2.854771105,6.558482677,0.2900079707,2
-1.683722,949178,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.678199378,2.997905332,5.92111336,4.018432114,9.276235082,3.638403204,3.570133445,2.958389798,3.263160606,3.046418431,2.723717008,6.871192046,-1.109384326,1
0.677003,949179,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6.697923619,3.908145572,0,0,0,1,0,10.98196334,4.768727159,3.167577194,5.238839631,4.222663077,9.710254722,3.266580565,5.126172418,2.924202852,3.463721508,3.061293771,2.6982336,7.950369256,0.9327770485,7
3.009928,1240181,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.803164529,3.027987991,5.452023695,4.010249179,10.14976215,3.639959394,4.22271828,3.298390245,3.198511493,2.926181203,2.746242035,6.85606635,3.1299935915,3
-1.730588,688087,1060,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5.51001936,0,3.295034677,2.932075483,6.535234437,4.083037664,8.143506582,3.79364486,5.629877771,2.925889033,3.139043655,2.829713934,2.789042302,5.80491902,-1.671536603,9
-0.502025,717431,1060,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.917086086,2.971813993,5.21811468,4.276805289,9.155817222,3.556187323,4.537270728,2.955795611,3.407009674,3.13222797,2.818540741,6.467296353,-0.705485949,5
-4.016055,724828,1060,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.585650496,3.167210551,5.408320316,4.390325877,10.7458966,4.151945864,4.918415765,3.069178304,3.158775151,2.943164691,2.837606076,5.26736619,-2.460355981,9
-1.632058,753616,1060,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,5.341832581,0,0,0,0,0,0,3.17935239,2.994000945,6.315000135,3.963491508,9.965804292,3.499441912,4.824062036,3.047565261,3.190016864,3.01449342,2.820636189,6.474163504,-1.654223323,4
-0.860114,753618,1060,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,6.932586011,0,0,0,0,0,0,6.932586011,4.157431125,2.99043486,6.204096401,4.083758501,7.633737521,3.085293853,4.37823478,2.794076555,3.27361917,3.13096064,2.797231459,7.13215104,-0.963137424,1
