IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,MOT_2D_beta8strand,MUT_CDC42BPB,MUT_FGFR2_EXP,MUT_MAP3K9_EXP,MUT_NPR2,MUT_NPR2_EXP,MUT_ULK4,CNV_PTK2_gain,REC_R_HSA_176298_EXP,REC_R_HSA_380311_CSV,PWY_R_HSA_1250196_EXP,PWY_R_HSA_1266738_CSV,PWY_R_HSA_193648_CSV,PWY_R_HSA_373755,PWY_R_HSA_68877_CSV,PWY_R_HSA_73894_EXP,GO_0002053_EXP,GO_0007283_CSV,GO_0042060,GO_0043524,GO_0048813,GO_0050798,SFAM_TSSK,EXP_EPHB6,EXP_MAP3K12,EXP_PRKCG,EXP_PAK3,EXP_SIK2,EXP_PASK,EXP_IGF1R,EXP_WNK4,PKA_104_ENG_X_Fingerprint_818,PKA_104_VOL_X_Fingerprint_644,PKA_105_POL_X_Fingerprint_791,PKA_115_EXP_X_Fingerprint_643,PKA_115_HYD_X_Fingerprint_576,PKA_124_POL_X_Fingerprint_791,PKA_145_ASA_X_Fingerprint_696,PKA_145_EXP_X_Fingerprint_696,PKA_157_HYD_X_Fingerprint_696,PKA_162_HYD_X_Fingerprint_576,PKA_162_VOL_X_Fingerprint_576,PKA_192_ASA_X_Fingerprint_643,PKA_192_VOL_X_Fingerprint_643,PKA_240_POL_X_Fingerprint_576,EXP_GRK3_X_EXP_OR10H3,EXP_GRK3_X_EXP_OR52I1,EXP_GRK3_X_EXP_OR5M9,EXP_RIPK3_X_EXP_FADD,EXP_SYK_X_EXP_CLEC7A,EXP_SYK_X_EXP_STAT5A,EXP_SYK_X_EXP_TLN1,PWY_R_HSA_109606_EXP_X_PWY_R_HSA_418594_EXP,PWY_R_HSA_162906_X_PWY_R_HSA_69620,PWY_R_HSA_2187338_EXP_X_PWY_R_HSA_69273_EXP,GO_0006355_EXP_X_GO_0031397_EXP,GO_0007411_X_GO_0034446,GO_0009615_EXP_X_GO_0070373_EXP,GO_0018108_X_GO_0090002,GO_0030155_X_GO_1901796,GO_0043254_EXP_X_GO_0043406_EXP,Predicted IC50,Validation
5.459743,1303900,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7400797568,0,0,0,0,0,0,0,3.1145994284,3.3401512287,3.2109697826,3.2222939622,3.658049865,4.5988011836,5.7563484356,2.9381421436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.983477355,13.631347654,16.107395807,29.329438204,9.2792425493,11.613325387,13.535554548,0,0,0,0,0,0,0,0,0,5.0271057857,9
2.063663,1290922,207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2548911131,4.0936479847,0,0,1,0,0,0,5.1172814714,3.6211484971,3.3584528186,3.2563929585,4.2897656247,3.6650880283,4.5356245436,3.1001978064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.130437752,9.875665453,9.5536435443,30.87263868,11.0615345,18.028010069,11.688691881,0,0,0,0,0,0,0,0,26.006852828,1.1093961313,8
2.461513,749714,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6847730768,3.1033603521,3.1788454817,3.1494707609,3.9718528653,3.783353862,3.5431907033,3.0240359206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.326351136,8.1132915396,9.1405405605,24.883023406,14.245266957,17.10352564,15.788782044,0,0,0,0,0,0,0,0,0,3.0538846502,9
-0.079019,905946,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.55673,0,2,0,0,0,0,0,1,1,1,0,2.9346408359,3.5195166351,3.3867450328,3.3054909788,3.7543195725,3.8552842174,5.755060257,3.0265696164,4.392,-44,0,0,0,0,0,0,-2.52,0,0,0,0,0,9.9073944537,8.9906748285,9.751246711,24.069724645,11.042944982,15.440939907,12.593089016,0,0,0,10.561303339,0,0,0,0,22.473643403,-0.28592453,1
1.885129,906862,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.7540713141,0.752333,0,1,0,5.1549449795,0,0,1,0,0,0,0,3.2220061363,3.0720914693,3.2486245769,3.3155984591,4.1194587757,4.7189066391,3.3844061235,3.2351098269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.019847216,12.129669764,13.420593025,21.608045354,17.371310825,18.746690772,15.515393572,0,3,0,0,0,0,1,1,0,1.6889188869,3
3.79368,908151,279,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3.2214327207,2.9426406728,3.3541533356,3.1014435663,4.3880125001,4.1483378576,3.4760114815,3.1867768347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.760065979,15.302616016,16.482860782,21.657687404,14.293288019,16.477274911,15.906606139,0,0,0,22.867464758,0,0,0,0,0,4.9520332984,6
4.696017,908151,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3.2214327207,2.9426406728,3.3541533356,3.1014435663,4.3880125001,4.1483378576,3.4760114815,3.1867768347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.760065979,15.302616016,16.482860782,21.657687404,14.293288019,16.477274911,15.906606139,0,0,0,22.867464758,0,0,0,0,0,4.2754850061,4
4.746585,907046,1039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800196,0,0,0,15.364396658,0,0,1,0,0,0,1,3.1680062792,3.6120473152,3.1990845707,3.0744334779,5.0929809529,4.3349889303,5.4452302832,4.6289716869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.911034454,18.309414136,17.957843604,24.254904886,10.361611226,11.208579446,14.779916447,0,0,0,0,0,0,1,0,0,4.5411270278,8
3.293337,908122,291,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0509201518,0,0,0,0,0,0,1,3.1942800368,3.1929792419,3.145263083,3.2305508519,4.2327432133,3.7493690985,3.3954630653,3.0729575264,0,0,0,0,0,0,0,0,0,-1.42,-14.5,0,0,0,13.237284573,11.409284038,12.549858122,25.874108959,8.7051471259,11.426026258,14.243767775,0,1,0,0,0,0,0,0,0,2.8804502456,4
5.291858,946359,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29754,0,0,0,3.5332953274,4.1577292737,0,1,1,1,0,0,4.0776189235,3.1851297775,3.3987970633,3.4189612907,4.1787118168,4.5830480231,5.0381075251,3.136024292,0,0,0,3.0425144615,0,0,0,0,0,0,0,0,0,0,9.947698721,8.5400514976,9.4418107082,24.245172292,16.162280349,18.307423229,19.223673482,0,0,0,0,0,0,0,1,0,5.2275928743,4
2.930397,908123,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7029860955,0,0,1,0,0,0,0,1,0,0,0,0,4.2761739693,2.7520846003,3.2513771133,3.1230917247,4.7992700098,5.0109685667,3.4132555184,2.917376701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.07841532,11.317620608,12.281723445,24.490020264,20.302770927,31.389719107,40.369427076,0,0,0,0,0,0,0,0,0,2.9795368871,8
-2.06871,1303900,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7400797568,0,0,0,0,0,0,0,3.1145994284,3.3401512287,3.2109697826,3.2222939622,3.658049865,4.5988011836,5.7563484356,2.9381421436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.983477355,13.631347654,16.107395807,29.329438204,9.2792425493,11.613325387,13.535554548,0,0,0,0,0,0,0,0,0,-1.018560216,2
5.226329,924240,235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.831336,0.632105,1,0,9.578193468,0,0.823976,0,0,0,0,0,3.3626915153,3.5091029542,3.2929279331,3.3342505266,4.0786836544,4.4790316673,4.5416751315,5.1863054991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.899995115,9.3878381958,11.134833737,34.29907166,9.2806922623,11.952839838,13.922570011,0,0,0,0,0,0,0,0,0,4.0606688441,7
5.624015,905957,230,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.2917009377,0,0,0,0,0,1,0,3.2660958742,3.3303883124,3.1933297733,3.26282365,4.1160478662,3.1897059344,4.5393100866,2.944423017,0,0,0,0,0,0,0,0,0,1.49,72.7,0,0,0,13.771831884,11.069899184,12.929872634,21.330030681,8.6774306032,14.271012368,20.730191522,0,0,0,0,0,0,0,1,0,5.9152087257,2
2.768261,1303900,202,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7400797568,0,0,0,0,0,0,0,3.1145994284,3.3401512287,3.2109697826,3.2222939622,3.658049865,4.5988011836,5.7563484356,2.9381421436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.983477355,13.631347654,16.107395807,29.329438204,9.2792425493,11.613325387,13.535554548,0,0,0,0,0,0,0,0,0,3.059506355,9
4.249819,749711,279,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2249086224,3.105042331,3.280185472,3.617051823,4.3351031059,4.4042592037,2.917731246,2.9567255508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.372053698,12.50753755,12.442207534,25.957367165,21.462135796,24.87791635,14.997359296,0,0,0,0,0,0,0,0,0,2.7471173731,10
2.95893,906812,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.178430696,0,0,0,0,0,0,0,3.8546026547,3.4823429827,3.2122513846,3.1417491662,4.3741028047,4.5092482412,4.8679873994,2.8992583303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.133293824,10.854866731,10.644270948,21.417846284,8.9998635431,11.029256064,15.23624903,0,0,0,0,0,0,0,0,0,2.7966379244,5
2.783401,749717,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0,0,0.833567,0,0,1.623285,0,3,0,0,0,3.1564023623,3.3776156033,3.1943787018,3.1210505897,4.2488504859,4.2380663768,4.3415457902,3.1252425012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.588789189,13.470559202,13.206631287,21.800343201,15.150238868,22.324773331,19.689731935,0,0,0,0,0,0,0,0,0,2.4471131729,9
4.853818,910910,106,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.798032,0,0.746166,0.746166,0,0,11.824999272,0,0,0,0,0,0,0,3.0779615408,3.5977587079,3.299945304,2.9819082181,4.4682331975,3.8940011801,4.9373410672,3.0678321449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9059728125,9.3185928963,9.6881194057,25.703774807,11.103853975,15.565778087,13.435400252,11.141596442,0,14.835146662,0,0,0,0,0,0,4.6279098459,1
-1.220059,1290798,153,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835172,0,0,0,0,0,2.7120864773,3.0576672189,3.2722484161,3.142165785,3.9978370316,3.9446703438,3.5385788296,2.9911911812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.335341061,8.8315335095,8.8719182713,25.435145598,15.445426043,18.429024832,22.593210002,0,0,0,0,0,0,0,0,0,0.3677336664,3
5.136371,1298157,345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.914430279,3.144626821,3.2092251494,3.0497134271,4.4151941244,4.0277297306,3.8976371934,4.1600577954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.992128455,10.771952797,10.767972176,22.553257314,9.8327124775,13.660534515,14.556485364,0,0,0,0,1,0,0,0,0,4.9610926123,1
5.735854,905946,304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.55673,0,2,0,0,0,0,0,1,1,1,0,2.9346408359,3.5195166351,3.3867450328,3.3054909788,3.7543195725,3.8552842174,5.755060257,3.0265696164,0,0,0,0,0,0,0,0,-2.52,0,0,0,0,0,9.9073944537,8.9906748285,9.751246711,24.069724645,11.042944982,15.440939907,12.593089016,0,0,0,10.561303339,0,0,0,0,22.473643403,4.3484721984,4
3.373424,910704,1030,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3.8913235615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.6820151742,3.9937718218,3.1816753757,3.0178263398,3.6008379371,4.0121254222,3.6913048043,2.991257806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.182035847,8.8259959942,10.521310563,22.300814544,11.743634458,14.223584271,16.333787909,0,0,0,0,0,0,0,0,0,4.1206514317,3
2.843872,910852,295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8495397386,3.0903660868,3.2638026483,3.1029046068,4.3954103232,4.2146980639,4.8898338855,2.9569413157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.437812001,9.5987661013,9.5140637941,23.006163683,23.129367214,36.484038293,32.699911809,0,0,0,0,0,15.661202732,0,0,0,2.6612374055,9
5.082172,749715,230,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0489007833,2.9395998904,3.302863538,3.3254243993,4.3914341894,4.2790178663,5.174086424,3.0489435542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.179944861,11.817803584,11.815020902,23.734558574,14.018097268,34.601217849,24.436664591,0,0,0,0,0,0,0,0,0,5.2223819603,3
3.694911,1290798,203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835172,0,0,0,0,0,2.7120864773,3.0576672189,3.2722484161,3.142165785,3.9978370316,3.9446703438,3.5385788296,2.9911911812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.335341061,8.8315335095,8.8719182713,25.435145598,15.445426043,18.429024832,22.593210002,0,0,0,0,0,0,0,0,0,3.5694489135,8
5.054247,905957,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.2917009377,0,0,0,0,0,1,0,3.2660958742,3.3303883124,3.1933297733,3.26282365,4.1160478662,3.1897059344,4.5393100866,2.944423017,0,0,0,0,0,0,0,0,0,1.49,72.7,0,0,0,13.771831884,11.069899184,12.929872634,21.330030681,8.6774306032,14.271012368,20.730191522,0,0,0,0,0,0,0,1,0,4.5475000012,3
3.113837,1290798,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835172,0,0,0,0,0,2.7120864773,3.0576672189,3.2722484161,3.142165785,3.9978370316,3.9446703438,3.5385788296,2.9911911812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.335341061,8.8315335095,8.8719182713,25.435145598,15.445426043,18.429024832,22.593210002,0,0,0,0,0,0,0,0,0,5.7087260244,10
5.801788,924240,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.831336,0.632105,1,0,9.578193468,0,0.823976,0,0,0,0,0,3.3626915153,3.5091029542,3.2929279331,3.3342505266,4.0786836544,4.4790316673,4.5416751315,5.1863054991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.899995115,9.3878381958,11.134833737,34.29907166,9.2806922623,11.952839838,13.922570011,0,0,0,0,0,0,0,0,0,5.8078325057,8
5.768896,910910,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798032,0,0.746166,0.746166,0,0,11.824999272,0,0,0,0,0,0,0,3.0779615408,3.5977587079,3.299945304,2.9819082181,4.4682331975,3.8940011801,4.9373410672,3.0678321449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9059728125,9.3185928963,9.6881194057,25.703774807,11.103853975,15.565778087,13.435400252,11.141596442,0,14.835146662,0,0,0,0,0,0,6.0293377957,2
2.732592,906801,1142,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.2670641507,0,0,0,0,0,0.824886,0,2,0,5.8338085826,0,0,0,0,0,0,0,3.5425441968,3.3284598588,3.3045836914,3.0299149741,4.1901545637,4.1550541969,4.9168190692,3.0712562864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.057740355,8.6524876773,8.4675315804,23.28593947,13.99418582,16.706166605,17.401336445,0,0,0,0,0,0,0,2,0,2.5932767163,3
5.735854,905946,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.55673,0,2,0,0,0,0,0,1,1,1,0,2.9346408359,3.5195166351,3.3867450328,3.3054909788,3.7543195725,3.8552842174,5.755060257,3.0265696164,0,-44,0,0,0,0,0,0,-2.52,0,0,0,0,0,9.9073944537,8.9906748285,9.751246711,24.069724645,11.042944982,15.440939907,12.593089016,0,0,0,10.561303339,0,0,0,0,22.473643403,5.9148622512,1
4.62148,1240172,1030,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.680259,0,0,0.875777,13.150189286,0,0.875777,0,0,0,1,0,2.9508577831,3.7810059311,3.3126619696,4.5231074419,3.7723026065,4.3515376923,3.2733266995,2.964879319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.135224529,10.6694048,10.390944512,20.514195643,10.026832833,12.167289554,17.362411827,0,0,0,0,0,0,0,1,0,5.6497758397,10
