IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_797,Fingerprint_791,Fingerprint_784,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,SDOM_subdomainXI_EXP,PWY_R_HSA_2029480,PWY_R_HSA_449147,PWY_R_HSA_983231,GO_0030036,FAM_Other_CSV,EXP_STKLD1,EXP_CLK3,EXP_KDR_X_EXP_FGF18,EXP_KDR_X_EXP_RHOA,EXP_KDR_X_EXP_RNF41,EXP_KDR_X_EXP_WASF1,EXP_MAP3K9_X_EXP_RAC1,EXP_OXSR1_X_EXP_SLC22A14,EXP_RPS6KB1_X_EXP_EIF4B,EXP_RPS6KB1_X_EXP_LAMTOR5,EXP_RPS6KB1_X_EXP_MYC,EXP_TAF1_X_EXP_BRPF3,EXP_TAF1_X_EXP_HIST1H2BC,EXP_TAF1_X_EXP_TEX10,PWY_R_HSA_112316_EXP_X_PWY_R_HSA_9006934_EXP,PWY_R_HSA_1643685_X_PWY_R_HSA_372790,PWY_R_HSA_168138_X_PWY_R_HSA_397014,PWY_R_HSA_168138_X_PWY_R_HSA_76002,PWY_R_HSA_195258_X_PWY_R_HSA_2454202,GO_0006397_EXP_X_GO_0018105_EXP,GO_0006397_X_GO_0018105,Predicted IC50,Validation
1.919311,907286,158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,5.0425070605,0,0,0,0,0,3.1685019517,3.8239092219,15.554099144,34.372934212,15.108041581,15.758934336,32.492035568,23.39223781,66.39738673,26.094162674,84.369887679,28.113403673,17.434375276,38.604081135,0,0,0,0,0,15.892913955,1,0.9427761586,1
2.36843,1298526,294,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,3.3388858262,0,1,0,0,0,3.2538821083,3.8462520067,11.250662491,33.49022448,15.604598729,16.685635861,33.101221307,18.63867371,57.103356855,22.746213058,66.706066889,26.599553928,15.18318369,36.614460851,0,0,0,0,0,0,0,3.2105965155,7
5.667451,909904,288,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,3.4068077975,3.9681107995,9.4071356289,30.636253707,13.38411752,15.223041164,36.188235107,16.01811223,50.417214596,19.596301808,63.846567065,24.165643781,14.278762314,33.769007695,0,1,4,2,1,0,0,4.6197060166,2
2.128019,1240219,177,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.6020540139,0,0,0,0,0,3.249145633,3.6641921814,11.340995813,35.05088938,19.337050127,16.153103741,32.800291883,20.620253084,64.407491649,25.633685483,69.483460696,32.826930009,17.670769369,37.967063731,0,0,0,0,0,0,0,3.026432105,9
6.281064,925348,230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,3.4205355436,0,1,0,0,0.666318,3.4363453569,3.9187054945,10.848699722,34.5222059,16.560455796,16.483067979,35.442496222,17.516318568,55.323898171,19.525442725,64.779017833,28.178835196,16.598131692,34.129537708,0,0,1,1,0,0,0,5.7747744417,8
1.257717,1298476,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,3.2984018808,3.9163769182,11.147370527,36.028861295,15.241738703,14.372316596,41.450553281,18.613782301,48.545736972,21.02714618,56.067683325,23.452659508,14.466252982,28.563535186,0,1,0,0,0,0,0,1.8201170926,3
4.134978,1240201,255,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1363862494,3.5567594087,10.873492261,36.629360428,16.10033395,19.278398613,32.55571892,22.58675622,44.653218883,18.356726111,61.370952299,31.360716083,14.695381653,39.48826354,0,0,0,0,0,0,0,4.0718617143,6
2.382827,753624,1010,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4.3159013454,0,2,0,0,0,2.9977596208,3.6516236633,15.38374854,36.129247889,14.875654967,13.644016574,35.338290997,22.524333905,48.809111499,22.608684598,67.664263878,21.439984666,15.65246043,29.565007744,0,0,2,2,0,0,0,1.1329680595,6
4.62143,906821,281,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0183267077,3.725965908,10.198472845,35.40319048,16.339052445,14.317716438,34.084124723,16.816685831,49.60038251,22.709364583,63.404909482,24.789706294,15.258997451,27.435837129,0,0,0,0,0,0,0,4.3258921338,3
5.415696,1240208,229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3.1476922709,0,0,0,0,0,3.368842601,3.6966018322,10.384739211,31.402637146,15.571921477,16.839996335,33.437772895,18.42081458,48.804166761,21.466092406,60.314571762,23.698130776,14.754543276,35.651058195,0,1,0,0,0,0,0,4.5592155158,4
4.245136,1290797,229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3.3840040192,0,1,0,0,0,3.0737603195,3.671049874,10.668354876,37.170694383,14.116669014,17.787715362,33.758587528,17.36284389,45.722838198,18.130782622,67.3378998,25.548405306,13.708047763,37.07839098,0,0,0,0,0,0,0,3.7306148431,6
5.402276,753624,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,4.3159013454,0,2,0,0,0,2.9977596208,3.6516236633,15.38374854,36.129247889,14.875654967,13.644016574,35.338290997,22.524333905,48.809111499,22.608684598,67.664263878,21.439984666,15.65246043,29.565007744,0,0,2,2,0,0,0,5.0449526677,4
1.862414,906821,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.0183267077,3.725965908,10.198472845,35.40319048,16.339052445,14.317716438,34.084124723,16.816685831,49.60038251,22.709364583,63.404909482,24.789706294,15.258997451,27.435837129,0,0,0,0,0,0,0,2.5731531095,6
3.465857,906693,1023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,5.1922815341,0,0,0,0,0,3.0569909019,3.714383871,10.75139275,36.290855256,15.813467678,17.304177867,35.998233672,18.493601171,45.437104022,20.440921601,55.525404902,24.060302447,18.562573161,35.055525301,18.148965502,0,0,0,0,0,0,3.1735861084,9
4.802106,1290797,230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,3.3840040192,0,1,0,0,0,3.0737603195,3.671049874,10.668354876,37.170694383,14.116669014,17.787715362,33.758587528,17.36284389,45.722838198,18.130782622,67.3378998,25.548405306,13.708047763,37.07839098,0,0,0,0,0,0,0,4.6279577015,9
4.259459,1298219,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.1288405274,3.5530196183,17.41575612,33.168268217,14.354516598,17.416128907,34.978941372,19.391364662,50.46840823,23.226827166,61.528517037,25.396163942,17.1982529,31.992708384,0,0,0,0,0,0,0,4.5853338112,4
5.34266,1298219,1025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.1288405274,3.5530196183,17.41575612,33.168268217,14.354516598,17.416128907,34.978941372,19.391364662,50.46840823,23.226827166,61.528517037,25.396163942,17.1982529,31.992708384,0,0,0,0,0,0,0,5.232785179,9
3.980234,1298476,288,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,3.2984018808,3.9163769182,11.147370527,36.028861295,15.241738703,14.372316596,41.450553281,18.613782301,48.545736972,21.02714618,56.067683325,23.452659508,14.466252982,28.563535186,0,1,0,0,0,0,0,5.2491507,5
5.139376,1240208,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,3.1476922709,0,0,0,0,0,3.368842601,3.6966018322,10.384739211,31.402637146,15.571921477,16.839996335,33.437772895,18.42081458,48.804166761,21.466092406,60.314571762,23.698130776,14.754543276,35.651058195,0,1,0,0,0,0,0,5.0889867853,3
3.07746,910907,331,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,3.3776403327,3.6950581768,10.992735829,34.599801057,14.228240126,15.094739761,34.376229385,19.403872466,44.990283153,18.737105817,58.097962174,23.760444043,12.366397772,28.263865488,0,2,2,2,0,0,0,3.5440633265,6
3.155119,1298141,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,3.2694515074,4.0358112005,9.4346036921,34.243274433,15.289266003,14.366689146,32.719067209,19.725423133,44.092829319,18.956204649,61.028906651,22.414056824,16.234713425,37.247959452,0,0,1,1,1,0,0,3.2876580645,1
4.607526,724870,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3027841123,3.8880234566,11.831859937,36.412853238,15.765058663,16.401146787,32.989972803,19.758010692,43.85329185,18.863814128,56.910121814,24.052123944,15.640351329,37.677706658,0,0,0,0,0,0,0,4.0182569532,8
1.776043,910907,308,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,1,0,0,3.3776403327,3.6950581768,10.992735829,34.599801057,14.228240126,15.094739761,34.376229385,19.403872466,44.990283153,18.737105817,58.097962174,23.760444043,12.366397772,28.263865488,0,2,2,2,0,0,0,1.0311044038,4
2.975215,1240218,1219,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.3042220484,3.7608931676,9.5665930868,31.449444129,13.198513647,12.470505617,37.618956585,16.858397438,51.615323945,21.733884072,43.834453152,29.723474342,15.501634196,26.44518705,0,1,0,0,0,0,0,3.2992372158,5
2.121464,906821,306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0183267077,3.725965908,10.198472845,35.40319048,16.339052445,14.317716438,34.084124723,16.816685831,49.60038251,22.709364583,63.404909482,24.789706294,15.258997451,27.435837129,0,0,0,0,0,0,0,2.3210824134,5
0.818998,1240208,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3.1476922709,0,0,0,0,0,3.368842601,3.6966018322,10.384739211,31.402637146,15.571921477,16.839996335,33.437772895,18.42081458,48.804166761,21.466092406,60.314571762,23.698130776,14.754543276,35.651058195,0,1,0,0,0,0,0,1.7021956684,3
3.586531,906821,1052,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0183267077,3.725965908,10.198472845,35.40319048,16.339052445,14.317716438,34.084124723,16.816685831,49.60038251,22.709364583,63.404909482,24.789706294,15.258997451,27.435837129,0,0,0,0,0,0,0,4.6917799552,4
-0.541294,1240219,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,3.6020540139,0,0,0,0,0,3.249145633,3.6641921814,11.340995813,35.05088938,19.337050127,16.153103741,32.800291883,20.620253084,64.407491649,25.633685483,69.483460696,32.826930009,17.670769369,37.967063731,0,0,0,0,0,0,0,0.5208960357,4
3.796087,906821,329,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0183267077,3.725965908,10.198472845,35.40319048,16.339052445,14.317716438,34.084124723,16.816685831,49.60038251,22.709364583,63.404909482,24.789706294,15.258997451,27.435837129,0,0,0,0,0,0,0,4.8453765811,9
3.444769,1290797,294,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,3.3840040192,0,1,0,0,0,3.0737603195,3.671049874,10.668354876,37.170694383,14.116669014,17.787715362,33.758587528,17.36284389,45.722838198,18.130782622,67.3378998,25.548405306,13.708047763,37.07839098,0,0,0,0,0,0,0,3.5282375724,4
0.952092,907286,1143,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5.0425070605,0,0,0,0,0,3.1685019517,3.8239092219,15.554099144,34.372934212,15.108041581,15.758934336,32.492035568,23.39223781,66.39738673,26.094162674,84.369887679,28.113403673,17.434375276,38.604081135,0,0,0,0,0,15.892913955,1,0.8615239333,5
-2.73622,1298219,1060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.1288405274,3.5530196183,17.41575612,33.168268217,14.354516598,17.416128907,34.978941372,19.391364662,50.46840823,23.226827166,61.528517037,25.396163942,17.1982529,31.992708384,0,0,0,0,0,0,0,-2.249526595,4
4.678161,1298219,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3.1288405274,3.5530196183,17.41575612,33.168268217,14.354516598,17.416128907,34.978941372,19.391364662,50.46840823,23.226827166,61.528517037,25.396163942,17.1982529,31.992708384,0,0,0,0,0,0,0,5.1583450914,7
4.857373,925348,329,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.4205355436,0,1,0,0,0.666318,3.4363453569,3.9187054945,10.848699722,34.5222059,16.560455796,16.483067979,35.442496222,17.516318568,55.323898171,19.525442725,64.779017833,28.178835196,16.598131692,34.129537708,0,0,1,1,0,0,0,4.8482900428,8
2.718854,1298475,1164,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.809149,3.0561182125,3.6200860995,11.097604481,33.527751172,16.821898854,13.865360627,34.098755389,20.709819146,56.172685663,22.107538887,67.084194389,26.962153158,16.539433187,30.801707253,0,0,0,0,0,0,0,2.9357445006,3
2.348188,1298526,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,3.3388858262,0,1,0,0,0,3.2538821083,3.8462520067,11.250662491,33.49022448,15.604598729,16.685635861,33.101221307,18.63867371,57.103356855,22.746213058,66.706066889,26.599553928,15.18318369,36.614460851,0,0,0,0,0,0,0,3.711753807,9
4.812887,925347,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3.066637805,3.6870945769,10.53139302,35.079171289,14.830554996,18.366210856,38.051194521,20.675910067,54.952398311,22.612745976,69.124436111,26.590906442,14.410724563,30.390076413,0,0,0,0,0,0,0,5.0599676601,2
1.088462,1298526,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,3.3388858262,0,1,0,0,0,3.2538821083,3.8462520067,11.250662491,33.49022448,15.604598729,16.685635861,33.101221307,18.63867371,57.103356855,22.746213058,66.706066889,26.599553928,15.18318369,36.614460851,0,0,0,0,0,0,0,1.2592165548,8
1.425469,753624,178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4.3159013454,0,2,0,0,0,2.9977596208,3.6516236633,15.38374854,36.129247889,14.875654967,13.644016574,35.338290997,22.524333905,48.809111499,22.608684598,67.664263878,21.439984666,15.65246043,29.565007744,0,0,2,2,0,0,0,1.1317193913,5
6.364362,1298476,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.2984018808,3.9163769182,11.147370527,36.028861295,15.241738703,14.372316596,41.450553281,18.613782301,48.545736972,21.02714618,56.067683325,23.452659508,14.466252982,28.563535186,0,1,0,0,0,0,0,5.4848111384,7
3.539965,1298475,1129,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.809149,3.0561182125,3.6200860995,11.097604481,33.527751172,16.821898854,13.865360627,34.098755389,20.709819146,56.172685663,22.107538887,67.084194389,26.962153158,16.539433187,30.801707253,0,0,0,0,0,0,0,2.8350750415,10
-2.128491,906821,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.0183267077,3.725965908,10.198472845,35.40319048,16.339052445,14.317716438,34.084124723,16.816685831,49.60038251,22.709364583,63.404909482,24.789706294,15.258997451,27.435837129,0,0,0,0,0,0,0,-5.150572573,1
-2.222595,1298476,1057,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,3.2984018808,3.9163769182,11.147370527,36.028861295,15.241738703,14.372316596,41.450553281,18.613782301,48.545736972,21.02714618,56.067683325,23.452659508,14.466252982,28.563535186,0,1,0,0,0,0,0,-1.447884739,7
4.645002,1240201,292,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.1363862494,3.5567594087,10.873492261,36.629360428,16.10033395,19.278398613,32.55571892,22.58675622,44.653218883,18.356726111,61.370952299,31.360716083,14.695381653,39.48826354,0,0,0,0,0,0,0,4.1258189131,5
4.878342,1240201,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1363862494,3.5567594087,10.873492261,36.629360428,16.10033395,19.278398613,32.55571892,22.58675622,44.653218883,18.356726111,61.370952299,31.360716083,14.695381653,39.48826354,0,0,0,0,0,0,0,5.4470194034,10
4.678168,1298533,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.3004300842,3.9529428071,8.5799084907,30.508948538,13.234119661,13.285503592,37.089906261,19.436834764,49.481177017,19.516470637,73.819758173,28.750151216,15.333096304,35.45005383,0,0,0,0,0,0,0,4.5249651268,1
2.85199,1298533,1219,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3004300842,3.9529428071,8.5799084907,30.508948538,13.234119661,13.285503592,37.089906261,19.436834764,49.481177017,19.516470637,73.819758173,28.750151216,15.333096304,35.45005383,0,0,0,0,0,0,0,2.8768577727,8
3.951819,1290797,330,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,3.3840040192,0,1,0,0,0,3.0737603195,3.671049874,10.668354876,37.170694383,14.116669014,17.787715362,33.758587528,17.36284389,45.722838198,18.130782622,67.3378998,25.548405306,13.708047763,37.07839098,0,0,0,0,0,0,0,4.3173665375,8
3.375022,1298526,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,3.3388858262,0,1,0,0,0,3.2538821083,3.8462520067,11.250662491,33.49022448,15.604598729,16.685635861,33.101221307,18.63867371,57.103356855,22.746213058,66.706066889,26.599553928,15.18318369,36.614460851,0,0,0,0,0,0,0,2.3876779676,5
-0.875399,724870,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.3027841123,3.8880234566,11.831859937,36.412853238,15.765058663,16.401146787,32.989972803,19.758010692,43.85329185,18.863814128,56.910121814,24.052123944,15.640351329,37.677706658,0,0,0,0,0,0,0,-0.183999644,3
