IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_788,Fingerprint_785,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_161,PKA_161_ENG,PKA_161_EXP,MUT_CDC42BPB,MUT_MAP3K9_EXP,MUT_MAP4K1,MUT_NME9,MUT_NME9_EXP,MUT_NPR2_EXP,MUT_TNIK,MUT_TNIK_EXP,CNV_PTK2_gain,REC_R_HSA_176298_EXP,REC_R_HSA_5692755,PWY_R_HSA_1250196,PWY_R_HSA_1250196_EXP,PWY_R_HSA_1640170_CSV,PWY_R_HSA_416482_CSV,PWY_R_HSA_6804115,PWY_R_HSA_68877_CSV,GO_0003351,GO_0003351_EXP,GO_0031100_CSV,GO_0032436_CSV,GO_0042060,GO_0048813_EXP,GO_0050798_EXP,SFAM_TSSK,EXP_EPHB6,EXP_MAP3K12,EXP_TYK2,EXP_PRKCG,EXP_PAK3,EXP_SIK2,EXP_GRK3_X_EXP_OR52I1,EXP_GRK3_X_EXP_OR5L2,EXP_RIPK3_X_EXP_FADD,EXP_RIPK3_X_EXP_NFKBIA,EXP_SYK_X_EXP_CLEC7A,EXP_WNK2_X_EXP_SLC12A3,REC_R_HSA_141409_EXP_X_REC_R_HSA_2316434_EXP,PWY_R_HSA_109606_EXP_X_PWY_R_HSA_418594_EXP,PWY_R_HSA_109606_X_PWY_R_HSA_2187338,PWY_R_HSA_162906_X_PWY_R_HSA_69620,PWY_R_HSA_2029480_X_PWY_R_HSA_3700989,PWY_R_HSA_2187338_EXP_X_PWY_R_HSA_2672351_EXP,PWY_R_HSA_2187338_X_PWY_R_HSA_2672351,PWY_R_HSA_2187338_X_PWY_R_HSA_3700989,PWY_R_HSA_2187338_X_PWY_R_HSA_5633007,PWY_R_HSA_5663205_X_PWY_R_HSA_6804757,GO_0006351_X_GO_0045184,GO_0006355_EXP_X_GO_0031397_EXP,GO_0007411_X_GO_0034446,GO_0016567_X_GO_0045793,GO_0030155_X_GO_1901796,Predicted IC50,Validation
4.451751,910927,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0437723503,4.0042123915,7.7622736505,3.0986377163,2.9351703016,4.6542612685,9.197060562,10.490016776,20.758671481,26.887390923,7.9184351728,15.679278112,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.0468475048,3
4.421931,910948,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706277,0,1,0,0,0,5.9246733677,4.0908234016,7.4849890305,3.247984012,3.1769013349,4.3184694508,11.394720435,12.317658888,21.237560287,26.497848268,9.7646594824,10.699836459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0596669096,9
4.73523,924240,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831336,0.632105,2,0,0,0,0,0,0,0,0,0,3.3626915153,3.5091029542,7.5828358681,3.2929279331,3.3342505266,4.0786836544,9.3878381958,11.430416058,34.29907166,27.178799039,9.2806922623,10.162700203,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4.446761095,8
5.291858,946359,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80856,0,0,0,0,0,0,0,1,4.5428910227,0,0,4.0776189235,3.1851297775,8.8942901558,3.3987970633,3.4189612907,4.1787118168,8.5400514976,9.287973014,24.245172292,25.954932399,16.162280349,12.812561837,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2410699172,5
7.036911,949093,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.9382338563,0,0,0,0.650866,0,1,0.650866,0,0,0,0.650866,0,4.1414330091,0,0,2.9223807838,5.1080496892,6.5519084875,3.3286806027,4.4512434316,3.9267117855,10.294714153,10.796598162,23.434420357,27.687150809,10.888393117,9.2806405367,0,9.3250946879,1,0,0,9.8591168081,1,2,2,0,2,0,0,1,0,6.8278706355,2
5.118168,1240172,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875777,0,0,0.875777,1,2.771032151,0,0,0,0,5.5874819799,0,2.9508577831,3.7810059311,5.677357163,3.3126619696,4.5231074419,3.7723026065,10.6694048,11.708850087,20.514195643,27.624715795,10.026832833,12.217429183,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.5757183758,6
5.290088,1290798,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7120864773,3.0576672189,7.3366492987,3.2722484161,3.142165785,3.9978370316,8.8315335095,9.5943730104,25.435145598,28.020644525,15.445426043,8.0563290269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6914979552,10
4.435695,1290905,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.781817,0,6.1753097041,6.1753097041,0,3.1959557893,3.2284287252,6.7873031789,3.217966342,3.9107803123,4.1455546591,11.143538899,12.297326693,24.716680698,26.48049107,15.513511382,8.7649808905,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4.5207318972,1
5.770053,1290906,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845121,0,0,0.845121,0,0,0,0.845121,1,3.4612595513,3.4612595513,0,3.7910974138,3.2242060431,6.8675388733,3.3154121366,3.0894007391,3.8949076743,8.9486734914,10.138392498,23.431149798,28.95744702,9.0395424867,11.649356601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.7157818263,2
5.501337,1290922,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1172814714,3.6211484971,9.4677814599,3.3584528186,3.2563929585,4.2897656247,9.875665453,9.8624650849,30.87263868,31.979568286,11.0615345,9.9771490153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.2895762761,10
4.003046,1298157,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.914430279,3.144626821,7.2371728093,3.2092251494,3.0497134271,4.4151941244,10.771952797,11.143588145,22.553257314,23.915803241,9.8327124775,13.830415722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.392621829,8
5.158864,1303900,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0937818071,0,0,0,0,0,0.770904,0,0,0,0,0,0,0,0,0,0,0,3.1145994284,3.3401512287,8.5684995651,3.2109697826,3.2222939622,3.658049865,13.631347654,16.240510911,29.329438204,27.204769586,9.2792425493,11.029626213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8958069936,2
4.881072,1330941,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3843228464,0,0,0,0,0,1,4.815837098,0,0,0,0,0,0,0,0,0,0,0,0,3.1592079292,3.4418423859,6.638479365,3.2662818961,3.1548571355,3.5396686041,9.7672065049,11.733350578,31.177610771,28.104436477,15.346735658,9.8476004652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3488286109,5
4.225478,749710,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3185826133,2.9996791651,7.908006052,3.2613558719,3.0777875191,4.3733548782,12.417500552,11.945611425,24.328845618,28.767089315,14.525753491,9.0221495337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3808379002,2
2.515056,749711,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2249086224,3.105042331,9.0040724196,3.280185472,3.617051823,4.3351031059,12.50753755,13.769342193,25.957367165,23.867836003,21.462135796,20.942342254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6007777005,6
2.341458,749712,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810793,0,0,0,0,0,0,0,0,0,0,3.2197405116,3.5905487178,7.8244297182,3.2660987834,3.2272018637,4.054982507,13.15498909,14.285270724,26.182665525,27.554642242,10.482874539,10.146576854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9558023036,1
3.798147,749714,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6847730768,3.1033603521,7.9093392573,3.1788454817,3.1494707609,3.9718528653,8.1132915396,9.1684334948,24.883023406,28.761854086,14.245266957,16.382453061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1828038888,5
3.541408,749715,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791673,0,0,0,0,0,0,0,0,0,0,0,3.0489007833,2.9395998904,8.4648590409,3.302863538,3.3254243993,4.3914341894,11.817803584,12.504011993,23.734558574,21.742239263,14.018097268,21.621543362,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.0349537917,7
3.595907,749716,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7522302436,3.3734940905,8.1319606904,3.3966364248,3.6788421359,3.7941087045,11.921041055,12.677097595,24.221754115,27.695483137,11.232768271,16.298043504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7963438705,2
1.429648,749717,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0.833567,0,0,0,0.833567,0,0,0,0,3.1564023623,3.3776156033,7.3522622151,3.1943787018,3.1210505897,4.2488504859,13.470559202,14.597155828,21.800343201,25.312369883,15.150238868,12.049952624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4941651994,8
1.18783,905946,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.1695278772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1483053488,3.1483053488,0,2.9346408359,3.5195166351,8.0952808852,3.3867450328,3.3054909788,3.7543195725,8.9906748285,9.9010193094,24.069724645,29.806207661,11.042944982,9.9369822972,0,0,0,0,0,0,0,0,0,0,0,10.561303339,0,0,0,1.6502843579,2
3.234945,905951,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9356907683,4.7960404509,8.3278871806,3.2831908106,4.1627434547,4.7470703329,8.0587269391,9.3293760178,22.341599528,23.696575427,8.786410971,8.2523546794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9244833067,4
1.562817,905960,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3.3783773107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1175436087,3.1853169966,8.0296604124,3.254000965,3.109808918,4.0326284163,9.7236146414,10.679116386,25.961922618,29.953694376,8.5503358157,8.6031185117,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.1588813002,5
2.180466,906801,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.9385839536,3.2670641507,0,0,0,0,0,0,0,0,0.824886,0,0,0,0,0,0,0,0,0,0,3.5425441968,3.3284598588,7.527113165,3.3045836914,3.0299149741,4.1901545637,8.6524876773,9.4495982374,23.28593947,29.213358057,13.99418582,11.095833941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0114010538,3
3.136508,906812,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8546026547,3.4823429827,7.0105596892,3.2122513846,3.1417491662,4.3741028047,10.854866731,11.232458055,21.417846284,24.261607854,8.9998635431,14.003953785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0224527519,4
1.512369,906844,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.5425760809,0,0,0,0,0,0,0,0,0,0,0,0,6.9660404784,3.9935349319,8.0326658835,3.1154436506,3.1549497654,4.1654271861,18.230124864,20.747169665,18.992536448,20.96758984,28.041158397,16.516505088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7120553376,6
2.207784,906862,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0334776898,0,0,1,1,3.7540713141,0,0,0,0,0,0,0,0,1,0,0,0,3.2220061363,3.0720914693,6.7991233014,3.2486245769,3.3155984591,4.1194587757,12.129669764,13.928260339,21.608045354,24.543784331,17.371310825,13.450641312,21.119418433,0,0,3,0,0,0,0,0,3,0,0,0,0,1,1.9331082218,7
1.809777,907045,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.790263,0,0,0,0,0,3.2276833326,3.2084051927,7.3191469118,3.2926216917,3.13870324,3.9324102927,9.0478393227,9.9773109037,23.901394828,23.943238816,9.2898589887,9.2413636759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1256124751,2
0.801449,907046,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3.1680062792,3.6120473152,7.467399251,3.1990845707,3.0744334779,5.0929809529,18.309414136,17.708619242,24.254904886,28.949971755,10.361611226,11.391983786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6929579404,3
0.525879,907047,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3344626692,3.1178521552,8.466781423,3.2022425586,3.0635048006,5.1716707266,12.44303597,11.580777971,24.918913094,33.7571893,16.756130134,11.658022611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8341477532,1
2.157532,908121,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4631941541,0.736316,0,0,0,0,0,0,0,0,0,0,0,3.7257575609,3.076681571,7.37549887,3.2529690537,3.1057240383,4.1819802353,12.774842871,12.76880635,29.761103906,28.861195335,11.696654278,12.031156584,14.862353769,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2.7999925024,5
3.404757,908122,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1942800368,3.1929792419,8.4414040602,3.145263083,3.2305508519,4.2327432133,11.409284038,11.722432444,25.874108959,25.094442892,8.7051471259,9.2509841967,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0195966779,10
2.89132,908151,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.9550698372,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3.2214327207,2.9426406728,7.2323673931,3.3541533356,3.1014435663,4.3880125001,15.302616016,17.485414191,21.657687404,25.536629408,14.293288019,10.196397714,0,0,0,0,0,0,0,0,0,2,0,22.867464758,0,0,0,2.8296879372,9
2.114775,909256,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.7438427469,0,0,0,0,0,0,0,0,1,0,0,1,4.9567786481,2.9840274988,8.4997530615,3.2115009656,3.2404682811,4.173155721,15.536010483,16.591660152,22.042506029,19.971393929,21.866113676,13.424871261,16.780027177,0,0,1,0,0,0,0,0,0,0,50.581408328,1,0,0,2.4649756624,9
3.365042,909778,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.9694447594,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6516836973,0.851541,0,1,0,0,0,3.1414368884,3.3675542792,7.495562085,3.5408128705,3.164356259,3.7978911982,9.6490466138,9.9367117404,29.443844379,29.807169882,12.199731455,11.864396956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8479655889,7
4.928821,909907,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.4273106751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2823691038,3.1007184164,7.6785115348,3.4287868551,3.0482812891,3.5967514393,13.880289264,15.438833059,23.115335685,24.963463509,13.113751191,11.129538037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.477935299,5
