IC50,Cancer,Drug,EXP_STK10,EXP_PLK3,EXP_PRKCG,EXP_SGK2,EXP_CLK4,Predicted IC50,Validation
3.807287,924238,1030,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,5
5.388307,930299,1030,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,9
2.632663,1240154,1030,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,4
3.647606,1240223,1030,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,3
3.60634,1290722,1030,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,1
0.551471,906696,1037,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,9
1.39226,906795,1037,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,3
1.287192,906864,1037,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,7
-0.957977,910568,1037,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,3
1.661045,924102,1037,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,3
0.803014,924104,1037,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,5
1.345533,924238,1037,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,8
3.00102,930299,1037,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,1
0.299158,1240154,1037,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,1
0.314975,1240223,1037,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,3
1.867947,1290722,1037,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,9
0.906157,906696,1038,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,4
0.942338,906795,1038,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,5
1.603811,906864,1038,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,5
1.867132,910568,1038,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,10
2.355958,924102,1038,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,3
1.799093,924104,1038,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,6
1.597141,924238,1038,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,9
3.574859,930299,1038,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,3
1.199483,1240154,1038,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,8
1.979003,1240223,1038,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,7
2.45331,1290722,1038,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,3
4.24674,906696,1039,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,2
5.304008,906795,1039,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,1
4.936203,906864,1039,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,9
4.470123,910568,1039,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,7
5.002848,924102,1039,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,2
4.281061,924104,1039,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,4
4.525571,924238,1039,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,9
5.93407,930299,1039,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,3
4.116706,1240154,1039,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,4
5.161611,1240223,1039,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,6
4.950581,1290722,1039,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,10
3.597231,906696,1042,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,4
4.927986,906795,1042,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,4
3.563529,906864,1042,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,2
2.620335,910568,1042,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,2
2.538078,924102,1042,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,4
3.410669,924104,1042,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,1
4.289204,924238,1042,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,6
2.451308,930299,1042,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,7
2.361712,1240154,1042,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,10
3.738743,1240223,1042,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,5
4.107589,1290722,1042,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,6
2.218057,906696,1043,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,3
4.822336,906795,1043,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,9
4.13545,906864,1043,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,7
3.760726,910568,1043,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,4
3.276226,924102,1043,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,8
3.72375,924104,1043,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,9
4.530098,924238,1043,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,4
5.429668,930299,1043,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,4
3.60276,1240154,1043,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,8
4.484514,1240223,1043,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,6
4.52468,1290722,1043,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,1
2.664176,906696,1046,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,8
2.158939,906795,1046,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,2
1.012565,906864,1046,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,10
2.913388,910568,1046,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,3
3.023309,924102,1046,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,9
2.14696,924104,1046,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,5
1.128948,924238,1046,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,7
3.21727,930299,1046,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,4
0.198639,1240154,1046,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,10
1.593743,906696,1049,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,1
3.154958,906795,1049,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,1
2.354841,906864,1049,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,10
1.482147,910568,1049,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,2
3.346143,924102,1049,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,3
2.717266,924104,1049,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,4
1.98416,924238,1049,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,6
4.179523,930299,1049,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,10
2.507174,1240154,1049,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,5
2.303889,1240223,1049,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,9
3.415255,1290722,1049,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,9
0.909311,906696,1050,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,3
3.205958,906795,1050,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,5
1.461635,906864,1050,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,8
0.661719,910568,1050,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,8
1.577219,924102,1050,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,10
1.536469,924104,1050,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,9
2.616064,924238,1050,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,5
2.252922,930299,1050,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,3
0.261403,1240154,1050,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,9
0.091369,1240223,1050,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,10
3.18388,1290722,1050,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,10
2.606193,906696,1052,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,6
3.728468,906795,1052,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,7
4.367126,906864,1052,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,4
2.069883,910568,1052,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,10
2.830491,924102,1052,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,4
3.245221,924104,1052,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,3
2.734471,924238,1052,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,1
5.02365,930299,1052,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,1
1.176835,1240154,1052,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,6
2.934997,1240223,1052,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,2
1.907928,1290722,1052,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,4
-0.685859,906696,1053,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,7
1.977333,906795,1053,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,1
2.36727,906864,1053,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,7
1.17896,910568,1053,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,5
1.488472,924102,1053,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,7
1.40628,924104,1053,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,5
0.501832,1240154,1053,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,6
1.883754,1240223,1053,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,4
2.101271,1290722,1053,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,6
-1.539123,906696,1054,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,7
1.249235,906795,1054,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,5
2.847099,906864,1054,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,9
-0.587881,910568,1054,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,6
1.252063,924102,1054,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,9
0.119867,924104,1054,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,5
-0.007182,1240154,1054,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,3
-0.781624,1240223,1054,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,7
1.277459,1290722,1054,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,8
-3.423126,906696,1057,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,2
-3.088544,906795,1057,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,1
-3.658832,906864,1057,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,8
-4.084813,910568,1057,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,6
-3.095591,924102,1057,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,6
-3.876709,924104,1057,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,8
2.022828,930299,1057,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,2
-3.633781,1240154,1057,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,5
-3.737408,1240223,1057,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,4
-2.316035,1290722,1057,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,1
-0.920557,906696,1059,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,9
-0.359673,906795,1059,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,1
0.918101,906864,1059,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,6
-0.437438,910568,1059,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,7
0.437048,924102,1059,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,4
-0.553446,924104,1059,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,2
0.146281,930299,1059,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,8
-1.760751,1240154,1059,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,4
-0.842915,1240223,1059,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,5
0.45668,1290722,1059,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,1
-4.745907,906696,1060,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,7
-2.697249,906795,1060,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,6
-1.026621,906864,1060,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,9
-1.577625,910568,1060,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,2
-2.573997,924102,1060,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,4
-2.555203,924104,1060,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,1
1.864892,930299,1060,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,7
-4.599311,1240154,1060,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,2
-4.72149,1240223,1060,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,2
-3.200935,1290722,1060,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,10
0.412659,906696,1061,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,5
1.96357,906795,1061,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,5
4.150007,906864,1061,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,6
4.065914,910568,1061,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,5
3.934051,924102,1061,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,10
3.174889,924104,1061,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,4
4.740236,930299,1061,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,1
0.971711,1240154,1061,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,4
2.278787,1240223,1061,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,1
4.196038,1290722,1061,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,1
-0.358798,906696,1129,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,4
3.120794,906795,1129,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,6
3.632341,906864,1129,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,10
4.226834,910568,1129,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,5
3.593914,924102,1129,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,10
3.550872,924104,1129,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,9
3.943678,924151,1129,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,2.1941341166,6
2.644598,924238,1129,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,3
4.456463,930299,1129,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,2
2.50636,1240154,1129,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,6
4.698802,1240178,1129,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,2.8541118322,3
4.835169,1240223,1129,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,7
4.900393,1290722,1129,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,5
0.977808,906696,1142,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,5
2.400754,906795,1142,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,5
1.850026,906864,1142,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,10
1.389354,910568,1142,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,2
1.149819,924102,1142,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,4
0.949944,924238,1142,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,7
2.337672,930299,1142,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,9
0.44504,1240154,1142,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,9
1.476575,1240223,1142,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,3
1.409491,1290722,1142,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,4
1.963825,906696,1143,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,8
2.989544,906795,1143,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,5
3.643401,906864,1143,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,7
4.060621,910568,1143,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,2
3.714152,924102,1143,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,3
2.574051,924238,1143,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,4
5.601311,930299,1143,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,8
3.840881,1240154,1143,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,7
5.055018,1240223,1143,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,10
3.205695,1290722,1143,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,7
1.731952,906696,1158,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,8
4.557296,906795,1158,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,10
4.434589,906864,1158,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,1
4.378688,910568,1158,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,5
3.859917,924102,1158,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,2
3.663681,924238,1158,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,1
5.860154,930299,1158,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,6
2.997427,1240154,1158,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,7
5.028394,1240223,1158,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,9
4.119896,1290722,1158,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,6
1.682666,906696,1161,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,1
2.511808,906795,1161,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,8
1.443164,906864,1161,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,1
0.534994,910568,1161,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,2
1.220265,924102,1161,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,4
1.504331,924238,1161,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,4
3.413796,930299,1161,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,3
1.536073,1240154,1161,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,4
2.254535,1240223,1161,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,8
1.499984,1290722,1161,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,5
1.493645,906696,1164,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,1
3.030097,906795,1164,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,10
3.701677,906864,1164,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,1
2.455082,910568,1164,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,10
2.538568,924102,1164,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,3
2.010748,924238,1164,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,3
4.404238,930299,1164,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,1
2.065618,1240154,1164,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,2
3.908069,1240223,1164,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,8
2.4661,1290722,1164,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,4
3.704897,906696,1194,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,10
5.234322,906795,1194,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,6
4.142158,906864,1194,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,3
3.34317,910568,1194,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,7
4.885659,924102,1194,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,10
3.128102,924104,1194,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,4
5.013785,924151,1194,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,2.1941341166,10
3.934407,924238,1194,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,1
4.734088,930299,1194,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,10
1.911881,1240154,1194,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,3
5.238258,1240178,1194,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,2.8541118322,2
4.252834,1240223,1194,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,8
3.063086,1290722,1194,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,8
4.325831,906696,1203,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,5
4.83575,906795,1203,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,5
4.668754,906864,1203,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,9
4.008956,910568,1203,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,3
4.534256,924102,1203,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,10
1.119161,924238,1203,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,1
5.072382,930299,1203,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,5
2.458025,1240154,1203,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,6
5.055018,1240223,1203,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,9
4.533518,1290722,1203,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,6
0.964753,906696,1219,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,8
2.509392,906795,1219,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,4
3.080198,906864,1219,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,7
1.948216,910568,1219,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,6
2.22621,924102,1219,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,3
2.254467,924104,1219,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,6
1.752406,924151,1219,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,2.1941341166,3
