IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_830,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_788,Fingerprint_784,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_576,Fingerprint_363,SDOM_subdomainXI_EXP,REC_R_HSA_399930_EXP,PWY_R_HSA_112314,PWY_R_HSA_2029480,PWY_R_HSA_449147,PWY_R_HSA_450321_EXP,PWY_R_HSA_983231,PWY_R_HSA_983231_EXP,GO_0006357_EXP,GO_0008360,GO_0032436_EXP,GO_0046328,FAM_Other_CSV,EXP_KDR,EXP_LIMK2,EXP_STKLD1,EXP_OXSR1,EXP_MAP3K9,EXP_TAF1,EXP_GRK4,EXP_STK26,Predicted IC50,Validation
3.230909,925347,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.9172393797,0,0,3.2829414888,4.0667116681,3.066637805,7.2358864559,3.6476023346,4.5520028436,3.1366711737,5.9200916099,2.7012848929,10
2.255199,925348,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,3.4205355436,0,0,0,1,0,0,0,0,0,0,0,0.666318,3.5827511251,3.9901978795,3.4363453569,5.9811496341,3.4362168659,5.0480257129,3.6223893157,5.9933512716,3.1066856318,4
2.744302,1240201,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2568863833,3.9279691145,3.1363862494,7.58040973,3.1816699079,4.8129098722,3.5287453335,6.0996397217,2.6693977669,3
3.958135,1240208,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,3.1476922709,0,0,0,0,0,0,0,0,0,0,0,0,3.2875780281,4.1403906989,3.368842601,5.6228075027,3.2523398769,4.7110076246,3.439697096,5.8952270991,4.0690208324,7
3.919718,1240218,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,4.4237094591,0,0,0,0,0,3.1641705033,4.2464312061,3.3042220484,5.9707325461,3.5603734461,4.9132196525,3.1826030018,5.3439263332,3.8346575116,2
1.395929,1240219,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,3.6020540139,3.2092874855,0,0,0,0,0,0,4.7508297948,0,0,1,0,3.4328210177,3.6241387131,3.249145633,6.8066898618,3.1651508642,5.4860230303,3.3755089708,4.6296337774,0.9944357682,6
2.894831,1290797,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,3.3840040192,0,0,0,1,0,0,0,0,0,0,0,0,3.6350206535,5.2993286205,3.0737603195,6.2517914791,3.1947772939,4.9258978732,3.1387288591,7.3668673332,2.7296450666,7
4.356036,1298141,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,3.697872171,1,5.1287788854,0,0,0,0,0,3.3252060889,5.4302971797,3.2694515074,6.4308322372,3.2317255912,5.1833838704,3.332181363,3.4989946492,5.7733838343,1
0.359843,1298216,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,3.1003930856,0,0,0,0,0,0,0,1,0,0,0,3.6674180701,3.968266171,3.2517140881,6.4819524723,3.2916069187,5.0529859766,3.6728712433,7.3816668126,1.0494340837,7
1.961785,1298219,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.268247812,3.6571011489,3.1288405274,6.5331054745,3.2732833263,5.2260071158,3.4090046407,6.3114262582,2.321334364,1
3.732796,1298475,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.809149,3.3233690788,3.9943478909,3.0561182125,6.6768031476,3.2891450318,4.7989498288,3.4661308997,6.3269988529,3.2012688717,5
5.164617,1298476,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.4119346035,4.6816281081,3.2984018808,6.4384098742,4.0477077701,4.9507889155,3.341291931,6.3078872353,4.758727067,7
2.610092,1298526,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,3.3388858262,0,0,0,1,0,0,0,0,0,0,1,0,3.3739607611,4.0596960612,3.2538821083,6.1846391013,3.2398557577,5.2934385892,3.3368239708,6.3388739166,2.8160011806,6
3.794483,1298533,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.057139759,4.2226330649,3.3004300842,6.5435454151,3.6450045315,5.3548164709,3.2702778493,5.0470741625,2.8690154289,4
4.483012,1298534,152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,2,2.9658434554,0,0,0,0,0,0,0,3.4190519408,3.9692926522,3.178145687,6.0716821952,3.4477774634,5.283522962,3.5166757921,7.483817519,3.9241107782,6
2.418487,724869,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77894,3.4188984813,3.9276919402,3.4442239813,6.6038674486,3.4884425069,5.1209499399,3.0948282931,6.2161219007,1.0915404763,3
1.532442,724870,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4641377689,3.9364702059,3.3027841123,5.8604673259,3.302182128,5.141777393,3.3627415193,5.8865455397,1.3965132768,4
0.17634,753624,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,4.3159013454,0,0,0,2,3.7175060247,0,0,0,0,0,0,0,3.3124960657,4.437932547,2.9977596208,7.4797066252,3.2987963916,4.3631181124,3.1565327305,5.0429715482,0.2972360831,6
-0.61915,906693,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,5.1922815341,0,1,0,0,0,0,0,0,0,0,0,0,3.4340691922,5.4549856237,3.0569909019,6.5165546587,3.5214045208,4.9260759894,3.427571383,6.715230579,0.307831007,10
-0.463931,906821,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.1540678881,0,0,3.5610383749,3.9584736396,3.0183267077,5.5977736944,3.4244205928,4.7998473864,3.3045960457,5.5889261648,0.5195781029,9
0.694082,907285,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3.1820402799,0,0,0,1,0,0,0,0,0,0,0,0,3.5417575401,3.9417313882,3.2069147596,7.2466245542,3.8739439581,5.2031933081,3.4360620878,5.9083525488,0.7231998674,7
1.568339,907286,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,5.0425070605,0,0,0,0,0,0,0,0,0,3.294413211,0,0,3.3101162575,4.4038893868,3.1685019517,7.6287513518,3.2304747565,5.936757509,3.361816579,6.6346571562,1.0181191074,3
2.423635,909904,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,6.2451256178,0,0,0,0,0,0,0,3.0614673481,4.5129089592,3.4068077975,5.7171866014,3.5166865129,4.7472332004,3.2347445359,5.6579479379,1.4451865096,6
1.291473,910546,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3.414511992,3.3211803875,1,0,1,0,0,0,5.922990095,1,6.1617124976,1,1.303464,4.0326236777,3.6350939927,2.949272023,7.2319835939,3.1683796338,5.5042733721,3.6208407633,7.1775140488,1.2893159934,10
0.659437,910907,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,4.2226961463,0,0,0,0,0,3.3294075506,5.505571235,3.3776403327,6.6586892893,3.4130183685,4.4580741255,3.2420862819,5.0657853085,0.355660321,8
1.049039,925347,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.9172393797,0,0,3.2829414888,4.0667116681,3.066637805,7.2358864559,3.6476023346,4.5520028436,3.1366711737,5.9200916099,0.3088886528,4
-0.888168,925348,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3.4205355436,0,0,0,1,0,0,0,0,0,0,0,0.666318,3.5827511251,3.9901978795,3.4363453569,5.9811496341,3.4362168659,5.0480257129,3.6223893157,5.9933512716,0.4328086884,6
0.159313,1240201,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2568863833,3.9279691145,3.1363862494,7.58040973,3.1816699079,4.8129098722,3.5287453335,6.0996397217,0.2852203826,4
-1.525489,1240208,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3.1476922709,0,0,0,0,0,0,0,0,0,0,0,0,3.2875780281,4.1403906989,3.368842601,5.6228075027,3.2523398769,4.7110076246,3.439697096,5.8952270991,0.3786313851,4
0.916356,1240218,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4.4237094591,0,0,0,0,0,3.1641705033,4.2464312061,3.3042220484,5.9707325461,3.5603734461,4.9132196525,3.1826030018,5.3439263332,2.0883911238,4
-0.130055,1240219,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3.6020540139,3.2092874855,0,0,0,0,0,0,4.7508297948,0,0,1,0,3.4328210177,3.6241387131,3.249145633,6.8066898618,3.1651508642,5.4860230303,3.3755089708,4.6296337774,-0.784896457,2
0.55713,1290797,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3.3840040192,0,0,0,1,0,0,0,0,0,0,0,0,3.6350206535,5.2993286205,3.0737603195,6.2517914791,3.1947772939,4.9258978732,3.1387288591,7.3668673332,0.3622003067,6
-0.107003,1298141,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3.697872171,1,5.1287788854,0,0,0,0,0,3.3252060889,5.4302971797,3.2694515074,6.4308322372,3.2317255912,5.1833838704,3.332181363,3.4989946492,1.2687132657,1
-0.923932,1298216,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3.1003930856,0,0,0,0,0,0,0,1,0,0,0,3.6674180701,3.968266171,3.2517140881,6.4819524723,3.2916069187,5.0529859766,3.6728712433,7.3816668126,0.3142068052,3
-0.558643,1298219,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.268247812,3.6571011489,3.1288405274,6.5331054745,3.2732833263,5.2260071158,3.4090046407,6.3114262582,0.7272906546,9
1.442649,1298475,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.809149,3.3233690788,3.9943478909,3.0561182125,6.6768031476,3.2891450318,4.7989498288,3.4661308997,6.3269988529,1.0363183032,8
2.199217,1298476,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.4119346035,4.6816281081,3.2984018808,6.4384098742,4.0477077701,4.9507889155,3.341291931,6.3078872353,1.3139741078,1
0.738694,1298526,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3.3388858262,0,0,0,1,0,0,0,0,0,0,1,0,3.3739607611,4.0596960612,3.2538821083,6.1846391013,3.2398557577,5.2934385892,3.3368239708,6.3388739166,-0.42523581,3
-0.278115,1298533,153,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.057139759,4.2226330649,3.3004300842,6.5435454151,3.6450045315,5.3548164709,3.2702778493,5.0470741625,0.4650418949,8
-1.011366,724869,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.77894,3.4188984813,3.9276919402,3.4442239813,6.6038674486,3.4884425069,5.1209499399,3.0948282931,6.2161219007,0.9732498688,6
-0.826657,724870,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4641377689,3.9364702059,3.3027841123,5.8604673259,3.302182128,5.141777393,3.3627415193,5.8865455397,1.5869358968,6
0.992284,753624,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,4.3159013454,0,0,0,2,3.7175060247,0,0,0,0,0,0,0,3.3124960657,4.437932547,2.9977596208,7.4797066252,3.2987963916,4.3631181124,3.1565327305,5.0429715482,0.8725420605,9
-1.242885,906693,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,5.1922815341,0,1,0,0,0,0,0,0,0,0,0,0,3.4340691922,5.4549856237,3.0569909019,6.5165546587,3.5214045208,4.9260759894,3.427571383,6.715230579,0.1309739058,7
-0.169196,906821,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.1540678881,0,0,3.5610383749,3.9584736396,3.0183267077,5.5977736944,3.4244205928,4.7998473864,3.3045960457,5.5889261648,1.5130001502,7
2.187063,907285,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,3.1820402799,0,0,0,1,0,0,0,0,0,0,0,0,3.5417575401,3.9417313882,3.2069147596,7.2466245542,3.8739439581,5.2031933081,3.4360620878,5.9083525488,1.6227604514,8
2.023452,907286,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,5.0425070605,0,0,0,0,0,0,0,0,0,3.294413211,0,0,3.3101162575,4.4038893868,3.1685019517,7.6287513518,3.2304747565,5.936757509,3.361816579,6.6346571562,1.0347273979,8
2.57416,909904,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,2,6.2451256178,0,0,0,0,0,0,0,3.0614673481,4.5129089592,3.4068077975,5.7171866014,3.5166865129,4.7472332004,3.2347445359,5.6579479379,1.5470871136,1
1.346698,910546,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,3.414511992,3.3211803875,1,0,1,0,0,0,5.922990095,1,6.1617124976,1,1.303464,4.0326236777,3.6350939927,2.949272023,7.2319835939,3.1683796338,5.5042733721,3.6208407633,7.1775140488,0.7633258908,6
1.268318,910907,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,3,0,1,4.2226961463,0,0,0,0,0,3.3294075506,5.505571235,3.3776403327,6.6586892893,3.4130183685,4.4580741255,3.2420862819,5.0657853085,1.3596268554,7
0.184478,925347,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.9172393797,0,0,3.2829414888,4.0667116681,3.066637805,7.2358864559,3.6476023346,4.5520028436,3.1366711737,5.9200916099,0.3271743071,10
2.242817,925348,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,3.4205355436,0,0,0,1,0,0,0,0,0,0,0,0.666318,3.5827511251,3.9901978795,3.4363453569,5.9811496341,3.4362168659,5.0480257129,3.6223893157,5.9933512716,1.6653043796,7
-0.232064,1240201,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2568863833,3.9279691145,3.1363862494,7.58040973,3.1816699079,4.8129098722,3.5287453335,6.0996397217,1.3746400299,1
1.795325,1240208,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,3.1476922709,0,0,0,0,0,0,0,0,0,0,0,0,3.2875780281,4.1403906989,3.368842601,5.6228075027,3.2523398769,4.7110076246,3.439697096,5.8952270991,1.3097023127,2
2.37368,1240218,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4.4237094591,0,0,0,0,0,3.1641705033,4.2464312061,3.3042220484,5.9707325461,3.5603734461,4.9132196525,3.1826030018,5.3439263332,1.4686191642,2
-0.817924,1240219,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,3.6020540139,3.2092874855,0,0,0,0,0,0,4.7508297948,0,0,1,0,3.4328210177,3.6241387131,3.249145633,6.8066898618,3.1651508642,5.4860230303,3.3755089708,4.6296337774,-0.819418601,5
1.595007,1290797,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,3.3840040192,0,0,0,1,0,0,0,0,0,0,0,0,3.6350206535,5.2993286205,3.0737603195,6.2517914791,3.1947772939,4.9258978732,3.1387288591,7.3668673332,1.3846416049,5
