IC50,Cancer,Drug,From_Sanger,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_797,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_710,Fingerprint_709,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_672,Fingerprint_669,Fingerprint_659,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_219,PKA_219_ASA,MUT_PAK5,MUT_STK19,MUT_STK19_EXP,REC_R_HSA_428531,REC_R_HSA_5672950_EXP,REC_R_HSA_5692755_EXP,PWY_R_HSA_373755_CSV,PWY_R_HSA_75035_EXP,GO_0007010,GO_0007030,GO_0007548,GO_0016569,GO_0030036,GO_0043154,GO_0043154_EXP,GO_2000379,EXP_FAM20A,EXP_STK16,EXP_INSRR,EXP_CAMK2D,PKA_109_I_CSV_X_Fingerprint_617,PKA_109_I_X_Fingerprint_617,PKA_190_ENG_X_Fingerprint_694,PKA_190_VOL_X_Fingerprint_860,PKA_192_ASA_X_Fingerprint_576,PKA_294_CSV_X_Fingerprint_576,PKA_59_ENG_X_Fingerprint_702,PKA_89_ASA_X_Fingerprint_702,EXP_CSNK1E_X_EXP_HEATR1,EXP_CSNK1E_X_EXP_RPP40,EXP_CSNK2A1_X_EXP_SUPT5H,EXP_INSRR_X_EXP_GRB2,EXP_MAP2K1_X_EXP_DNM1,EXP_MAP2K1_X_EXP_PIK3CD,EXP_MAP2K1_X_EXP_RPS27A,EXP_PAK3_X_EXP_CHRM1,EXP_PAK3_X_EXP_CTNNA1,EXP_PAK3_X_EXP_HRAS,EXP_PAK3_X_EXP_MYL12A,PWY_R_HSA_1280218_CSV_X_PWY_R_HSA_442742_CSV,PWY_R_HSA_187687_EXP_X_PWY_R_HSA_6804758_EXP,PWY_R_HSA_2672351_EXP_X_PWY_R_HSA_6804758_EXP,PWY_R_HSA_3247509_EXP_X_PWY_R_HSA_388841_EXP,GO_0001666_X_GO_0006469,GO_0001933_EXP_X_GO_0006914_EXP,GO_0007249_X_GO_0097190,GO_0010507_EXP_X_GO_0023014_EXP,GO_0010507_X_GO_0023014,Predicted IC50,Validation
5.523242,908128,257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7.9729302307,2,4,0,1,2,0,0,0,2.8920391501,6.6044383729,2.7394495755,6.1480601306,0,0,0,0,0,0.845082,0,0,43.667089807,52.261573527,46.212276098,25.201156067,25.411586673,33.367078019,27.639884344,11.626682682,35.984510455,25.158145823,39.720120684,0.2691462305,0,0,0,1,54.479942515,0,33.276182041,2,4.1477050947,8
3.904148,906792,281,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9966570939,0,0,0,0,0,0,0,0,0,0,0,2.9336195086,6.3078544341,2.7516537574,4.6956922601,0,0,0,0,0,0,0,0,49.711210439,50.040942802,47.572123155,22.989553698,49.52863398,32.277491751,30.410898692,9.1892556268,29.449027322,20.706995164,34.211257869,0.5591187223,0,0,0,0,0,0,0,0,3.8937465271,2
-2.289197896,906818,1014,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4.1920288691,0,0,0,0,0,0,0,0,0,0,0,2.9159680908,6.7564872014,2.8322878247,5.125511477,0,0,0,0,0,0,0,0,41.189054187,42.774746673,51.275786144,25.154629774,29.196191057,29.433469858,30.948729185,10.708520937,32.771596307,24.476357752,37.904833415,0,0,0,0,0,0,0,0,0,-0.302442038,5
4.193653,910932,56,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8871692185,6.323518746,2.9635264419,5.9785992579,0,0,0,0,0,0,0,0,42.077485663,51.780589898,47.873163302,25.114139578,33.687009077,33.839705053,26.172848054,10.702874849,35.027727178,19.4153977,38.538301192,0,0,0,0,0,27.330535451,0,0,0,1.9849124028,4
-0.616733,1240125,1057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4.6114170127,0,0,0,0,1,0,1,1,0,0,0,3.0196852704,5.2698386421,3.0834095962,6.3758861622,0,0,0,0,0,0,0,0,40.968182168,46.35295123,46.564057415,26.179448519,27.49716348,29.180016861,28.464169923,14.857266495,44.674568143,29.163265068,46.698067896,0,16.856000992,13.317122655,0,1,0,0,18.796593812,1,-1.469278383,5
3.762801,906865,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.9427304256,0,0.776117,0,1,0,0,0,0,0,0,0,3.0263632345,6.786587918,2.7902104344,4.4241824512,0,0,0,0,0,0,0,0,46.330647773,56.154376564,59.422142198,24.672505348,36.388682148,35.677410203,30.506768453,10.093589575,30.448657631,25.909854381,34.336569899,0,0,0,0,0,0,0,0,0,2.8997929388,3
-3.93967,1299081,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5.1413504413,0,0,3.1779727861,0,1,0,0,0,0,0,0,6.8026765134,6.1432293588,2.9479251568,5.4211731483,0,0,0,0,0,0,0,0,55.068081667,55.428708773,59.153238595,25.520457842,48.247848556,34.466235131,31.904834567,9.71285913,32.294549034,21.24622407,35.268290794,0,0,0,0,0,8.867057955,1,0,0,-2.974715054,9
4.487762,1240125,330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,4.6114170127,0,0,0,0,1,0,1,1,0,0,0,3.0196852704,5.2698386421,3.0834095962,6.3758861622,0,0,0,0,0,0,0,0,40.968182168,46.35295123,46.564057415,26.179448519,27.49716348,29.180016861,28.464169923,14.857266495,44.674568143,29.163265068,46.698067896,0,16.856000992,13.317122655,0,1,0,0,18.796593812,1,5.0964084721,9
4.971044,909713,298,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,6.8625699925,2.6562651888,5.2082461286,0,0,0,0,0,0,0,0,45.413831863,43.175576363,49.408211623,21.40855731,31.292506408,29.249565153,30.968572283,9.7498150596,32.058970505,17.571664993,33.109727137,0.495450235,0,0,0,0,0,0,0,0,4.37252886,3
2.280433,909723,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,0,0,2.8977386149,6.3760563725,2.8864391958,6.3314217803,0,0,0,0,0,0,0,0,38.149826641,44.42984849,42.37686564,26.897801533,26.097781904,35.191656968,29.568772237,10.064927157,33.362035439,24.449667275,35.077395012,0,0,0,0,0,0,0,0,0,2.9053239775,2
2.917058,1299081,185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5.1413504413,0,0,3.1779727861,0,1,0,0,0,0,0,0,6.8026765134,6.1432293588,2.9479251568,5.4211731483,0,0,0,0,0,0,0,0,55.068081667,55.428708773,59.153238595,25.520457842,48.247848556,34.466235131,31.904834567,9.71285913,32.294549034,21.24622407,35.268290794,0,0,0,0,0,8.867057955,1,0,0,1.8488144416,6
5.253516,1299081,293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.1413504413,0,0,3.1779727861,0,1,0,0,0,0,0,0,6.8026765134,6.1432293588,2.9479251568,5.4211731483,0,0,0,0,0,0,-1.323,0,55.068081667,55.428708773,59.153238595,25.520457842,48.247848556,34.466235131,31.904834567,9.71285913,32.294549034,21.24622407,35.268290794,0,0,0,0,0,8.867057955,1,0,0,4.5714364111,1
3.251238,909726,1013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,8.7570924094,0,0,0,0,0,0,0,0,0,0,0,2.9848356828,6.8233148072,2.6606068255,5.454875823,0,0,0,0,0,0,0,0,46.980658611,55.863799101,55.698341865,23.944527225,29.75250164,31.704062688,34.381094586,10.14583139,33.823471473,22.013440149,36.703404263,0,0,0,0,0,0,0,0,0,2.7056684211,1
2.255512,910925,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.726279505,0,0,0,0,0,0,0,0,0,0,0,3.031323289,6.1396297533,2.6756639577,4.6281963363,0,0,0,0,7.6,0,0,0,46.714483414,54.429140601,48.815908344,22.269043039,39.865307509,39.131447748,35.435925083,9.454580178,29.836347767,25.409197925,33.588636956,0,0,0,0,0,0,1,0,0,1.7745385414,2
-0.47097,1299078,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.3862046286,0,0,3.8340118109,0,1,0,0,1,0,0,0,2.982705948,6.6041593452,2.7926659073,5.2242480602,0,0,0,0,0,0,0,0,44.162906598,59.903230204,44.539798173,22.089649288,39.317842745,30.620536588,30.844199095,12.311251095,37.571279826,25.090479862,44.032025868,0,0,0,0,0,0,0,0,0,-0.665783442,10
3.984182,905977,253,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,2,0,0,0,2.9410140667,6.6760292477,2.5918229503,4.1345933566,0,0,0,0,0,0,0,0,47.169652869,52.539689772,56.490669952,23.020494804,31.982199019,37.870891979,33.156379125,14.282875854,40.6414511,31.008723274,45.96736444,0,0,0,0,0,0,0,0,0,4.5655675481,6
3.477976,906830,185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,4.4080474507,0,0,3.2377493328,1,0,0,0,2,0,0,0,2.8686287901,7.5379994686,2.8368247502,5.5800564821,0,0,0,0,0,0,0,0,45.958761811,45.327549742,45.838675861,22.657094421,29.123666473,29.242788421,26.216113623,9.8359134195,29.933926636,19.918828848,33.117076795,0,0,0,0,0,57.18418478,0,32.835405176,2,3.0070113762,2
2.326332,907171,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9.589704542,0,0,0,0,0,0,0,0,0,0,0,2.9636129991,6.4168787772,2.6532441138,5.6820410582,0,0,0,0,0,0.557707,0,0,46.188224937,50.306454478,46.48827232,20.770220771,27.956755852,36.856514579,32.253611668,9.536973661,28.616280091,20.707128359,34.809703106,0,0,0,0,0,0,0,0,0,2.3649374091,2
3.115966,907169,1143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9760866548,0,0.771885,0,1,0,1,0,1,0,0,0,3.0160462437,6.2920197942,2.7224958665,5.72149334,0,0,0,0,0,0,0,0,45.794110121,54.785486418,52.221154829,21.98337641,27.415874498,42.278966808,31.641118275,9.225567676,31.259972091,21.386903398,33.062277787,0,0,0,0,0,0,0,0,0,2.7826475935,7
4.624229,907058,1129,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,4.5959900584,0,0,0,0,0,0,0,0,0,0,0,2.9890279512,6.3910535066,2.8158440853,5.5516957541,0,0,0,0,0,0,0,0,56.975391143,59.290826519,71.368140707,24.906554566,31.275942197,41.051699853,29.300688077,9.3373850035,29.66619071,20.466426909,28.277482965,0,0,0,0,0,0,0,0,0,5.2328006145,7
5.072031,910921,279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,6.8081987162,2.7715080451,5.5538107885,0,0,0,0,0,0,0,0,47.146565894,52.829387329,50.402848801,22.202646735,31.349067635,28.305321541,30.509243081,13.969369131,43.054527586,26.84972703,45.958041062,0.58894723,0,0,0,0,0,0,0,0,4.8088195269,5
2.325778,1287706,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.2095949315,0,0,0,0,1,1,0,0,0,0,0,3.1121568867,6.3142285442,2.7835602135,5.4522291879,0,0,0,0,0,0,0,0,50.574178842,55.421642439,62.654358575,23.209248448,35.04581118,33.818932821,32.721996578,13.400005908,22.74443571,26.210938662,41.181168939,0,0,0,0,0,0,0,0,0,2.0698098892,5
-2.123635,753596,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,0,2,0,0,0,3.702485248,5.9352159326,2.7791614009,4.1359245241,0,0,0,0,0,0,0,0,45.860303177,40.318841622,50.30405023,21.984713177,31.077480279,32.511718502,27.550928355,10.632572177,32.777374706,20.418440754,35.37344745,0.6068120022,0,0,0,0,0,1,0,0,1.3780245397,9
1.046342,909784,282,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.8378573055,0,0,0,1,0,0,0,0,0,0,0,2.822895768,6.3979954472,2.619906853,6.9713754974,0,0,0,0,0,0,0,0,46.722752521,50.891560568,44.822469279,19.926618226,48.850123156,30.670141996,27.274320126,9.8366524215,30.05075125,17.392542506,35.134359549,0,0,0,0,0,0,0,0,0,2.1219049402,8
0.950371,905974,1061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,0,0,0,0,1,2.8982673111,6.6223905422,2.5127740396,6.3735193297,0,0,0,-9.5,0,0,0,0,57.96100094,71.586451382,54.459331281,21.917179356,39.765015224,32.334077235,33.840786163,9.5181031662,32.896410711,22.86302644,35.821725513,0,0,0,0,0,0,0,0,0,-1.117094457,4
3.766644,906813,295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,6.8184411853,2.7145871782,4.6730891924,0,0,0,0,0,0,0,0,45.608789827,44.208357325,50.16928224,22.027852825,44.2714688,30.439823495,27.779503103,11.001480825,33.487466856,19.49091933,36.678500994,0,0,0,0,0,16.819895748,0,0,0,2.6743295077,2
2.40751,909725,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0561620036,0,0,6.6264268428,1,0,0,1,0,0,0,0,2.9280808558,6.7064969551,3.2922926268,6.530950752,0,0,0,0,0,0,0,0,42.044339607,47.117046895,48.516619543,28.061534887,27.353598601,26.61224411,27.437288473,15.928221909,50.001630541,33.00761582,48.392162093,0,0,0,0,0,0,0,0,0,0.9144546295,1
4.269059,910903,345,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.2098945568,0,0,0,0,0,0,0,0,0,0,0,2.9202327312,6.7020292041,2.6876996932,5.4415727631,0,0,0,0,0,0,0,0,48.180631364,54.12071371,64.166684999,22.26175927,67.861315539,34.74433554,33.301695988,10.006019185,30.252686885,19.592981001,36.993086183,0,0,0,0,0,0,0,0,0,4.5191730571,8
2.937539,906830,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,4.4080474507,0,0,3.2377493328,1,0,0,0,2,0,0,0,2.8686287901,7.5379994686,2.8368247502,5.5800564821,0,0,0,0,0,0,0,0,45.958761811,45.327549742,45.838675861,22.657094421,29.123666473,29.242788421,26.216113623,9.8359134195,29.933926636,19.918828848,33.117076795,0,0,0,0,0,57.18418478,0,32.835405176,2,3.938260952,10
3.014392,906865,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.9427304256,0,0.776117,0,1,0,0,0,0,0,0,0,3.0263632345,6.786587918,2.7902104344,4.4241824512,0,0,0,0,0,0,0,0,46.330647773,56.154376564,59.422142198,24.672505348,36.388682148,35.677410203,30.506768453,10.093589575,30.448657631,25.909854381,34.336569899,0,0,0,0,0,0,0,0,0,3.6125057037,6
2.4295,909723,202,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,0,0,2.8977386149,6.3760563725,2.8864391958,6.3314217803,0,0,0,0,0,0,0,0,38.149826641,44.42984849,42.37686564,26.897801533,26.097781904,35.191656968,29.568772237,10.064927157,33.362035439,24.449667275,35.077395012,0,0,0,0,0,0,0,0,0,2.2772425444,10
3.786371,753546,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,2,0,0,0,2.9947934633,6.4880234608,2.9887273027,4.3197374658,0,0,0,0,0,0,0,0,49.600287049,57.041898391,53.098638062,27.781200272,27.63829846,29.778003913,32.291907633,11.29337335,34.879757528,24.616410461,37.709044598,0,0,0,0,0,25.751211648,0,35.320956967,2,3.9619358229,9
-0.734474,909706,1061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.8434139219,0,0,0,0,0,0,0,0,0,0,0,2.9491240043,6.3832991772,3.4169990443,5.4226161461,0,0,0,-9.5,0,0,0,0,48.540718931,59.028502854,47.738645037,28.88353193,27.789304668,24.504558931,23.879324342,11.451641578,35.122561249,24.33363194,38.669973837,0,0,0,0,0,0,1,0,0,-0.154786421,1
4.313878,1240125,288,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,4.6114170127,0,0,0,0,1,0,1,1,0,0,0,3.0196852704,5.2698386421,3.0834095962,6.3758861622,0,0,0,0,0,0,0,0,40.968182168,46.35295123,46.564057415,26.179448519,27.49716348,29.180016861,28.464169923,14.857266495,44.674568143,29.163265068,46.698067896,0,16.856000992,13.317122655,0,1,0,0,18.796593812,1,4.416456072,2
0.357195,906792,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.9966570939,0,0,0,0,0,0,0,0,0,0,0,2.9336195086,6.3078544341,2.7516537574,4.6956922601,0,0,0,0,0,0,0,0,49.711210439,50.040942802,47.572123155,22.989553698,49.52863398,32.277491751,30.410898692,9.1892556268,29.449027322,20.706995164,34.211257869,0.5591187223,0,0,0,0,0,0,0,0,0.4345813129,1
2.745858,910853,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.3998443434,0,4.796589481,6.3378627389,2.8030158909,3.7672742525,0,0,0,0,0,0,0,0,56.197647966,59.397608749,43.790521702,23.106660101,32.516115301,27.30990401,30.147514797,10.194071374,33.230812207,22.902350565,34.162457514,0,0,0,31.533298023,0,0,2,0,0,2.1485444121,2
0.714314,906865,1129,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.9427304256,0,0.776117,0,1,0,0,0,0,0,0,0,3.0263632345,6.786587918,2.7902104344,4.4241824512,0,0,0,0,0,0,0,0,46.330647773,56.154376564,59.422142198,24.672505348,36.388682148,35.677410203,30.506768453,10.093589575,30.448657631,25.909854381,34.336569899,0,0,0,0,0,0,0,0,0,3.4643568256,10
4.087057,753545,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7662686412,0,0,0,0,0,0,0,0,0,0,0,2.9812748584,5.821523735,2.8852445499,4.8904096202,0,0,0,0,0,0,0,0,50.701847549,54.144074816,55.021157133,23.507593447,31.704233654,25.612147711,30.469331641,10.294338315,31.395334095,20.701829801,35.410329671,0,0,0,0,0,0,0,0,0,4.5715605968,9
1.030109,907172,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,6.1317031908,2.749263709,6.1611277545,0,0,0,0,0,0,0,0,46.856987143,47.707735967,57.797172794,22.568540943,56.309601857,33.520137685,32.549953768,9.4922979269,32.85723478,23.154075156,36.635023604,0,0,0,0,0,0,1,0,0,0.9038350898,4
3.919619,909713,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,6.8625699925,2.6562651888,5.2082461286,0,0,0,0,0,0,0,0,45.413831863,43.175576363,49.408211623,21.40855731,31.292506408,29.249565153,30.968572283,9.7498150596,32.058970505,17.571664993,33.109727137,0.495450235,0,0,0,0,0,0,0,0,3.1624841514,2
5.318828,908128,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7.9729302307,2,4,0,1,2,0,0,0,2.8920391501,6.6044383729,2.7394495755,6.1480601306,0,0,0,0,0,0.845082,0,-10.7,43.667089807,52.261573527,46.212276098,25.201156067,25.411586673,33.367078019,27.639884344,11.626682682,35.984510455,25.158145823,39.720120684,0.2691462305,0,0,0,1,54.479942515,0,33.276182041,2,4.7431735195,7
4.696218,1240226,1203,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5659659165,0,0,0,0,0,0,0,0,0,0,0,2.9994014728,6.6644443157,2.9308241496,5.3949306354,0,0,0,0,0,0,0,0,53.723208355,54.029157623,47.372827011,22.629363898,31.484728904,26.74088772,29.821530926,9.9651547111,30.807003228,20.541267132,31.575284114,0,0,0,0,0,0,0,0,0,4.3844187808,6
0.100309,905955,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0194321487,5.3016956496,2.8237391229,4.7436687975,0,0,0,0,0,0,0,0,47.343263938,58.218767244,50.040076305,24.492575975,25.5912206,30.996078497,28.192374415,11.728183844,35.565514001,23.606723271,38.928645618,0,0,0,0,0,0,2,0,0,1.2536088525,10
