IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_820,Fingerprint_819,Fingerprint_813,Fingerprint_812,Fingerprint_806,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_677,Fingerprint_676,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,DOM_FAT,MUT_MAST2,PWY_R_HSA_1500931_EXP,PWY_R_HSA_375165_EXP,GO_0050853,GO_0097192,SFAM_GEK_EXP,SFAM_MAST_EXP,FAM_PKL_EXP,EXP_HASPIN,EXP_BLK,EXP_FER,EXP_SCYL1,EXP_MAP3K1,EXP_MAP3K12,EXP_TRPM6,Predicted IC50,Validation
1.149343,949176,1021,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0098079055,3.000131965,5.388555827,4.0900577916,9.596303887,3.9262933504,3.024543874,0.6246689521,2
1.545857,949177,1021,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0658684474,2.9385217949,4.6172272566,3.8604550152,6.9651664382,3.5479723985,2.9197997475,2.210867576,3
-0.577485,949178,1021,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.678199378,2.9979053315,5.9211133597,4.0184321145,9.2762350818,3.5701334455,2.9583897982,-0.004301409,5
2.138602,949179,1021,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,3.908145572,0,0,1,0,0,10.981963343,4.7687271588,3.1675771936,5.2388396313,4.222663077,9.7102547215,5.126172418,2.9242028521,2.1035115786,3
2.367996,1240181,1021,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.4002691748,0,0,4.8031645295,3.0279879907,5.4520236947,4.0102491795,10.149762151,4.2227182799,3.2983902447,1.7583818872,6
-0.398221,688086,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.4785874998,3.3242127591,6.1592377309,4.0549330007,7.360646464,4.0659983721,2.95881721,-0.832448533,1
-0.040726,688087,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5.5100193601,0,3.2950346767,2.9320754834,6.5352344372,4.0830376644,8.1435065824,5.6298777709,2.9258890326,-0.812137685,8
-0.066449,717431,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9170860861,2.9718139927,5.2181146804,4.2768052887,9.1558172223,4.5372707283,2.955795611,-0.727935385,9
-1.216632,724828,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5856504959,3.1672105511,5.4083203158,4.3903258774,10.7458966,4.9184157652,3.0691783036,-0.621494831,6
-0.256657,753616,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,5.3418325814,0,0,0,0,0,0,3.17935239,2.9940009451,6.3150001348,3.9634915079,9.9658042921,4.824062036,3.0475652609,-0.017784226,1
-2.942782,753618,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.9325860111,4.1574311249,2.9904348598,6.2040964012,4.0837585012,7.6337375206,4.3782347802,2.7940765549,-1.611714334,9
-2.128061,753620,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,5.7271270004,0,0,0,0,0,3.9955726526,3.0530536057,5.4772215277,3.9191471035,8.6400297648,4.7733200019,3.0498159977,-1.383147556,1
-1.470368,906803,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.7537471722,3.0166446094,5.58970471,4.4025031686,7.8804183363,3.5287271651,3.0694430663,-0.77970653,1
0.876959,907170,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,4.6054433093,5.0635108536,2.9415416484,5.0543566337,4.0900633709,6.4870027833,4.4495276733,2.8986290134,0.5680827167,10
-1.049504,907314,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,6.2178037581,6.2178037581,0,0,0,3.8780668646,0,3.9352718573,3.1551040553,5.9380981735,3.8429776126,10.076017659,4.1585101107,3.3158520501,-0.649271243,1
-0.736243,908135,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.290078221,3.0099903396,5.5743727388,4.066407361,8.8371716294,4.2414535158,2.8770099757,-1.729662673,3
-0.891338,908447,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5832775049,3.0546557316,5.954975638,3.8617881886,10.524235978,4.0955605896,3.0544994437,-1.402154985,2
-0.917754,910780,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0458126605,2.9102312808,5.9130738114,4.2593268081,9.9707202776,3.769665116,2.8752378377,-1.663597772,3
-1.035035,925342,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,7.3149162214,5.0886920842,2.7943046547,4.992109013,4.9423886138,5.6864406774,3.8229751632,2.9730211377,-0.450704857,4
-0.901904,949171,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.8014315403,0,3.4338479604,3.0072868139,5.6550519105,4.1595411361,9.3982289452,3.9598531313,3.289320604,-0.914131766,6
2.080535,949172,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,6.1348282251,0,0,0,3.8393944396,3.6222360977,0,3.7905974833,3.2495033772,6.6002168183,3.8541252522,9.1731153408,5.3248494095,3.0231986151,2.3194968864,5
-1.234912,949175,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3.3951271192,0,4.2415071253,3.1892171923,5.4747761718,4.1515818123,7.9916395169,4.5785804912,2.8746356601,-1.65164627,9
-0.007663,949176,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0098079055,3.000131965,5.388555827,4.0900577916,9.596303887,3.9262933504,3.024543874,-1.726120615,4
-0.748822,949177,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0658684474,2.9385217949,4.6172272566,3.8604550152,6.9651664382,3.5479723985,2.9197997475,-0.420845684,9
-2.720793,949178,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.678199378,2.9979053315,5.9211133597,4.0184321145,9.2762350818,3.5701334455,2.9583897982,-1.691871844,8
-1.283362,949179,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,3.908145572,0,0,1,0,0,10.981963343,4.7687271588,3.1675771936,5.2388396313,4.222663077,9.7102547215,5.126172418,2.9242028521,-1.134533974,6
0.507977,1240181,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3.4002691748,0,0,4.8031645295,3.0279879907,5.4520236947,4.0102491795,10.149762151,4.2227182799,3.2983902447,-0.580641671,10
3.309134,688086,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.4785874998,3.3242127591,6.1592377309,4.0549330007,7.360646464,4.0659983721,2.95881721,3.0061735618,2
1.429132,688087,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.5100193601,0,3.2950346767,2.9320754834,6.5352344372,4.0830376644,8.1435065824,5.6298777709,2.9258890326,0.7410397381,8
2.819127,717431,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9170860861,2.9718139927,5.2181146804,4.2768052887,9.1558172223,4.5372707283,2.955795611,2.5386015989,3
2.077741,724828,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5856504959,3.1672105511,5.4083203158,4.3903258774,10.7458966,4.9184157652,3.0691783036,3.0725703441,4
1.769861,753616,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.3418325814,0,0,0,0,0,0,3.17935239,2.9940009451,6.3150001348,3.9634915079,9.9658042921,4.824062036,3.0475652609,1.6756558567,6
2.991502,753618,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.9325860111,4.1574311249,2.9904348598,6.2040964012,4.0837585012,7.6337375206,4.3782347802,2.7940765549,2.1470833604,9
0.894145,753620,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.7271270004,0,0,0,0,0,3.9955726526,3.0530536057,5.4772215277,3.9191471035,8.6400297648,4.7733200019,3.0498159977,2.7191674813,6
3.244691,906803,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.7537471722,3.0166446094,5.58970471,4.4025031686,7.8804183363,3.5287271651,3.0694430663,2.7607308749,8
2.689779,907170,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4.6054433093,5.0635108536,2.9415416484,5.0543566337,4.0900633709,6.4870027833,4.4495276733,2.8986290134,2.6473323548,10
2.401696,907314,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,6.2178037581,6.2178037581,0,0,0,3.8780668646,0,3.9352718573,3.1551040553,5.9380981735,3.8429776126,10.076017659,4.1585101107,3.3158520501,2.8248804667,3
1.933796,908135,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.290078221,3.0099903396,5.5743727388,4.066407361,8.8371716294,4.2414535158,2.8770099757,2.4062854016,2
3.491552,908447,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5832775049,3.0546557316,5.954975638,3.8617881886,10.524235978,4.0955605896,3.0544994437,2.9236379939,1
2.146474,910780,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0458126605,2.9102312808,5.9130738114,4.2593268081,9.9707202776,3.769665116,2.8752378377,2.2751131076,9
2.436936,925342,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7.3149162214,5.0886920842,2.7943046547,4.992109013,4.9423886138,5.6864406774,3.8229751632,2.9730211377,2.2784795404,5
0.383613,949171,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8014315403,0,3.4338479604,3.0072868139,5.6550519105,4.1595411361,9.3982289452,3.9598531313,3.289320604,2.2414223592,4
3.769399,949172,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.1348282251,0,0,0,3.8393944396,3.6222360977,0,3.7905974833,3.2495033772,6.6002168183,3.8541252522,9.1731153408,5.3248494095,3.0231986151,3.1312044673,10
0.689758,949175,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.3951271192,0,4.2415071253,3.1892171923,5.4747761718,4.1515818123,7.9916395169,4.5785804912,2.8746356601,1.3263213606,8
3.310986,949176,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0098079055,3.000131965,5.388555827,4.0900577916,9.596303887,3.9262933504,3.024543874,2.6406404,2
2.931923,949177,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0658684474,2.9385217949,4.6172272566,3.8604550152,6.9651664382,3.5479723985,2.9197997475,2.6452381334,10
0.959251,949178,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.678199378,2.9979053315,5.9211133597,4.0184321145,9.2762350818,3.5701334455,2.9583897982,2.6481293613,1
2.133858,949179,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.908145572,0,0,1,0,0,10.981963343,4.7687271588,3.1675771936,5.2388396313,4.222663077,9.7102547215,5.126172418,2.9242028521,2.7307035048,9
3.073544,1240181,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4002691748,0,0,4.8031645295,3.0279879907,5.4520236947,4.0102491795,10.149762151,4.2227182799,3.2983902447,2.8146132325,4
-1.239455,688086,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.4785874998,3.3242127591,6.1592377309,4.0549330007,7.360646464,4.0659983721,2.95881721,-1.298762886,10
-0.540382,688087,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5.5100193601,0,3.2950346767,2.9320754834,6.5352344372,4.0830376644,8.1435065824,5.6298777709,2.9258890326,-0.377219413,7
-1.083652,717431,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.9170860861,2.9718139927,5.2181146804,4.2768052887,9.1558172223,4.5372707283,2.955795611,-0.923727319,3
-1.254138,724828,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.5856504959,3.1672105511,5.4083203158,4.3903258774,10.7458966,4.9184157652,3.0691783036,-0.874544692,3
-1.072357,753616,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,5.3418325814,0,0,0,0,0,0,3.17935239,2.9940009451,6.3150001348,3.9634915079,9.9658042921,4.824062036,3.0475652609,-0.457217848,6
-2.705448,753618,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.9325860111,4.1574311249,2.9904348598,6.2040964012,4.0837585012,7.6337375206,4.3782347802,2.7940765549,-3.002290516,7
-0.751916,753620,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,5.7271270004,0,0,0,0,0,3.9955726526,3.0530536057,5.4772215277,3.9191471035,8.6400297648,4.7733200019,3.0498159977,-1.134241302,2
-1.113841,906803,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.7537471722,3.0166446094,5.58970471,4.4025031686,7.8804183363,3.5287271651,3.0694430663,-1.897340798,8
-0.618378,907170,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,4.6054433093,5.0635108536,2.9415416484,5.0543566337,4.0900633709,6.4870027833,4.4495276733,2.8986290134,-1.07323429,2
0.41881,907314,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,6.2178037581,6.2178037581,0,0,0,3.8780668646,0,3.9352718573,3.1551040553,5.9380981735,3.8429776126,10.076017659,4.1585101107,3.3158520501,1.2927554845,8
-0.714646,908135,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.290078221,3.0099903396,5.5743727388,4.066407361,8.8371716294,4.2414535158,2.8770099757,-1.451909779,10
-1.731499,908447,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.5832775049,3.0546557316,5.954975638,3.8617881886,10.524235978,4.0955605896,3.0544994437,-1.696303087,2
-1.514538,910780,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.0458126605,2.9102312808,5.9130738114,4.2593268081,9.9707202776,3.769665116,2.8752378377,-1.180578707,9
-2.886214,925342,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,7.3149162214,5.0886920842,2.7943046547,4.992109013,4.9423886138,5.6864406774,3.8229751632,2.9730211377,-0.862253535,1
-0.913887,949171,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.8014315403,0,3.4338479604,3.0072868139,5.6550519105,4.1595411361,9.3982289452,3.9598531313,3.289320604,-0.951468379,7
0.126212,949172,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,6.1348282251,0,0,0,3.8393944396,3.6222360977,0,3.7905974833,3.2495033772,6.6002168183,3.8541252522,9.1731153408,5.3248494095,3.0231986151,0.143090859,3
-0.727552,949175,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.3951271192,0,4.2415071253,3.1892171923,5.4747761718,4.1515818123,7.9916395169,4.5785804912,2.8746356601,-0.932757567,4
-0.811818,949176,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.0098079055,3.000131965,5.388555827,4.0900577916,9.596303887,3.9262933504,3.024543874,-1.318371751,7
-0.680585,949177,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.0658684474,2.9385217949,4.6172272566,3.8604550152,6.9651664382,3.5479723985,2.9197997475,-1.525954954,8
-3.557947,949178,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.678199378,2.9979053315,5.9211133597,4.0184321145,9.2762350818,3.5701334455,2.9583897982,-2.906325552,4
-0.110642,949179,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3.908145572,0,0,1,0,0,10.981963343,4.7687271588,3.1675771936,5.2388396313,4.222663077,9.7102547215,5.126172418,2.9242028521,-0.313414824,7
0.767538,1240181,1024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3.4002691748,0,0,4.8031645295,3.0279879907,5.4520236947,4.0102491795,10.149762151,4.2227182799,3.2983902447,-1.393884793,7
4.330674,688086,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4785874998,3.3242127591,6.1592377309,4.0549330007,7.360646464,4.0659983721,2.95881721,4.081936678,5
3.639251,688087,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5100193601,0,3.2950346767,2.9320754834,6.5352344372,4.0830376644,8.1435065824,5.6298777709,2.9258890326,4.3585076202,10
