IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_788,Fingerprint_785,Fingerprint_784,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_141,PKA_145_CHA,PKA_145_HYD,PKA_158_K,PKA_162,PKA_224_B62,MOT_2D_beta7strand,MOT_2D_beta7strand_EXP,DOM_C2,DOM_EphA2_TM,MUT_AATK_EXP,MUT_ALK,MUT_ANKK1_CSV,MUT_CASK,MUT_CDK13_EXP,MUT_DCLK3_EXP,MUT_EPHA8,MUT_KIT,MUT_PAK5_EXP,MUT_PSKH2_CSV,MUT_SGK1,MUT_SGK1_EXP,MUT_STK32C,MUT_TIE1,CNV_GUCY2C_gain,CNV_PAK1_gain,REC_R_HSA_1181155,REC_R_HSA_1433418_CSV,REC_R_HSA_166082,REC_R_HSA_429698,REC_R_HSA_6800434,PWY_R_HSA_1500931,PWY_R_HSA_164944,PWY_R_HSA_212436_CSV,PWY_R_HSA_3000171_EXP,PWY_R_HSA_391160,PWY_R_HSA_4086400_CSV,PWY_R_HSA_418594_CSV,PWY_R_HSA_6798695,PWY_R_HSA_6798695_EXP,PWY_R_HSA_8953854_CSV,GO_0001570,GO_0001890,GO_0007275_EXP,GO_0007286_CSV,GO_0007399_CSV,GO_0009725,GO_0016321,GO_0016321_EXP,GO_0017148_EXP,GO_0021766_EXP,GO_0021987,GO_0030097_CSV,GO_0030097_EXP,GO_0030968_EXP,GO_0035924_CSV,GO_0038128_EXP,GO_0042490,GO_0042490_EXP,GO_0042493_CSV,GO_0043488_CSV,GO_0043507_EXP,GO_0045944_CSV,GO_0050727_CSV,GO_0051147,GO_0051301,GO_0060999_CSV,GO_0071407_EXP,SFAM_NEK1,FAM_Atypical_EXP,EXP_CSNK2A1,EXP_HASPIN,EXP_FGFR2,EXP_STK31,EXP_CDK6,EXP_TP53RK,EXP_MAP3K9,EXP_EIF2AK3,EXP_NTRK2,EXP_TSSK3,EXP_CDK4,EXP_LMTK2,EXP_MAP2K1,EXP_CDK20,Predicted IC50,Validation
3.260743,688010,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772826,0,0,0,0,0,0,6.8649450895,0,0,0,0,0,5.6710334096,0,0,0,0,5.6710334096,0,0,0,0,0,0,6.8649450895,0,0,0,0,0,0,0,13.518839586,7.4792344506,4.3571471962,3.214164004,3.111265422,5.3843174788,5.4357426007,3.1781477436,5.6710334096,3.0593146423,3.4842597319,9.8023972387,2.9376404405,8.1644889337,3.3102001567,3.3556565993,3
3.909463,688011,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7889413133,0,0,0,0,0,0,0,0,0,0,0,0,2.9520743572,7.0865854096,4.1797406192,3.1028738917,3.1011017364,3.5865283028,4.9275957722,3.1894640545,7.0852670991,3.0209000723,3.6791842593,9.0091106629,2.9322115433,7.7528546048,3.0694031106,3.2520337244,8
4.412734,688014,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678611,0,0,0,1,0,0,0,0,0,0,0,0,0,0.840119,0,0,0,0,0,0,0,1,0,4.7572816697,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9569933062,0,0,3.2999822003,1.583378,0,0,0,0,0,0,3.3237071669,7.5419064865,4.5724633247,3.0386958684,2.9297720714,4.23918001,4.1319114604,3.9532266083,6.2319169145,2.8816003507,3.7545193024,9.5995419206,2.9444297981,7.7052465596,3.2104465408,4.0621176984,3
4.693304,688018,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.941794233,0,0,0,0,0,0,1,0,0,0,0,7.753548077,3.9970595776,3.9587528346,3.0315917788,4.066894687,5.0677872677,3.4284698951,5.2305147157,3.1226688961,3.4641506386,9.5530021496,2.9145273116,8.306731749,3.4779302316,4.1292730431,3
4.772007,688021,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4873331594,1,0,0,0,0,0,0,0,0,0,0,0.797802,0,0,0,0,0,0,0,1,0,3.8450275911,0,0.783515,0,0,0,0,0,0,0,2.9583064123,0,0,0,0,0,0,0,0,0,0,0,2,0,4.534294911,0,18.265273888,7.3595943455,3.7820119449,3.0052399572,3.0620956619,3.8426590786,4.4564586451,3.4957696544,5.8660532025,3.2487593614,3.565113454,9.451323892,2.981000828,8.0409318297,3.566286014,5.4523555114,10
4.437006,688023,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.85482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8539246205,8.0597423397,3.8435046591,4.0298312736,2.7707833821,8.875964294,5.222578627,3.4419901406,6.5252795113,2.9555385322,3.3917278164,9.7430125775,3.1300195954,8.6242957024,3.3398123394,3.5341313894,9
3.391114,688025,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8764695431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1024827369,0,0,0,0,0,0,0,0,0,0,0,0.724162,0,0,0,0,0,0,6.1782492987,7.7649385943,4.1822948126,3.4392438568,3.0155058342,7.0390182465,5.0837733405,3.1881104167,5.0871554887,3.3722372805,3.5630029754,9.2870400278,3.215801382,8.3611834937,3.3750135842,3.5924258774,10
2.966187,688026,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.689396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.4047878547,0,0,0,0,6.4047878547,0,0,0,0,0,0,11.868781412,0,0,0,0,0,0,0,3.4926544423,7.3716136301,4.269511195,3.1877354147,3.3846802228,5.8391789534,5.3041560321,3.3937529954,5.5406926108,3.1704294418,4.0981938576,9.4307542387,3.1916114535,6.8428044298,3.7165085392,3.2479851882,2
4.269129,688027,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864874,0,0,0,0,0,0,0,1,0,3.3424647111,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.3330391665,0,0,3.3424647111,0,0,0,1,0.839499,0,0,16.958464161,7.6257437275,4.6854614688,3.0768251464,3.759962008,4.2455647451,3.5743881163,3.3765031807,5.0424709539,3.3330391665,3.8217808661,9.8856485562,2.9367586332,8.7546182054,3.1956745118,4.3512677321,5
4.117634,688031,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.701073,0,0,0,0,1,4.7636713383,0,0,0,0,0,0,0,0,0,0,4.7636713383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.7038404656,8.0607694933,5.2395959648,3.7345517878,3.2287704258,7.1211335485,5.2594494723,3.2853184621,6.6562964879,3.0773103094,3.7574948741,8.6082233121,2.9355992632,8.0661978955,3.3180018254,3.8734242879,9
3.609772,713878,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8508176653,0,0,0.772476,0,0,0,0,0,3.8827809066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6278189183,4.3581756074,3.2236936663,3.0800064904,4.4910158351,4.768699644,3.3557975168,5.0133273587,3.0209706245,3.5814872959,9.9964356836,3.1934851864,8.2456746592,3.5542541982,3.7898419434,4
3.35044,713885,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8089670233,0,0,0,0,0,0,0,0,0,0,0,0,8.0906199643,0,0,0,0,0,0,0,0,0,0,0,0,24.292161939,8.437496783,3.8936214701,3.2145108984,3.1959458964,3.9281758604,4.3674006233,3.3779477537,5.5999210761,3.0325068542,3.7211987412,9.5357694869,2.8694874005,9.2202178617,3.5904149311,3.4723079967,4
2.765111,713899,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0665437312,0,0,0,0,0,0,3.0547343226,0,0,0,0,3.4759703655,0,0,0,0,0.828616,0,0,4.9881669676,7.5303654726,5.141653832,3.7223508289,3.4345593973,7.7891345013,4.7611360515,3.3189227737,5.1128500297,3.0444909473,3.5592344517,8.9422301606,2.9948036844,7.5781184531,5.4622055266,2.3816719386,2
0.95871,724855,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.297295,0,0,0,4.5311976084,0,0,0,0,0,0,0,0,0,0,0,0,3.1305317054,1,3.121661239,0,0,0,0,0,0,1,0,0,0,9.9293741793,8.2446245175,4.0408712689,3.5131272171,4.064410144,6.2939463336,4.7379340433,3.477974855,6.8522143513,2.9950811941,3.4435818487,9.2186022264,3.1131027301,9.1011893335,3.6137558716,1.4945175902,4
2.491382,724872,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.9491678711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4776375784,0,0,0,0,6.8083319657,0.816871,0,0,0,0,0,0,11.717988937,7.5584423942,3.6111268504,2.914443393,3.3215273415,5.7891910029,4.2591740872,3.4908632011,5.9046133804,2.9740498039,3.6402035433,8.7213897656,3.0531462338,9.163596527,4.2969653705,2.8231362127,2
4.174721,753534,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811082,0,0,0,0,0,0,0,0,0,0,0,0.837934,0,0,0,0,0,0,0,0,0,0,6.2223939069,0,0,0.811082,0,0,0,0,0,3,0,0,0,2.9257591698,8.0158060223,3.475128384,3.1220476034,3.5926514341,7.3947215279,5.3481841827,3.3179097094,6.878835327,3.1229836036,3.8550382494,8.6737257801,3.0042818867,9.1510722156,3.6657316684,4.8377475328,1
3.986581,753547,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.829656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.353669991,7.7619461633,4.8679990613,2.9434693702,2.686230988,7.0362131206,5.3969234764,3.2942977276,5.3715908379,3.0179430361,3.6677009313,9.7679794077,3.1643421552,9.0949087615,3.9057722435,3.7982752062,5
4.24319,753551,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9844057516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.54485,0,0,0,0,1,3.9844057516,0,0,0,2.9959325481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.620508308,7.3623880596,3.8320404192,3.3261627862,3.0979261375,3.582396144,3.5765946699,3.6481742925,5.7035505006,2.8827637802,3.6610819112,7.8964215784,3.3083162899,7.9752409557,3.3737197787,4.6650075992,5
3.479059,753564,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,-1,-0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.9499208876,0,0,0,0,0,0,0.800024,3.330323137,0,0,0,0,0,0.800024,0,0,1,0,0,0,5.2695655429,7.8183940321,3.7383724094,2.9793221846,3.5280045928,4.599783339,4.5437014048,3.2763217495,7.2383949661,3.0068776049,3.797517567,10.01764831,3.0440069966,9.0532185315,3.875928134,2.9193957795,9
4.442811,753588,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8083716527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34724846,0,0,0,0,0,0,0,6.1811854294,7.5032190297,5.0621693699,3.040942092,2.9523133483,7.6460140289,5.2256428029,3.3246367063,5.3721248697,2.964732421,3.494765309,8.931645803,2.9100414801,7.903792681,4.267517581,4.1890387506,7
4.754913,753589,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1734832584,0,0,0,0,0,0,3.3451015127,0,0,0,0,0,0,0,0,0.859149,0,0,0,0,0,0,0,0,0,17.883457858,7.0696080734,3.7340765805,2.9864587626,3.0407183421,5.4700521994,4.0506695421,3.3917718458,6.1170898514,2.9803535859,3.5309574689,8.1164795421,2.8579383929,8.5135038899,4.3136595061,4.5117553623,4
3.334662,753594,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4686118579,0,0,0,0,0,0,0,0,0,0,0,0,5.2249021643,7.3415442212,4.5018319462,3.8687289535,3.0377189087,7.3286035571,4.4405253203,3.2323378383,5.4823868314,3.0296859498,5.1331140542,9.4549658391,3.1123067923,8.7663892371,4.1399376457,2.4531154039,8
3.283234,753599,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.711701,0,0,0,0,1,3.2694607246,0,0,0,0,0,0,0,0,0,0,3.8673252757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6373257185,4.1874739556,3.1242023409,3.3159554807,4.1596913566,5.0222838384,3.106082487,5.6997576114,3.0548792833,3.616899012,9.7301741251,3.1423397422,7.3459242152,3.3247307366,5.2478836046,1
-1.00627,753604,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5602665325,5.9744112747,3.5266141772,3.199731884,9.416516017,4.5424056753,3.4132384274,4.8776731218,3.0110318207,4.1296792162,9.1379874301,3.291770083,8.6601442678,3.3112576147,0.3132522654,2
2.729274,753605,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.432214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.867996,0,1,0,0.801028,0,0,0,1,1,0,0,0.860666,0,0,0,0,0,0,0,0,0,0,3.0963562979,0,0,0,0,9.7977150113,0.75489,0,0,0,0,0,0,14.333960697,7.9290815737,4.0852355184,3.439457515,3.0753608379,5.1284547404,5.1304017524,3.3395228394,5.9491546211,2.9206473206,3.7597038111,10.063058671,2.9240873155,7.898081805,3.0118728559,3.1631916085,10
1.862671,753610,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.742595,0,0,0,0,0,0.742595,0,0,0,0,0,0,0,0,0,3.10449489,0.742595,0,0,0,0,0,0,0,0.742595,3.107269418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5554624675,5.4133595135,3.159027965,2.8135195708,7.4321831342,4.9059250654,3.2829107812,5.0795838461,3.0913400364,3.7774153845,10.049198556,3.0324154935,8.371444052,3.7822837547,0.8172231055,6
2.890931,905967,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2.7986163704,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.040644147,0,0,0,0,0,0,6.6499601977,0,0,0,0,0,4.541840055,0,0,0,0,10.994737198,0,0,0,0,0,0,1,3.2529567985,7.0628577977,3.6450324154,3.3255035349,3.1010161519,6.930320479,4.8754467207,3.7714181631,6.1626803948,3.168150132,3.8656859918,8.1467433833,3.0686533559,9.4961221196,3.8399312158,3.1907835695,4
4.957599,906808,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.5992920625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.103783657,7.4049457598,3.7751058655,2.9670585052,4.0866658118,3.4742073286,4.4088534284,3.3466744585,5.1385475077,2.8872954674,3.4033410487,9.9876907962,3.015781268,8.4415306312,3.661138708,4.9108529284,5
