IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_788,Fingerprint_784,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_672,Fingerprint_669,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_176,PKA_176_ASA,PKA_267_B62,PKA_44,PKA_44_CHA,PKA_44_ENG,PKA_44_EXP,PKA_52_R,PKA_59_E,PKA_89_ENG,PKA_89_P_CSV,DOM_FAT,DOM_F_actin_bind,DOM_F_actin_bind_EXP,MUT_CDK1_EXP,MUT_MYO3A,MUT_MYO3A_EXP,MUT_PAK5,MUT_RET,MUT_STK19,MUT_TYRO3_EXP,CNV_SMG1_loss,REC_R_HSA_374696_EXP,REC_R_HSA_416320,REC_R_HSA_428531,REC_R_HSA_5672950_EXP,REC_R_HSA_8874078,PWY_R_HSA_195258_CSV,PWY_R_HSA_373755_CSV,PWY_R_HSA_442717,PWY_R_HSA_5675221,PWY_R_HSA_75035_EXP,GO_0001893_EXP,GO_0006281,GO_0007010_EXP,GO_0007030,GO_0010634,GO_0016049,GO_0019933,GO_0030036,GO_0030216_EXP,GO_0030238,GO_0043154,GO_0043154_EXP,GO_0048666,GO_0048666_EXP,GO_0050771,GO_0061178,GO_0061178_EXP,GO_0071902_CSV,SFAM_DDR_EXP,EXP_TAOK3,EXP_FAM20A,EXP_BRDT,EXP_STK16,EXP_INSRR,EXP_PAK3,EXP_LRRK2,EXP_FAM198B,EXP_LMTK3,EXP_MAP2K1,EXP_TBK1,EXP_PRKY,EXP_CAMK2D,Predicted IC50,Validation
2.831597,907171,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.589704542,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.2694594755,2.9636129991,3.2666693306,6.4168787772,2.6532441138,3.0928693943,4.8694608928,4.2513088866,3.2239342899,8.4307948734,7.9628552398,3.0745019524,5.6820410582,1.0166206541,5
3.170907,907172,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.9858149746,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4305778369,3.401768297,3.2336626161,6.1317031908,2.749263709,3.2130140399,3.0863641087,2.8660087199,2.9513083917,8.6459223802,7.4819469262,3.044144366,6.1611277545,0.5035539722,1
2.322749,908125,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.756326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.6371230116,0,0,0,0,0,0,0,5.9881327595,3.0951624727,3.4304583082,6.6022065409,2.5628855152,3.2042713063,3.6821441967,3.4167166883,3.2176012271,8.071628655,8.1531399656,3.0343895221,6.1020027303,0.6808367862,8
4.682237,908128,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.096,0,0,0,0,0,1,3.1672803971,0,0,0,0,1,2.7656704291,1,1,0,1,0.862567,0,1,1,7.9729302307,0,3,11.846334769,4,0,2,1,2,3.2032371234,1,0,0,1,3.4949707087,0,1,3.4949707087,0,0,7.0137810655,2.8920391501,3.1962498587,6.6044383729,2.7394495755,3.5761770183,5.6558227035,5.1174309425,3.3349292797,7.4217273228,8.0495170837,4.0167263424,6.1480601306,3.2579384259,8
3.211855,909706,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8434139219,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1032724423,2.9491240043,3.1420955104,6.3832991772,3.4169990443,3.5230170268,4.3565314471,5.8897847913,3.8536521889,7.0660732056,7.9796056448,3.5334920139,5.4226161461,1.1398930636,4
2.402715,909713,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1480903234,2.9943320224,3.1788993323,6.8625699925,2.6562651888,3.0288453739,3.678637588,2.9111362738,3.111957739,7.9534917715,8.2461121511,2.9479518084,5.2082461286,1.3108337239,6
4.037294,909723,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9890794017,0,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6560141259,2.8977386149,2.9019421786,6.3760563725,2.8864391958,3.2013225357,3.020473669,3.1306038974,3.0841577275,8.430036305,8.2267019208,4.233818799,6.3314217803,2.4336490587,3
2.783107,909724,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7687839898,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.9435757273,2.910210766,3.0312444413,6.5304615048,2.8542669316,3.5377911957,3.7413440488,5.4081891852,3.2601967594,8.0844179232,7.7332456194,3.2781645479,4.8471171585,1.5085415729,1
1.116203,909725,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0561620036,0,0,0,0,1,6.6264268428,0,2,7.2546967539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7404098724,2.9280808558,2.671767245,6.7064969551,3.2922926268,4.5725092996,4.0047923752,7.8168486204,3.2974319867,8.2347072198,7.9236117538,4.0525865286,6.530950752,0.4978640789,9
2.676397,909726,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1483423907,0,0,0,0,0,0,0,0,8.7570924094,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3640170174,0,0,0,0,0,5.6814038676,2.9848356828,2.9442653885,6.8233148072,2.6606068255,3.2996882238,3.6465295191,4.1266307688,3.2113217871,8.6170234084,8.1281179614,4.2474350027,5.454875823,1.6898122629,1
2.385017,909784,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8378573055,0,0,0,0,1,0,0,0,7.9231466385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4042860919,2.822895768,3.1558922307,6.3979954472,2.619906853,3.0031672611,3.2639614122,6.5037080958,3.0541264223,8.3332142992,8.1628824843,2.8449063181,6.9713754974,1.7618531892,8
2.949547,910697,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6673815469,2.8446799855,3.011024581,6.611937614,2.646966106,2.9766551523,3.0863629799,3.0950585302,3.7762447634,9.1290051413,8.0884425289,3.1245490148,5.4941446307,0.9688685249,8
1.334331,910853,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.841428,0,0,1,0,4.3998443434,1,0,0,0,0,1,0,0,0,1,4.3998443434,1,4.4943938697,0,1,4.4943938697,0,2.970083125,5.6219753642,4.796589481,2.9052869665,6.3378627389,2.8030158909,3.0883183057,3.8386841323,2.7961858169,3.2976489003,7.7810079922,7.9444154037,3.2337556804,3.7672742525,-1.069065962,4
1.889986,910903,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.2098945568,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0390755939,6.9169993948,2.9202327312,3.2708078861,6.7020292041,2.6876996932,3.1629373915,3.2082642748,3.1934817103,3.4547014962,9.0468597852,7.645144459,2.9845318708,5.4415727631,1.3177328465,10
2.274544,910921,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.859764528,4.7066039441,3.1587881037,6.8081987162,2.7715080451,4.2769276044,5.1169364013,7.2524885505,3.0972633941,8.1908163664,8.1360057695,3.1778846926,5.5538107885,0.6729280755,10
1.837041,910925,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.726279505,2,0,0,0,1,0,0,0,0,0,0,1,1,0,12.616703532,0,0,0,0,0,2,0,0,0,0,6.2008638064,3.031323289,3.5753219846,6.1396297533,2.6756639577,3.0888163609,2.9246665325,3.1417399063,4.6062747111,9.4946666618,7.8022550013,3.0276243452,4.6281963363,-0.077303971,9
3.575307,910932,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882925,0,6.4449106786,2.8871692185,2.8805661876,6.323518746,2.9635264419,3.397689295,3.4991726477,2.8911657113,3.4039820068,7.9223913487,8.4248898665,3.3009136756,5.9785992579,2.1977184487,9
4.33605,925339,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,0,1,0,0,0,4.4150081829,0,0,1,0,1,0,1,0,0,1,3.2382828665,0,0,0,0,0,7.8569441056,3.062479867,3.0825653738,6.5520872733,2.9854908346,3.8564667024,4.9016778651,6.2433545558,3.4074805429,7.9596398394,7.3726377259,3.1535284156,4.5364269217,3.9412206194,5
3.664222,971777,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,2,0,0,1,0,0,0,0,0,0,8.2489740922,0,1,6.6708432221,0,0,0,0,0,0.7561,0,6.8559290042,2.8759289153,3.1153607494,7.0680068856,2.7874092414,4.2945683094,3.4498238218,7.6137703838,3.2293510547,8.2489740922,7.7647070682,3.1697520142,4.4456227649,1.843651034,4
4.35673,1240125,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.141693131,0,0,0,0,0,0,1,1,4.6114170127,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7.2959910309,3.0196852704,2.9715560246,5.2698386421,3.0834095962,4.2559844235,5.5502729569,3.3796843251,3.2542174007,7.8672136514,8.8107656125,3.2334616053,6.3758861622,3.2535211553,2
2.971558,1240130,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0194129942,0,0.803653,0.803653,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.1397590416,1,1,3.1397590416,0.723899,0,3.4610602088,4.2588922275,3.1884899521,7.4494437819,2.7805252191,3.0789246406,2.877070182,4.2844585733,3.4823531614,8.0660252381,6.4127170612,3.4481982895,4.4432473127,1.9288182741,5
1.68357,1240153,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2562226917,0,0.829026,0,0,1,0,7.1760099789,0,3.5143490928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3979083464,3.0142886811,3.112671923,7.2591507437,2.7030508381,3.2547891204,4.0098825078,3.1084728586,3.449654199,8.3947194499,7.3053019265,4.1940253286,4.7745651402,0.9076601531,3
2.35182,1240226,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5659659165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3665915729,2.9994014728,2.8142410601,6.6644443157,2.9308241496,3.0778189298,5.0190343262,7.3608355553,3.1232503796,7.6358117074,8.822192723,3.0184330728,5.3949306354,0.4187261585,9
3.696255,1287706,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2095949315,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,2.9345126875,0,1,2.9345126875,0,0,6.0447257169,3.1121568867,3.5111447226,6.3142285442,2.7835602135,4.2831527115,3.9624708613,2.9787256587,3.4996048023,8.1117535581,7.6565353164,3.1553602044,5.4522291879,1.9315057533,8
4.840502,1298145,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7363219902,3.026291082,3.3075081458,5.9988140368,2.9003972571,4.4639268841,3.2630414925,2.9414742055,3.0051006063,8.4711229174,8.8059640218,4.5207223128,7.49242324,4.3515682774,10
3.328489,1298160,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2318322941,0,1,3.7009669527,0,0.860747,0,0,2,0,0,0,6.4893924052,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4803436905,2.9852256991,2.9079916671,5.207403433,2.8161005923,6.5411374145,5.3806416975,7.1787048873,3.2806823296,8.5027213252,8.5036742661,3.3963388745,4.6377785734,3.000549815,3
4.317737,1299078,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3862046286,0,0.736855,0,0,1,3.8340118109,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4972175502,2.982705948,3.0854105054,6.6041593452,2.7926659073,3.8190218485,2.9880472755,3.3142599837,3.3042737358,8.2029029031,7.9761668189,3.2338165935,5.2242480602,2.7310778296,10
1.616438,1299080,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.012704612,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,6.8541188527,0,0,0,0,0,0.730692,0,6.0917040237,2.9395237171,3.1728234934,6.5635012143,3.1244962132,3.1851477676,4.9207729246,3.6737022359,3.7752335629,8.1220569858,8.0927144394,2.7784054953,4.9491614107,0.2105935641,9
2.346321,1299081,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1413504413,0,0,0,0,1,3.1779727861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6863062295,6.8026765134,2.993358513,6.1432293588,2.9479251568,3.1056534512,2.9777605604,4.0870089443,3.1014350501,9.2634847333,7.5489633808,4.1323513251,5.4211731483,1.355021323,7
0.804886,687448,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.4616952277,0,0,5.8129981607,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2995533427,3.0246092431,2.9447520849,5.1066096864,2.8938735493,3.0151103778,6.2605757922,5.4944186164,3.4466902601,7.6775993491,8.0636531799,3.384541566,5.428577798,1.3750202534,4
1.983329,753545,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7662686412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833562,0,6.5153374004,2.9812748584,2.8304594377,5.821523735,2.8852445499,3.1156956146,6.1537010681,6.5246135327,3.3809473356,7.7271139936,7.9264690736,4.1080561217,4.8904096202,1.0825063018,2
1.810772,753546,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6.4473537445,1,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,6.0618024111,2.9947934633,3.0622456647,6.4880234608,2.9887273027,3.4348196265,4.0452832413,5.5082897036,3.1998299004,7.84559855,8.335966925,3.4288712811,4.3197374658,0.7458846263,1
2.289941,753579,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8167902561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7731654736,2.9306829853,2.9262743824,5.5640534114,2.9433671796,4.320105229,5.3311279328,6.3061378533,3.226163538,7.0071800025,7.4633926649,2.9615491749,5.4976556021,0.7265224928,9
-1.247632,753596,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.231704838,1,0,0.807021,1,2,0,0,0,6.3791198831,0,0,0,1,2,0,1,0,0,0,0,1,1,3.2247061196,0,0,6.3667249805,3.702485248,2.9957976654,5.9352159326,2.7791614009,3.1720971648,6.1703961303,3.1622779755,3.4132018892,8.0643731056,8.3493712138,3.0701248118,4.1359245241,-0.625756049,5
-0.086871,905954,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.476902406,0,0,0,0,1,3.8781174492,0,0,3.1780133197,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0344262457,2.9179110931,3.110242272,6.2594522583,2.8143193834,3.4737635956,5.7486022925,3.4735890772,3.027123913,7.6877012049,8.0987743155,3.1525634544,5.2134243164,1.0211039202,9
