IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_788,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_672,Fingerprint_669,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,MOT_3D_RegulatorySpine_CSV,MUT_GUCY2C,REC_R_HSA_194922,REC_R_HSA_3928602,REC_R_HSA_5672965_CSV,PWY_R_HSA_512988_EXP,GO_0007266,GO_0007346_EXP,GO_0010468_CSV,GO_0016477_CSV,GO_0023014_EXP,GO_0030182,GO_0048008,FAM_CK1,EXP_ADCK2,EXP_ERN2,EXP_RYK,EXP_FGR,EXP_NIM1K,Predicted IC50,Validation
2.467078,1240166,1029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,2.1077828035,3
1.644358,1240210,1029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,1.9009859264,3
0.028532,1240215,1029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8930960603,3.3247325714,8.5109252242,3.5035121495,2.6989282083,1.8595932053,6
3.662677,1299061,1029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4507854382,3.687780998,9.4284120491,3.2350100157,3.0416250543,2.6451246141,4
4.771818,907298,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3.0107009294,0,0,0,0,0,0,4.4562414867,3.5474517663,9.63248475,3.1559601532,2.7348287387,3.4105565933,8
3.792281,908127,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.9748121194,0,1.27964,2.9748121194,0,0,1,4.0966750028,3.499572486,9.5079406295,3.360290995,2.6475471627,3.6808039946,1
4.350434,909716,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,3.988253816,10
2.307985,909720,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,3.4660257815,3
2.934998,909732,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,3.2744209257,3
5.120656,909754,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,6.4661183868,10
3.109677,909759,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,3.4718639393,10
5.288479,925343,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,3.4497935877,6
3.353579,971773,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,3.1289102715,9
3.9348,971774,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0.807544,0,1,1,0,0,0,0,0,0.726215,0,1,1,1,3.8868666925,3.5884438781,8.4241809803,3.2089425065,2.9516122769,4.6412723743,4
2.7898,1240166,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,3.4611371061,5
2.577745,1240210,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,2.7414334346,8
2.465605,1240215,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8930960603,3.3247325714,8.5109252242,3.5035121495,2.6989282083,3.2282656313,4
5.199552,1299061,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4507854382,3.687780998,9.4284120491,3.2350100157,3.0416250543,4.3311551357,7
0.732788,907298,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0107009294,0,0,0,0,0,0,4.4562414867,3.5474517663,9.63248475,3.1559601532,2.7348287387,0.2999486095,1
1.041404,908127,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9748121194,0,1.27964,2.9748121194,0,0,1,4.0966750028,3.499572486,9.5079406295,3.360290995,2.6475471627,1.5227753336,4
1.548038,909716,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,0.6538294894,8
1.009328,909720,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,1.127370103,5
0.850623,909732,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,1.3053626055,8
3.042247,909754,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,2.9479440291,5
-0.006388,909759,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,0.3933892778,9
1.993976,925343,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,2.7132669059,6
0.643023,971773,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,-0.833454907,7
2.088567,971774,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.807544,0,1,1,0,0,0,0,0,0.726215,0,1,1,1,3.8868666925,3.5884438781,8.4241809803,3.2089425065,2.9516122769,1.544652922,2
1.191732,1240166,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,1.8172040602,6
1.391394,1240210,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,0.2639533828,9
0.135476,1240215,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8930960603,3.3247325714,8.5109252242,3.5035121495,2.6989282083,1.5317883686,4
1.175632,1299061,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4507854382,3.687780998,9.4284120491,3.2350100157,3.0416250543,0.0910225504,5
2.080068,908127,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.9748121194,0,1.27964,2.9748121194,0,0,1,4.0966750028,3.499572486,9.5079406295,3.360290995,2.6475471627,2.2910719185,8
2.496519,909716,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,2.4939664749,2
1.115908,909720,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,1.4841512076,2
0.768869,909732,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,1.2459925359,5
2.605869,909754,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,5.8436413062,1
1.48764,909759,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,1.2990488207,1
1.777151,925343,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,1.1577423783,8
1.529735,971773,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,2.4356189475,1
1.089344,971774,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0.807544,0,1,1,0,0,0,0,0,0.726215,0,1,1,1,3.8868666925,3.5884438781,8.4241809803,3.2089425065,2.9516122769,0.7961828294,9
1.410536,1240166,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,1.2400490036,7
0.950475,1240210,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,1.391627818,9
0.861477,1240215,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8930960603,3.3247325714,8.5109252242,3.5035121495,2.6989282083,1.1019098731,1
2.685247,1299061,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4507854382,3.687780998,9.4284120491,3.2350100157,3.0416250543,2.4812115926,7
4.191159,907298,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3.0107009294,0,0,0,0,0,0,4.4562414867,3.5474517663,9.63248475,3.1559601532,2.7348287387,3.9551022201,9
4.466036,908127,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2.9748121194,0,1.27964,2.9748121194,0,0,1,4.0966750028,3.499572486,9.5079406295,3.360290995,2.6475471627,4.9358441836,2
4.84645,909716,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,5.0111880747,1
4.683867,909720,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,3.972646641,7
4.607487,909732,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,4.6448193009,8
6.111291,909754,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,6.3486488041,9
4.351443,909759,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,4.2710737978,4
5.28934,925343,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,5.0830865108,1
3.568753,971773,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,4.4484042917,5
4.757927,971774,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0.807544,0,1,1,0,0,0,0,0,0.726215,0,1,1,1,3.8868666925,3.5884438781,8.4241809803,3.2089425065,2.9516122769,4.8790518179,3
4.436468,1240166,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,5.2814529898,7
3.071248,1240210,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,4.9781669244,3
4.941879,1240215,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8930960603,3.3247325714,8.5109252242,3.5035121495,2.6989282083,4.9839157289,4
5.283504,1299061,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4507854382,3.687780998,9.4284120491,3.2350100157,3.0416250543,4.4828260088,5
2.867644,907298,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0107009294,0,0,0,0,0,0,4.4562414867,3.5474517663,9.63248475,3.1559601532,2.7348287387,3.8029222003,7
2.554208,908127,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.9748121194,0,1.27964,2.9748121194,0,0,1,4.0966750028,3.499572486,9.5079406295,3.360290995,2.6475471627,3.8357027982,6
3.573032,909716,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,3.8343850847,9
1.660518,909720,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,2.3835460324,4
4.466993,909732,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,3.8726417842,7
6.143246,909754,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,5.9328248122,2
4.433196,909759,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,2.2430100789,6
4.563359,925343,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,3.9788497637,3
4.116874,971773,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,2.265839476,5
5.078606,971774,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.807544,0,1,1,0,0,0,0,0,0.726215,0,1,1,1,3.8868666925,3.5884438781,8.4241809803,3.2089425065,2.9516122769,3.9209565048,1
2.44231,1240166,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,2.6404180775,10
2.278464,1240210,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,3.8401357439,1
4.327044,1240215,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8930960603,3.3247325714,8.5109252242,3.5035121495,2.6989282083,3.833176054,1
3.917146,1299061,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4507854382,3.687780998,9.4284120491,3.2350100157,3.0416250543,3.7897425738,6
5.495584,907298,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0107009294,0,0,0,0,0,0,4.4562414867,3.5474517663,9.63248475,3.1559601532,2.7348287387,4.3755637661,8
4.354648,908127,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9748121194,0,1.27964,2.9748121194,0,0,1,4.0966750028,3.499572486,9.5079406295,3.360290995,2.6475471627,4.4332886416,9
