IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_819,Fingerprint_818,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_780,Fingerprint_776,Fingerprint_710,Fingerprint_709,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_648,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,GO_0034976,EXP_STK10,EXP_PLK3,EXP_PRKCG,EXP_CLK4,EXP_TLK1,Predicted IC50,Validation
3.248477,906864,159,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,2.3643673704,3
-3.924784,910568,159,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,-0.799234088,5
0.609788,924102,159,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,0.1801610011,5
-1.127989,924104,159,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,-0.099589785,8
-0.405024,924151,159,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,5.2086232437,4.9840803262,3.2202218213,4.2295887061,4.8056565401,0.0382639568,9
0.374219,924238,159,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,-0.298740329,8
2.088359,930299,159,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,2.8975994626,8
-0.700506,1240154,159,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,-0.938502976,10
-0.955998,1240178,159,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,4.5290463462,4.4294054463,3.240948068,4.2699846385,5.3877535341,0.4628595688,6
-2.033541,1240223,159,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,0.2429936902,8
1.975976,1290722,159,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,0.7729034097,9
2.426476,906696,167,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,0.1106146746,4
0.981749,906795,167,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,0.9793574851,7
3.375858,906864,167,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,2.3643673704,6
1.405113,910568,167,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,-0.799234088,6
0.556005,924102,167,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,0.1801610011,7
1.658597,924104,167,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,-0.099589785,10
1.983981,924151,167,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,5.2086232437,4.9840803262,3.2202218213,4.2295887061,4.8056565401,0.0382639568,7
2.222778,924238,167,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,-0.298740329,4
3.281021,930299,167,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,2.8975994626,6
-0.34405,1240154,167,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,-0.938502976,8
1.053879,1240178,167,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,4.5290463462,4.4294054463,3.240948068,4.2699846385,5.3877535341,0.4628595688,9
-0.177722,1240223,167,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,0.2429936902,7
1.08831,1290722,167,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,0.7729034097,2
4.088939,906696,176,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,3.1156237621,8
2.073599,906795,176,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,3.9215495103,6
6.089907,906864,176,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,4.1863970861,6
5.971107,910568,176,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,3.3447201791,7
2.315273,924102,176,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,2.8086309399,2
3.27382,924104,176,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,2.7717619894,1
3.412813,924151,176,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5.2086232437,4.9840803262,3.2202218213,4.2295887061,4.8056565401,3.4402111366,2
5.912437,924238,176,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,3.9469709926,2
7.221142,930299,176,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,4.4127062809,1
0.910879,1240154,176,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,2.4477256433,8
2.061466,1240178,176,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4.5290463462,4.4294054463,3.240948068,4.2699846385,5.3877535341,3.8066916907,10
2.257694,1240223,176,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,3.3148517928,7
1.782684,1290722,176,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,4.07782841,1
2.959878,906696,177,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,1.6519159343,9
4.131215,906795,177,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,3.3766731457,8
5.551548,906864,177,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,4.0730815822,3
0.665899,910568,177,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,1.4661640243,8
1.862023,924102,177,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,1.8009880103,9
1.688507,924104,177,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,1.5486388168,3
2.317606,924151,177,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.2086232437,4.9840803262,3.2202218213,4.2295887061,4.8056565401,2.0882553372,5
3.175977,924238,177,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,2.6805090611,2
5.020146,930299,177,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,4.4289845352,4
1.333983,1240154,177,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,1.4801856004,5
2.471972,1240178,177,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,4.5290463462,4.4294054463,3.240948068,4.2699846385,5.3877535341,3.0124637249,2
1.663598,1240223,177,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,2.5284072593,9
0.639265,1290722,177,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,3.6082287283,3
3.58207,906696,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,2.5578061915,7
0.959428,906795,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,3.0944968759,3
3.699933,906864,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,3.2920752903,6
0.968587,910568,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,2.2933429803,1
0.648248,924102,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,2.520340651,2
1.002259,924104,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,2.3505671606,2
2.591875,924151,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,5.2086232437,4.9840803262,3.2202218213,4.2295887061,4.8056565401,2.5669938068,9
1.449654,924238,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,2.5475753752,5
4.185174,930299,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,3.7195142156,9
-0.667619,1240154,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,2.0716774403,10
1.737911,1240178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,4.5290463462,4.4294054463,3.240948068,4.2699846385,5.3877535341,2.8275980614,5
-0.073019,1240223,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,2.5218115447,2
-0.205326,1290722,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,2.881403749,1
0.701849,906696,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,0.1722783774,4
-0.626923,906795,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,1.0000053934,2
1.798063,906864,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,1.4803242855,1
1.785791,910568,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,-0.074792609,9
0.153608,924102,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,0.0664778844,7
-0.050573,924104,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,-0.101961213,7
0.517341,924151,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,5.2086232437,4.9840803262,3.2202218213,4.2295887061,4.8056565401,0.2322727125,5
0.09455,924238,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,0.4543824692,10
3.769653,930299,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,2.7761281285,8
0.33658,1240154,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,-0.48498766,2
-0.026145,1240178,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.5290463462,4.4294054463,3.240948068,4.2699846385,5.3877535341,0.6369214092,5
-1.65574,1240223,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,0.1066333512,5
0.383337,1290722,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,0.9308695272,7
1.70526,906696,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,1.675527548,9
1.562848,906795,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,2.1626070823,1
2.486998,906864,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,3.3188445241,7
3.471646,910568,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,1.5237036379,6
2.318494,924102,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,1.7644901993,7
1.96952,924104,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,1.6416300104,8
2.823885,924151,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,5.2086232437,4.9840803262,3.2202218213,4.2295887061,4.8056565401,1.6932117183,6
2.049813,924238,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,1.6829747891,7
4.557072,930299,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,3.8527218165,3
2.253877,1240154,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,1.5690169969,9
2.014074,1240178,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,4.5290463462,4.4294054463,3.240948068,4.2699846385,5.3877535341,1.9280870513,2
0.815897,1240223,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,1.8715782155,1
1.596413,1290722,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,2.1517287261,6
4.101015,906696,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,4.088407333,4
5.372781,906795,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,4.3028832062,1
5.432866,906864,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,5.1245212404,6
4.417015,910568,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,4.0492940265,3
4.081717,924102,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,4.1555723292,3
3.457362,924104,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,4.1146537948,9
4.50355,924151,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.2086232437,4.9840803262,3.2202218213,4.2295887061,4.8056565401,4.0960946081,4
4.520923,924238,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,4.0914551331,6
6.159733,930299,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,5.5409371695,9
3.799533,1240154,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,4.1568750291,10
3.146256,1240178,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5290463462,4.4294054463,3.240948068,4.2699846385,5.3877535341,4.1919608005,3
4.185107,1240223,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,4.2202095597,2
2.712243,1290722,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,4.3227757405,9
5.424209,906696,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,3.7945363208,3
6.135845,906795,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,5.258265651,10
5.553253,906864,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,4.9167003044,1
5.333885,910568,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,4.2219435028,6
5.617692,924102,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,4.6112963506,8
4.680035,924104,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,3.3842236097,2
5.320115,924151,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.2086232437,4.9840803262,3.2202218213,4.2295887061,4.8056565401,3.5428472063,7
5.254073,924238,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,4.6642404243,1
6.331755,930299,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,6.309616028,5
4.146678,1240154,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,3.8649612512,2
5.790638,1240178,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.5290463462,4.4294054463,3.240948068,4.2699846385,5.3877535341,5.0724730527,8
5.505637,1240223,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,3.7907849369,10
5.715313,1290722,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,5.196665557,1
4.098972,906696,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,2.4861977521,10
3.575702,906795,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,3.0361399888,6
3.24953,906864,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,3.1613771506,8
-2.310416,910568,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,2.062851016,5
3.439877,924102,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,2.4265526818,3
2.506029,924104,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,2.2338068948,3
4.135451,924151,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,5.2086232437,4.9840803262,3.2202218213,4.2295887061,4.8056565401,2.4585038173,1
3.866794,924238,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,2.3634887495,3
2.672624,930299,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,3.4326930636,8
